"subject","version","assignmentId","cc1","cc2","experienced","instructions_time","total_time","stamp","id"
"AYJ6HFKHK8VHH","caus_thomas_boxes_v2","3A4NIXBJ760HX95608SYFTPX01SMLB","No","No","No","48557","97151","2017-10-04 20:32:02","1429"
" A17UVYSZM816NQ","caus_thomas_boxes_v2","3K2755HG5S4STNPX14QX1QXJURDDFE","No","Yes","No","150248","313794","2017-10-04 20:34:01","1430"
"A30571L03D0VDA","caus_thomas_boxes_v2","373ERPL3YO9WD2Q3EPQ6NJTO01ERT8","No","No","No","49935","166980","2017-10-04 20:34:43","1431"
"A1QP4NP83WGF17","caus_thomas_boxes_v2","3EKVH9QMEY58STDLD9BQH73ULNB2DM","No","Yes","No","60976","83287","2017-10-04 20:35:54","1432"
"A2L7S6RZOZ6NM9","caus_thomas_boxes_v2","3X73LLYYQ1FLTV7GLOS00GLQOAWHN2","No","Yes","Yes","4426","14203","2017-10-04 20:35:59","1433"
"A2YTO4EY3MNYAJ","caus_thomas_boxes_v2","3C6FJU71TQUKAGHESP8A0B8NM2YYU6","No","Yes","No","55013","92362","2017-10-04 20:36:48","1434"
"A1CNVT7TGGESCL","caus_thomas_boxes_v2","3GA6AFUKOOPEPRE6358LR2NKJT63H9","Yes","No","No","21335","66433","2017-10-04 20:36:56","1435"
"A2P0T88FJMZXUM","caus_thomas_boxes_v2","3NAPMVF0ZWGSBKCBMW84HFTYZCA720","No","Yes","Yes","23466","55230","2017-10-04 20:37:36","1436"
"A1YF8WP5IWEWVY","caus_thomas_boxes_v2","3SKEMFQBZ36RSELKL76EVBBNRW2K8M","No","Yes","No","34022","87963","2017-10-04 20:37:51","1437"
"A2WWCLNBO1B1KZ","caus_thomas_boxes_v2","3FUI0JHJPXZZVJ77OKJJN8MA0OP333","No","Yes","No","31744","72284","2017-10-04 20:38:33","1438"
"A2LMD3YPTE10ZZ","caus_thomas_boxes_v2","3CP1TO84PT2DOGYSY3T7JVF286G52K","No","Yes","No","50442","110445","2017-10-04 20:38:55","1439"
"AURN53G3WP6IV","caus_thomas_boxes_v2","3QHK8ZVMIMJLEI199J2P1DE3O2TLBQ","No","No","No","48273","98600","2017-10-04 20:41:37","1440"
"AHXNPESTQ52KB","caus_thomas_boxes_v2","39GXDJN2OTF58PFWKBKLXKM47UBV8L","No","Yes","Not sure","36982","74535","2017-10-04 20:41:47","1441"
"A1XY6Z1C0JGTGC
A1XY6Z1C0JGTGC
A1XY6Z1C0JGTGC","caus_thomas_boxes_v2","3DY4FPOOA1PBQUUSJKQLO1H9XMYVRW","No","Yes","No","65568","130584","2017-10-04 20:43:00","1442"
"AGZA79QVH09QX","caus_thomas_boxes_v2","3NLZY2D53PQ8IO3YS1ZFW292A2YLQ6","No","Yes","No","50864","100769","2017-10-04 20:48:35","1443"
"AVBRJBJONL47I","caus_thomas_boxes_v2","3YW4XOSQKQMNKA6BG011MOXDFH01UM","No","Yes","Not sure","43402","85426","2017-10-04 20:48:51","1444"
"A2SFOTEAHJPU7B","caus_thomas_boxes_v2","32ZKVD547FO4YEBK3DYP5RKMOG8B38","No","Yes","Yes","25344","59593","2017-10-04 20:49:47","1445"
"A27LCUA35LPVM8
","caus_thomas_boxes_v2","3R5F3LQFV2LP217MSPYKFCP0AAMZOT","No","Yes","No","28911","66542","2017-10-04 20:50:05","1446"
"A1M8B1SD27DY8X","caus_thomas_boxes_v2","3EF8EXOTT1WE6UVH41XNFMO2Y121JQ","No","Yes","No","102572","181403","2017-10-04 20:50:44","1447"
" A1KFK92GEFQ9F5
","caus_thomas_boxes_v2","31Z0PCVWUKGMVJ6O5BS0I22OZPT7TY","Not sure","Yes","No","95432","177649","2017-10-04 20:50:55","1448"
"AE3CVK2OYA242","caus_thomas_boxes_v2","3TPZPLC3M0D628CUMIGQ0BPB5KNP37","Yes","No","No","34793","73265","2017-10-04 20:51:14","1449"
"A2TZIJ0DLY0VNJ","caus_thomas_boxes_v2","3180JW2OT4DDUCW05OZZIC1JAH8J5R","No","Yes","No","36260","82070","2017-10-04 20:51:57","1450"
"AF6HPN1HUYG32","caus_thomas_boxes_v2","3F6HPJW4JD171ZDCU4GG9VSFS3R2W5","No","Yes","No","69154","136032","2017-10-04 20:52:41","1451"
"AJBXUWW66GCNW","caus_thomas_boxes_v2","3WJEQKOXA83351SDAVKAMNLJ8E91AB","No","Yes","Yes","86576","155810","2017-10-04 20:52:42","1452"
"A2KDZ4HNHX85OR","caus_thomas_boxes_v2","37KGEN7NJ3RD9XHHKGDXDESCAGIPPM","No","Yes","No","4481","13136","2017-10-04 20:58:18","1453"
"ALW83OCVEWDHC","caus_thomas_boxes_v2","32SVAV9L3FAZF46SXZYTAG0G6YS3AA","No","Yes","No","34367","68776","2017-10-04 20:59:31","1454"
"A47N8CFWDAXNH","caus_thomas_boxes_v2","3QHK8ZVMIMJLEI199J2P1DE3O21LBY","No","Yes","No","136357","270836","2017-10-04 20:59:34","1455"
"A1S7WGRS6BVBGW","caus_thomas_boxes_v2","3QAPZX2QN4EET9CR1XNV20JBRYF024","No","Yes","No","46259","108310","2017-10-04 20:59:47","1456"
"A3KMS2BMQDLZU7","caus_thomas_boxes_v2","3OVHNO1VE62YY4GX2GK44ID16WODZJ","No","Yes","No","37892","78542","2017-10-04 21:01:55","1457"
"A2B153AHPWHLH1","caus_thomas_boxes_v2","3WQQ9FUS6AVQZBHQFUTLW8SX4258B2","Yes","Not sure","No","58754","134011","2017-10-04 21:02:08","1458"
"A1ERMRNNR0CZ2Y","caus_thomas_boxes_v2","3VHP9MDGRNLIOVJJ18VMHKF19R4FCJ","No","Yes","No","1403272","1568764","2017-10-04 21:02:22","1459"
"A1U8MHDOHCOZ8V","caus_thomas_boxes_v2","39DD6S19JPC3QAUXYBVOA0VM68PZEY","No","Yes","No","60366","136978","2017-10-04 21:03:18","1460"
"A2D2WC1Z369KXS","caus_thomas_boxes_v2","3OB0CAO74HQF5UBUSQ1BHWJXSUEHY6","No","Yes","No","64442","123599","2017-10-04 21:04:05","1461"
"A3HB7TDTJ1KICF
","caus_thomas_boxes_v2","3EFE17QCRC6I98ZLTK9MZAVWB9IHSS","No","No","Not sure","68012","140500","2017-10-04 21:04:36","1462"
"A2DQO6MHBPS0M6","caus_thomas_boxes_v2","3HRMW88U16R40DGKBF6FH9X9X3Z0MY","No","Yes","Yes","39368","88281","2017-10-04 21:04:49","1463"
"A3NV8GEG3IEEWG","caus_thomas_boxes_v2","3K772S5NP8CHZPU3SPPHATRHAI9HER","No","Yes","No","58752","141676","2017-10-04 21:04:50","1464"
"A3M5P25P8XALD9","caus_thomas_boxes_v2","35GMH2SV3EIRR6GQW2K7U2OIM4OOEN","No","Yes","No","83469","143261","2017-10-04 21:08:02","1465"
"AJ7CC0LFQZW2C","caus_thomas_boxes_v2","3HL8HNGX452GQXCGPOLVFUET36XF9Y","No","Yes","Yes","40880","77994","2017-10-04 21:09:01","1466"
"A399GYOD60WD7M","caus_thomas_boxes_v2","378XPAWRUCEE57OBI25GEM25PGTIAT","No","Yes","Yes","33765","78655","2017-10-04 21:10:03","1467"
"A1V6L58XUX4K71","caus_thomas_boxes_v2","3LWJHTCVCCNMIWT26QWH1P4ID6NFQ6","No","Yes","No","40263","88913","2017-10-04 21:10:56","1468"
"A3U05VDP63V501","caus_thomas_boxes_v2","3W2LOLRXLBGXAJ0GKGCEMS6SHO5RKK","No","Yes","Yes","132003","225799","2017-10-04 21:11:36","1469"
"A37N5X89RE99B0","caus_thomas_boxes_v2","3FQ5JJ512LPCVL8OR9VXD81IGRVKN4","No","Yes","Yes","100689","131130","2017-10-04 21:12:04","1470"
"A201TVJEFPWTT
","caus_thomas_boxes_v2","3F6HPJW4JD171ZDCU4GG9VSFS312WF","Yes","Not sure","Not sure","30973","63809","2017-10-04 21:13:09","1471"
"A37GUFW4K6A1C8","caus_thomas_boxes_v2","32VNZTT0A75CWHBDZOPYFBHWK2GR4V","No","No","No","129631","216904","2017-10-04 21:13:40","1472"
"A3U2UNSYDPS933","caus_thomas_boxes_v2","36NEMU28XFEX83H54MZ0O46DY8EMWM","No","Yes","No","27245","38105","2017-10-04 21:14:43","1473"
"A2YE3A7UQCOTKU","caus_thomas_boxes_v2","32AT8R96GLANEU55TJGLIPKM5HNSU7","No","No","Yes","300945","361340","2017-10-04 21:14:50","1474"
" A2CLSASUR08Z0O","caus_thomas_boxes_v2","323Q6SJS8IH953UZN09NSBCHMJTHFE","No","Not sure","Not sure","39114","77023","2017-10-04 21:14:50","1475"
"A28ZPY6D5AS7GZ","caus_thomas_boxes_v2","379J5II41OHJLLDTJA4F2LKORZJELW","No","Yes","No","27360","134827","2017-10-04 21:14:59","1476"
"A3NQ4ZG8PEN9X4","caus_thomas_boxes_v2","3XC1O3LBOSNLA4VQ95TA17KPU9ATL5","No","Yes","No","59925","101576","2017-10-04 21:15:29","1477"
"A32PF8ZVZLP7CV","caus_thomas_boxes_v2","3WMOAN2SRBYQBW20QD94FHCZWPRVNQ","No","Yes","No","14734","32564","2017-10-04 21:17:17","1478"
"A2C7487XARMX8P","caus_thomas_boxes_v2","3SUWZRL0MYE120AMW6YDD22R14Y6EK","No","Yes","No","50867","114045","2017-10-04 21:17:41","1479"
"A2LFM01A16YPKG","caus_thomas_boxes_v2","3GLB5JMZFXWY7NLSCOWFJBXVV74GD9","No","Yes","No","26075","59098","2017-10-04 21:22:29","1480"
"A362C46X7UDVNC","caus_thomas_boxes_v2","3NPFYT4IZC5C5TQ93OXRDI0NBOFGX8","No","Yes","Yes","92212","173404","2017-10-04 21:23:25","1481"
"A3TTG9ALOZM8RC","caus_thomas_boxes_v2","3SKRO2GZ71S9HE1ZMMXZG1OFDQC1KZ","No","Yes","Yes","49772","87674","2017-10-04 21:23:27","1482"
"AZJEDXAMBQDK0","caus_thomas_boxes_v2","3IO1LGZLK9YKTZ0VJ3CDLS65Q1M869","No","Yes","Yes","32445","64542","2017-10-04 21:23:37","1483"
"A1BLQ80S9MIZ0Z
","caus_thomas_boxes_v2","3PQMUDRV7R7TBP79UQXTVKQO2P5II6","Yes","Yes","Not sure","18888","52882","2017-10-04 21:24:17","1484"
"A3CCXD63N92HZ5","caus_thomas_boxes_v2","3KMS4QQVK2R07TV7TLCK53S9E13KFT","No","Yes","No","31901","75022","2017-10-04 21:28:28","1485"
"A397157QX8JVSQ","caus_thomas_boxes_v2","3PPTZCWALQLSNDK272QO4HK0PCQQZG","No","Yes","Not sure","61157","114059","2017-10-04 21:31:28","1486"
"A1NT8BT94ME6F5","caus_thomas_boxes_v2","3X1FV8S5JXSK14LE39W9PX32VDOVG1","No","No","No","33064","185601","2017-10-04 21:31:47","1487"
"A3KF9DXMEZBAPG","caus_thomas_boxes_v2","3URFVVM165JKF6RJOBATEIHPSXXZUV","No","Yes","No","18980","59476","2017-10-04 21:33:32","1488"
"A29SLKFAWM24K","caus_thomas_boxes_v2","3EA3QWIZ4IWJK3NKO2WX9RSXD6OITQ","No","Not sure","Not sure","85552","204379","2017-10-04 21:35:01","1489"
"A25VHX1PUAHR4T","caus_thomas_boxes_v2","3AAJC4I4FGTB1QGPCC6F7G8EBH0JZK","No","Yes","Not sure","62556","127065","2017-10-04 21:35:41","1490"
"AI7FHEGINMC0L","caus_thomas_boxes_v2","39O5D9O87TTN8J3QHDUKGBQ462SC32","No","Yes","Yes","89390","149070","2017-10-04 21:36:12","1491"
"A1ZT30BGR3266K","caus_thomas_boxes_v2","35GCEFQ6I5P0GCE09RESR9RPFKEZ3O","No","No","Yes","50638","106042","2017-10-04 21:36:32","1492"
"A182SB7NKMHUM9","caus_thomas_boxes_v2","36DSNE9QZ5ZZ2M2IA3VYRI1ARD0JOL","No","No","No","44996","82346","2017-10-04 21:40:41","1493"
" A3BRZCP49UCF6R","caus_thomas_boxes_v2","3F6HPJW4JD171ZDCU4GG9VSFS4E2WU","No","Yes","No","36970","75097","2017-10-04 21:41:08","1494"
"A30XJL6AR4OBO3
A30XJL6AR4OBO3
A30XJL6AR4OBO3
A30XJL6AR4OBO3","caus_thomas_boxes_v2","3TE22NPXPBD5VB9FOCTL7I6MSPA445","Yes","Yes","No","75923","145758","2017-10-04 21:42:25","1495"
"A14G34983XKSCS","caus_thomas_boxes_v2","39ZSFO5CA8XUFRMF6P77QOTZ9ZPJUZ","No","No","No","66673","126887","2017-10-04 21:44:05","1496"
"AYDJT8GR4X6GB","caus_thomas_boxes_v2","3YOH7BII098P3QHXT0HONPVV2VVVKW","No","Yes","No","57492","116265","2017-10-04 21:45:12","1497"
"A2BJULD0NVFD30","caus_thomas_boxes_v2","358010RM5EUVNQG4SJWDDJ3XY3XVX6","Not sure","Not sure","No","29220","58260","2017-10-04 21:45:55","1498"
"A1OZPLHNIU1519","caus_thomas_boxes_v2","3M81GAB8A0KW5FHM1OALIZDXY9BBQ2","No","Yes","No","50809","106807","2017-10-04 21:46:46","1499"
"A3K6QLTTQP9IQ8","caus_thomas_boxes_v2","3KAKFY4PGU3ELMPQ9NQ6REOZJ7H3I0","No","Yes","Not sure","49236","98444","2017-10-04 21:47:04","1500"
"A1HNIWB0V84UN8","caus_thomas_boxes_v2","3HFNH7HEMHFSWWPXHA2ZJA4UEM3QGY","Yes","Yes","No","15747","41922","2017-10-04 21:47:06","1501"
"A1TCRUY62WUUDM
 A1TCRUY62WUUDM
A1TCRUY62WUUDM","caus_thomas_boxes_v2","3OHYZ19UGC6O1TZEGXILYJYR1Q7OAB","No","Yes","Yes","61789","140623","2017-10-04 21:48:59","1502"
"A21BXRUD15TQL8","caus_thomas_boxes_v2","3OONKJ5DKCKTK346MBIHTUIXJ8VBOW","No","No","No","49386","81500","2017-10-04 21:50:59","1503"
"A15HCM2AMX95Z9","caus_thomas_boxes_v2","337RC3OW0530NWZFE0TP2P8ARV5LVU","No","No","No","41215","81602","2017-10-04 21:51:01","1504"
"A3DTGOUNCVPLO8","caus_thomas_boxes_v2","34T446B1C0FRRR4TYQC1EDSX3QGC0F","No","Yes","No","70941","143642","2017-10-04 21:55:12","1505"
"A120PN22KW0VPY","caus_thomas_boxes_v2","3VD82FOHKQPCU8WC0BEC4EOF1TWCO5","Not sure","Not sure","No","47508","104985","2017-10-04 21:56:02","1506"
"A29FUGECANV8BT","caus_thomas_boxes_v2","39O5D9O87TTN8J3QHDUKGBQ46213C2","No","Yes","No","49912","106015","2017-10-04 21:57:51","1507"
"A3MJSYSWX0Q4WQ","caus_thomas_boxes_v2","36AHBNMV1RDYTE6S6UILQB4Z038YD3","Not sure","Not sure","No","52274","172164","2017-10-04 22:00:07","1508"
"A1JR1MJO1PQUYG","caus_thomas_boxes_v2","3X66WABAJWJ0PVJVJZQ362BJ4UUG3Q","No","Yes","No","24872","52394","2017-10-04 22:00:08","1509"
"A2UEDZOQ2060Y3","caus_thomas_boxes_v2","3UNH76FOCS61X8C5JNHO91RT9H0MY9","No","No","Not sure","106812","151995","2017-10-04 22:00:31","1510"
"AAXVPAK0I9PT6","caus_thomas_boxes_v2","3HMIGG0U4L7MCJA1PM754JQYPCCY8Y","No","Yes","No","27726","55094","2017-10-04 22:00:54","1511"
"A3TRHAG4OHCNHD","caus_thomas_boxes_v2","33OOO72IVHMS701KWS0BYOU201GCTU","No","Yes","No","39888","76068","2017-10-04 22:02:45","1512"
" A2O07XCE62LE03","caus_thomas_boxes_v2","386PBUZZXFYRW1ZLXBF6Z1XGW83JLC","No","Yes","No","71717","134767","2017-10-04 22:05:35","1513"
"A3LSJIDK2AO2MB","caus_thomas_boxes_v2","3UWN2HHPUY6AJ4LWWI4Z4USSXMHNSZ","No","Yes","No","55820","100247","2017-10-04 22:07:27","1514"
"A2F0X4LN9N4O4C","caus_thomas_boxes_v2","3WYP994K17SZ85RDW7A7K5U7JHO6YM","No","Not sure","No","56147","98444","2017-10-04 22:07:55","1515"
"AMPBSSN039C35","caus_thomas_boxes_v2","3LWJHTCVCCNMIWT26QWH1P4ID7AQF6","No","Yes","No","93874","190415","2017-10-04 22:08:49","1516"
"ADWDNBND4BW94","caus_thomas_boxes_v2","3A0EX8ZRN8P5EH88SYRFVLGZXINBY0","Yes","No","No","12098","31521","2017-10-04 22:10:11","1517"
"AGADY9XG1OOWT","caus_thomas_boxes_v2","3I33IC7ZWF3AUMA9TZKOR6VO0LKA20","No","Yes","Yes","61467","95826","2017-10-04 22:10:16","1518"
"A28PG3NQXF9VAA","caus_thomas_boxes_v2","3TPWUS5F892KZH5ERX5ML8114V1CWN","No","Yes","Not sure","53063","115049","2017-10-04 22:12:51","1519"
"A2ZDXFFGSPHGBE","caus_thomas_boxes_v2","379J5II41OHJLLDTJA4F2LKOR0ALEW","No","No","Not sure","54962","104340","2017-10-04 22:13:34","1520"
"AFHYKBNXB3FQ2","caus_thomas_boxes_v2","3DI28L7YXAF6VE9PQ0MWI6BATU61E7","No","No","No","6136","35666","2017-10-04 22:14:21","1521"
"A23JJTPNIFMU2U","caus_thomas_boxes_v2","30ZX6P7VF8WLVFDDN5X1K5Y7Q8G2JA","Not sure","Not sure","Not sure","9625","23523","2017-10-04 22:14:22","1522"
"A3BHWO6HBWCB6P","caus_thomas_boxes_v2","39GHHAVOMFSVYTS0RJGPDKV5AMC4J8","No","Yes","Yes","46613","100988","2017-10-04 22:15:48","1523"
"A3UQ9R1VDVVQKR","caus_thomas_boxes_v2","3TR2532VIPV9DGWEA794AIFJ6DCJ62","No","Yes","No","42947","142992","2017-10-04 22:15:56","1524"
"AP57STOQJSYCO","caus_thomas_boxes_v2","3LRKMWOKB5IBVUIH5R0N8ZMX96T2ZV","No","Yes","No","120727","177054","2017-10-04 22:17:33","1525"
"A3UCMC3O58E3DM
","caus_thomas_boxes_v2","3MH9DQ757WDKOPWEYJM4TB1JH7JUGH","Not sure","Not sure","Not sure","4401","14427","2017-10-04 22:17:58","1526"
"ADLCZ4ZPZM01Q","caus_thomas_boxes_v2","3U4J9857OECMZXC75P1FI8W2TJTB7E","No","Yes","No","57470","107921","2017-10-04 22:17:59","1527"
"A19F75QCU199K8","caus_thomas_boxes_v2","3RXPCZQMQPC4FS5GWVCKI9WM6AJ1GM","No","No","No","53938","86590","2017-10-04 22:18:12","1528"
"A3TF02PMRXPWW7","caus_thomas_boxes_v2","373ERPL3YO9WD2Q3EPQ6NJTO02NRTJ","No","Yes","No","49410","92063","2017-10-04 22:19:07","1529"
"A30Z1H6111L1VX","caus_thomas_boxes_v2","35BLDD71I6YKSLGJT1KYA4J864MVZW","No","Yes","Yes","70082","144060","2017-10-04 22:19:12","1530"
"A31F5YQGIQU8NU
","caus_thomas_boxes_v2","3WETL7AQWT929YUB237C25KUELM351","No","Yes","Yes","57088","106200","2017-10-04 22:21:14","1531"
"AFYE3UJTTZRHL","caus_thomas_boxes_v2","3IOEN3P9S7K2IZGAKI3Y6IJXCWJ61S","Yes","Yes","No","63857","164965","2017-10-04 22:22:28","1532"
"A1H6AZSS5DQ0KD","caus_thomas_boxes_v2","3ON104KXQKXH4DSZYIZ42APDCIN4W5","No","Yes","No","27525","58511","2017-10-04 22:22:39","1533"
"A1ER9BGSV82DKW
A1ER9BGSV82DKW
A1ER9BGSV82DKW
A1ER9BGSV82DKW","caus_thomas_boxes_v2","3Y54SXRO1LMOTUIKIJLBSUG871SUTR","No","Yes","No","42298","99813","2017-10-04 22:25:09","1534"
"A1DFR9MQCHWMQ6","caus_thomas_boxes_v2","34S9DKFK73Q7FQX5VOWOMGGTE7IYNT","No","Yes","No","32108","63171","2017-10-04 22:26:24","1535"
"A1BW76PDMXR58I
","caus_thomas_boxes_v2","32M8BPYGATNFFY1E42XQA8D8NCZGIY","No","Yes","No","33210","78507","2017-10-04 22:31:39","1536"
"A2Q96LE5Y0P424","caus_thomas_boxes_v2","3U84XHCDICELY8X495JB1EJVTKRZ4Q","No","Yes","No","34062","67738","2017-10-04 22:31:43","1537"
"A2YO3X72DQU4LS","caus_thomas_boxes_v2","3Q5ZZ9ZEVOGOAV0HEK28TMS5U7G850","No","Not sure","Not sure","59887","128709","2017-10-04 22:31:49","1538"
"AJCHSQEDGHIMQ","caus_thomas_boxes_v2","36DSNE9QZ5ZZ2M2IA3VYRI1ARDFJO0","No","Yes","Not sure","56628","98295","2017-10-04 22:32:58","1539"
"A37GUFW4K6A1C8","caus_thomas_boxes_v2","33JKGHPFYCV7L98RCL8DSLTM5X5MNS","No","Yes","No","64364","112532","2017-10-04 22:33:31","1540"
"A31APMR6MJCNQ5","caus_thomas_boxes_v2","3QJOXOW4XJS3R3VEJM5U2YZDR54EMV","No","Yes","No","49779","126891","2017-10-04 22:33:34","1541"
"A3NUYAG56BPYBB","caus_thomas_boxes_v2","3180JW2OT4DDUCW05OZZIC1JAIB5JI","No","Yes","No","47996","94892","2017-10-04 22:37:03","1542"
"AKCZ4RJ8YDZS6
","caus_thomas_boxes_v2","3EO896NRAWWFFE7Q6KHXLS7XQLXTJX","No","Yes","Yes","39102","75639","2017-10-04 22:38:01","1543"
"A26XJR01WZQZ93","caus_thomas_boxes_v2","3PB5A5BD0V7IQEKILBTTJJNZ9WQG75","No","Not sure","No","24493","72858","2017-10-04 22:42:31","1544"
"A3UUH3632AI3ZX","caus_thomas_boxes_v2","37UQDCYH6XW18BADA6SFJKQ9WBDV78","No","Yes","No","37174","72208","2017-10-04 22:43:52","1545"
"A3Q47PJX8J1J67","caus_thomas_boxes_v2","33CKWXB73JL7BDFDECRHBMSG4L711T","No","Yes","No","78557","172027","2017-10-04 22:44:04","1546"
"A3JGW4RGO86NPX","caus_thomas_boxes_v2","3Z2R0DQ0JHFDKZRL94MANPLFL0PE26","No","Yes","No","59213","129437","2017-10-04 22:44:26","1547"
"A1O67YS3DU0ZHX","caus_thomas_boxes_v2","3LWJHTCVCCNMIWT26QWH1P4ID7CQF8","No","Yes","No","58169","123194","2017-10-04 22:46:14","1548"
"A2LEY4X3LD8G26","caus_thomas_boxes_v2","37W3JXSD669X2K6JNPNBIZTK7JPWYL","No","Yes","No","33594","64288","2017-10-04 22:46:49","1549"
"A2NZRP8PKTV4P3","caus_thomas_boxes_v2","39ASUFLU6X8ELFUIXT73DFFBY9REXI","No","Yes","Not sure","38181","73901","2017-10-04 22:49:43","1550"
"A34W01PT9BQRPC","caus_thomas_boxes_v2","3NGI5ARFTT6AS5YFZE27CIAE71EP1M","No","Yes","No","57521","226100","2017-10-04 22:55:28","1551"
"A3F82FVOFF2W1C
","caus_thomas_boxes_v2","3ATPCQ38J8B0V73GMKRJ0AWTF0NYAD","No","No","No","54337","118306","2017-10-04 22:56:10","1552"
"A34UGZMQWTFICZ","caus_thomas_boxes_v2","3FDJT1UU74985W2IN9ZBJR1WP7E5KK","No","Yes","No","112145","244907","2017-10-04 22:57:10","1553"
"A2EP2TI8HE8EGK","caus_thomas_boxes_v2","3PM8NZGV8YH3IIKN6K237W4PHCGQX7","No","Yes","Yes","78232","190539","2017-10-04 22:58:57","1554"
"a4tldw058yqrm","caus_thomas_boxes_v2","3018Q3ZVOIRRY6RU8PZPSE3WCD9RA5","Not sure","Not sure","No","48986","166819","2017-10-04 22:59:16","1555"
"A2BFVL4JS201FE","caus_thomas_boxes_v2","3PZDLQMM0TMYN177DDGFX1LC0OEC2D","No","Yes","No","79064","136601","2017-10-04 22:59:18","1556"
"A1LOT8IFHPA77E","caus_thomas_boxes_v2","3YJ6NA41JBHHNMEJP38DGI601IFPJR","No","Yes","Not sure","72671","170315","2017-10-04 23:01:40","1557"
"A2VGEE0ZIZ8CBQ","caus_thomas_boxes_v2","34QN5IT0TZSPFOEGHEWWCRWEDZB80L","No","Yes","No","49749","103536","2017-10-04 23:06:52","1558"
"A316BO22S3E7DG","caus_thomas_boxes_v2","3L4PIM1GQTHSUOPXOVD5V0L3F4DYRN","No","Yes","No","34540","80130","2017-10-04 23:08:44","1559"
"A19TJXAKO96N17","caus_thomas_boxes_v2","3GDTJDAPVUCMI2LN6JJUAO3RG2C8MW","No","No","No","56929","102239","2017-10-04 23:09:31","1560"
"A2O0GVJ7DBZSJB","caus_thomas_boxes_v2","3OONKJ5DKCKTK346MBIHTUIXJ8COBQ","No","Yes","No","40886","88386","2017-10-04 23:10:29","1561"
"A1A6UVH1CCP8CD","caus_thomas_boxes_v2","358UUM7WRZ49F4TW1MN5IN16B55R7G","No","Yes","No","40289","135448","2017-10-04 23:12:51","1562"
"A1P5ZWD6G279G9","caus_thomas_boxes_v2","33NF62TLXJ3GCVH3CB35K1K178BKJN","No","Yes","No","37279","81121","2017-10-04 23:13:56","1563"
"A3VWZ1AC63IRWA","caus_thomas_boxes_v2","3LQ8PUHQFLTTFUWPO8F8V8P92CIIH5","No","Yes","No","58842","139615","2017-10-04 23:14:33","1564"
"A1RTD65R1H8MQW","caus_thomas_boxes_v2","3F6HPJW4JD171ZDCU4GG9VSFS4XW27","Not sure","Not sure","Not sure","398382","414735","2017-10-04 23:15:25","1565"
"A3FLAPKQVDRPJE","caus_thomas_boxes_v2","3IKZ72A5B4H1FZGAQY40XV9D8WZNFS","No","Not sure","No","87888","172385","2017-10-04 23:15:29","1566"
"A2LQA18B4GJ13N","caus_thomas_boxes_v2","3GD6L00D3SY472127YAFVEGJ2W71M6","No","Yes","No","53696","95323","2017-10-04 23:16:39","1567"
"A239D6PX8TDUZ9
A239D6PX8TDUZ9","caus_thomas_boxes_v2","3YGXWBAF70I8QFMUHRZ3QGIAK2D4C4","Not sure","No","Yes","41232","83182","2017-10-04 23:18:14","1568"
"AO9YO8LW3AWGC","caus_thomas_boxes_v2","39N5ACM9HEOSHA1A3RH0ROSX5D6P9Z","No","Yes","No","45522","94449","2017-10-04 23:18:42","1569"
"A3GA2G5LQM6CP4","caus_thomas_boxes_v2","3MB8LZR5BFUM7L53FWFI0GXTBXHKLQ","No","Yes","Yes","35097","74819","2017-10-04 23:18:55","1570"
"A1N2O9SRQSVL03","caus_thomas_boxes_v2","3L4D84MILZTPA5GV6Q087949FR8HJH","No","Yes","No","69524","153044","2017-10-04 23:19:54","1571"
"A2FS9R28KOM1YO","caus_thomas_boxes_v2","3C5W7UE9CFRCX3MVERVMQNKK7BMXMU","No","No","No","19576","40609","2017-10-04 23:20:06","1572"
"A1XCR8UPNMH8L","caus_thomas_boxes_v2","3PJUZCGDJ6H7BI2THAFP52X7G3789Z","No","Yes","Not sure","19907","42373","2017-10-04 23:20:49","1573"
"A2UCO1QAJ36RQ9","caus_thomas_boxes_v2","3Z7ISHFUH0WMH9K6L89OIQZ0V6VZ85","No","Yes","No","10056","27441","2017-10-04 23:22:19","1574"
"A2J7XOAS72YN0","caus_thomas_boxes_v2","3R3YRB5GRF4JEYJBCJUUXPQGJCHAUW","No","Yes","Yes","81197","147528","2017-10-04 23:23:30","1575"
"A4TH0P4UFF7I7","caus_thomas_boxes_v2","3LWJHTCVCCNMIWT26QWH1P4ID7OFQ9","No","No","No","25980","63632","2017-10-04 23:24:26","1576"
"A3MAQB7YNWKJWI","caus_thomas_boxes_v2","37KGEN7NJ3RD9XHHKGDXDESCAHPPPV","No","Yes","No","33510","76944","2017-10-04 23:25:20","1577"
"A33IBI6HMVARUU","caus_thomas_boxes_v2","3VW6495TLJ11RP1J2Q5Z3WE0IRVYYS","No","Yes","No","42737","79364","2017-10-04 23:27:29","1578"
"A1KAIOBTXQ77A6","caus_thomas_boxes_v2","374TNBHA8BWSINAXBGO5QABYJIBYQM","Not sure","Not sure","No","117359","137686","2017-10-04 23:28:47","1579"
"A126PA8BAO0ITL","caus_thomas_boxes_v2","3A1COHJ8NJW0QOKCFM3HIJVVZGF8HP","No","No","No","447223","487185","2017-10-04 23:28:47","1580"
"A3C7BRF295B307","caus_thomas_boxes_v2","39K0FND3AHG01QE23H386F9M6QFMAH","No","Yes","No","39659","85613","2017-10-04 23:30:03","1581"
