"subject","version","assignmentId","trial_ind","ex_ind","question_ind","response","correct","cond","rt","stamp","id"
"A33L61XKPX76DB","caus_thomas_fire_v4","3N4BPTXIO8TPQBSXOA7JR3TCPY4UK9","2","3","0","No","1","0","6347","2017-10-11 16:11:30","3153"
"A1WYDO7PQJ8UG","caus_thomas_fire_v4","3OB0CAO74HQF5UBUSQ1BHWJXT5DYH9","1","6","0","Yes","1","1","8399","2017-10-11 16:11:31","3154"
"A1UHNDB2EQ8TK0","caus_thomas_fire_v4","3HFNH7HEMHFSWWPXHA2ZJA4UFWKGQQ","0","0","0","Yes","0","0","3913","2017-10-11 16:11:32","3155"
"A1WYDO7PQJ8UG","caus_thomas_fire_v4","3OB0CAO74HQF5UBUSQ1BHWJXT5DYH9","2","8","0","Yes","1","1","3481","2017-10-11 16:11:36","3157"
"A3J84UA7THFJGI","caus_thomas_fire_v4","3907X2AHF06HHQGBII2LH1KJ0HS2P1","4","1","0","Yes","0","1","8629","2017-10-11 16:11:36","3156"
"A33L61XKPX76DB","caus_thomas_fire_v4","3N4BPTXIO8TPQBSXOA7JR3TCPY4UK9","3","5","0","No","1","0","5246","2017-10-11 16:11:36","3158"
"A1UHNDB2EQ8TK0","caus_thomas_fire_v4","3HFNH7HEMHFSWWPXHA2ZJA4UFWKGQQ","1","6","0","No","1","0","4534","2017-10-11 16:11:37","3159"
"A25D66AC4QUW2U","caus_thomas_fire_v4","323Q6SJS8IH953UZN09NSBCHNUMHFU","7","2","0","Yes","1","1","5669","2017-10-11 16:11:38","3160"
"A3pqugiqqbpr98","caus_thomas_fire_v4","3WRFBPLXRAP6ZN0H633YWMKG6GQ3NG","5","9","0","No","0","1","48825","2017-10-11 16:11:39","3161"
"A3X6N2OAY5XY8","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS7BY5","7","5","0","Yes","1","1","8410","2017-10-11 16:11:39","3162"
"A3J84UA7THFJGI","caus_thomas_fire_v4","3907X2AHF06HHQGBII2LH1KJ0HS2P1","5","3","0","Yes","1","1","3917","2017-10-11 16:11:41","3163"
"A1WYDO7PQJ8UG","caus_thomas_fire_v4","3OB0CAO74HQF5UBUSQ1BHWJXT5DYH9","3","9","0","Yes","1","1","3990","2017-10-11 16:11:41","3164"
"A1UHNDB2EQ8TK0","caus_thomas_fire_v4","3HFNH7HEMHFSWWPXHA2ZJA4UFWKGQQ","2","2","0","Yes","1","0","3142","2017-10-11 16:11:42","3165"
"A3pqugiqqbpr98","caus_thomas_fire_v4","3WRFBPLXRAP6ZN0H633YWMKG6GQ3NG","6","5","0","Yes","1","1","1996","2017-10-11 16:11:42","3166"
"A33L61XKPX76DB","caus_thomas_fire_v4","3N4BPTXIO8TPQBSXOA7JR3TCPY4UK9","4","2","0","Yes","1","0","5511","2017-10-11 16:11:42","3167"
"A31MUX0WVEC6XU","caus_thomas_fire_v4","37QW5D2ZRGNPGXYSQGFGMX2X91Q8SP","1","8","0","No","1","0","94528","2017-10-11 16:11:43","3168"
"A3pqugiqqbpr98","caus_thomas_fire_v4","3WRFBPLXRAP6ZN0H633YWMKG6GQ3NG","7","4","0","Yes","1","1","2130","2017-10-11 16:11:45","3169"
"A25D66AC4QUW2U","caus_thomas_fire_v4","323Q6SJS8IH953UZN09NSBCHNUMHFU","8","5","0","Yes","1","1","5148","2017-10-11 16:11:45","3170"
"A3J84UA7THFJGI","caus_thomas_fire_v4","3907X2AHF06HHQGBII2LH1KJ0HS2P1","6","4","0","Yes","1","1","4636","2017-10-11 16:11:46","3171"
"A1WYDO7PQJ8UG","caus_thomas_fire_v4","3OB0CAO74HQF5UBUSQ1BHWJXT5DYH9","4","4","0","Yes","1","1","4586","2017-10-11 16:11:46","3172"
"A33L61XKPX76DB","caus_thomas_fire_v4","3N4BPTXIO8TPQBSXOA7JR3TCPY4UK9","5","7","0","No","1","0","3834","2017-10-11 16:11:47","3173"
"A3X6N2OAY5XY8","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS7BY5","8","9","0","Yes","1","1","7769","2017-10-11 16:11:48","3174"
"A1UHNDB2EQ8TK0","caus_thomas_fire_v4","3HFNH7HEMHFSWWPXHA2ZJA4UFWKGQQ","3","5","0","No","1","0","8677","2017-10-11 16:11:51","3175"
"A1WYDO7PQJ8UG","caus_thomas_fire_v4","3OB0CAO74HQF5UBUSQ1BHWJXT5DYH9","5","5","0","Yes","1","1","4091","2017-10-11 16:11:52","3176"
"A2APPZDU0VS9LN","caus_thomas_fire_v4","38F71OA9GTXVXHVAEXP0KGKD4GKFM0","0","4","0","No","0","1","5624","2017-10-11 16:11:52","3177"
"A25D66AC4QUW2U","caus_thomas_fire_v4","323Q6SJS8IH953UZN09NSBCHNUMHFU","9","4","0","Yes","1","1","4054","2017-10-11 16:11:52","3178"
"A3J84UA7THFJGI","caus_thomas_fire_v4","3907X2AHF06HHQGBII2LH1KJ0HS2P1","7","7","0","Yes","1","1","5782","2017-10-11 16:11:53","3179"
"AV7UX8QQXABSK","caus_thomas_fire_v4","3QEMNNSB2X0FEUARJLSLDYK2XECD7F","0","8","0","Yes","1","1","3477","2017-10-11 16:11:54","3180"
"A3C86Q36W9CV85","caus_thomas_fire_v4","39KFRKBFINWPXBXHW3W115GY5RRYOX","0","2","0","Yes","1","0","6192","2017-10-11 16:11:55","3181"
"A33L61XKPX76DB","caus_thomas_fire_v4","3N4BPTXIO8TPQBSXOA7JR3TCPY4UK9","6","0","0","Yes","0","0","7166","2017-10-11 16:11:56","3182"
"A3X6N2OAY5XY8","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS7BY5","9","8","0","Yes","1","1","7529","2017-10-11 16:11:56","3183"
"A1UHNDB2EQ8TK0","caus_thomas_fire_v4","3HFNH7HEMHFSWWPXHA2ZJA4UFWKGQQ","4","7","0","No","1","0","4323","2017-10-11 16:11:57","3184"
"A2APPZDU0VS9LN","caus_thomas_fire_v4","38F71OA9GTXVXHVAEXP0KGKD4GKFM0","1","3","0","No","0","1","3646","2017-10-11 16:11:57","3185"
"AP9WIQ4P78XLH","caus_thomas_fire_v4","33PPUNGG386SZEZ2KHFO97U5M8ERZP","0","7","0","Yes","1","1","5196","2017-10-11 16:11:57","3186"
"AV7UX8QQXABSK","caus_thomas_fire_v4","3QEMNNSB2X0FEUARJLSLDYK2XECD7F","1","2","0","Yes","1","1","2857","2017-10-11 16:11:57","3187"
"A3C86Q36W9CV85","caus_thomas_fire_v4","39KFRKBFINWPXBXHW3W115GY5RRYOX","1","1","0","No","1","0","3626","2017-10-11 16:12:00","3188"
"A33L61XKPX76DB","caus_thomas_fire_v4","3N4BPTXIO8TPQBSXOA7JR3TCPY4UK9","7","1","0","Yes","0","0","3922","2017-10-11 16:12:00","3189"
"A3J84UA7THFJGI","caus_thomas_fire_v4","3907X2AHF06HHQGBII2LH1KJ0HS2P1","8","0","0","Yes","0","1","6360","2017-10-11 16:12:01","3190"
"A1UHNDB2EQ8TK0","caus_thomas_fire_v4","3HFNH7HEMHFSWWPXHA2ZJA4UFWKGQQ","5","4","0","No","1","0","3185","2017-10-11 16:12:01","3191"
"A1WYDO7PQJ8UG","caus_thomas_fire_v4","3OB0CAO74HQF5UBUSQ1BHWJXT5DYH9","6","2","0","Yes","1","1","8893","2017-10-11 16:12:02","3192"
"A2APPZDU0VS9LN","caus_thomas_fire_v4","38F71OA9GTXVXHVAEXP0KGKD4GKFM0","2","1","0","No","1","1","4655","2017-10-11 16:12:02","3193"
"AV7UX8QQXABSK","caus_thomas_fire_v4","3QEMNNSB2X0FEUARJLSLDYK2XECD7F","2","9","0","Yes","1","1","4004","2017-10-11 16:12:02","3194"
"A3C86Q36W9CV85","caus_thomas_fire_v4","39KFRKBFINWPXBXHW3W115GY5RRYOX","2","6","0","No","1","0","2524","2017-10-11 16:12:03","3195"
"A3L5M80U6TSFJO
","caus_thomas_fire_v4","3WT783CTPBISBE73W69QYUOGV4RBCZ","0","0","0","No","1","0","5503","2017-10-11 16:12:04","3196"
"AP9WIQ4P78XLH","caus_thomas_fire_v4","33PPUNGG386SZEZ2KHFO97U5M8ERZP","1","9","0","Yes","1","1","5460","2017-10-11 16:12:04","3197"
"A1UHNDB2EQ8TK0","caus_thomas_fire_v4","3HFNH7HEMHFSWWPXHA2ZJA4UFWKGQQ","6","8","0","No","1","0","3101","2017-10-11 16:12:05","3198"
"A3J84UA7THFJGI","caus_thomas_fire_v4","3907X2AHF06HHQGBII2LH1KJ0HS2P1","9","9","0","Yes","1","1","4382","2017-10-11 16:12:06","3199"
"AV7UX8QQXABSK","caus_thomas_fire_v4","3QEMNNSB2X0FEUARJLSLDYK2XECD7F","3","7","0","Yes","1","1","3620","2017-10-11 16:12:07","3200"
"A2APPZDU0VS9LN","caus_thomas_fire_v4","38F71OA9GTXVXHVAEXP0KGKD4GKFM0","3","2","0","Yes","1","1","5076","2017-10-11 16:12:08","3201"
"A33L61XKPX76DB","caus_thomas_fire_v4","3N4BPTXIO8TPQBSXOA7JR3TCPY4UK9","8","9","0","No","1","0","6701","2017-10-11 16:12:08","3202"
"A1WYDO7PQJ8UG","caus_thomas_fire_v4","3OB0CAO74HQF5UBUSQ1BHWJXT5DYH9","7","7","0","Yes","1","1","5640","2017-10-11 16:12:08","3203"
"AP9WIQ4P78XLH","caus_thomas_fire_v4","33PPUNGG386SZEZ2KHFO97U5M8ERZP","2","3","0","Yes","1","1","3926","2017-10-11 16:12:09","3204"
"A3BBAD8UB2C9HO","caus_thomas_fire_v4","3WQ3B2KGE8H8OBX5G9K6HY5PR70B19","0","2","0","Yes","1","1","22993","2017-10-11 16:12:09","3205"
"A3C86Q36W9CV85","caus_thomas_fire_v4","39KFRKBFINWPXBXHW3W115GY5RRYOX","3","5","0","No","1","0","4379","2017-10-11 16:12:09","3206"
"A1UHNDB2EQ8TK0","caus_thomas_fire_v4","3HFNH7HEMHFSWWPXHA2ZJA4UFWKGQQ","7","9","0","No","1","0","3732","2017-10-11 16:12:10","3207"
"AV7UX8QQXABSK","caus_thomas_fire_v4","3QEMNNSB2X0FEUARJLSLDYK2XECD7F","4","4","0","Yes","1","1","3325","2017-10-11 16:12:11","3208"
"AP9WIQ4P78XLH","caus_thomas_fire_v4","33PPUNGG386SZEZ2KHFO97U5M8ERZP","3","4","0","Yes","1","1","2558","2017-10-11 16:12:12","3209"
"A1WYDO7PQJ8UG","caus_thomas_fire_v4","3OB0CAO74HQF5UBUSQ1BHWJXT5DYH9","8","3","0","Yes","1","1","3516","2017-10-11 16:12:13","3210"
"A3C86Q36W9CV85","caus_thomas_fire_v4","39KFRKBFINWPXBXHW3W115GY5RRYOX","4","4","0","No","1","0","3437","2017-10-11 16:12:13","3211"
"A3BBAD8UB2C9HO","caus_thomas_fire_v4","3WQ3B2KGE8H8OBX5G9K6HY5PR70B19","1","4","0","Yes","1","1","3899","2017-10-11 16:12:14","3212"
"A2APPZDU0VS9LN","caus_thomas_fire_v4","38F71OA9GTXVXHVAEXP0KGKD4GKFM0","4","8","0","No","0","1","4060","2017-10-11 16:12:14","3213"
"A1UHNDB2EQ8TK0","caus_thomas_fire_v4","3HFNH7HEMHFSWWPXHA2ZJA4UFWKGQQ","8","1","0","Yes","0","0","4177","2017-10-11 16:12:15","3214"
"A33L61XKPX76DB","caus_thomas_fire_v4","3N4BPTXIO8TPQBSXOA7JR3TCPY4UK9","9","6","0","No","1","0","7137","2017-10-11 16:12:16","3215"
"AV7UX8QQXABSK","caus_thomas_fire_v4","3QEMNNSB2X0FEUARJLSLDYK2XECD7F","5","0","0","No","1","1","4310","2017-10-11 16:12:17","3216"
"A3C86Q36W9CV85","caus_thomas_fire_v4","39KFRKBFINWPXBXHW3W115GY5RRYOX","5","9","0","No","1","0","2924","2017-10-11 16:12:17","3217"
"A1WYDO7PQJ8UG","caus_thomas_fire_v4","3OB0CAO74HQF5UBUSQ1BHWJXT5DYH9","9","1","0","No","1","1","3404","2017-10-11 16:12:17","3218"
"AP9WIQ4P78XLH","caus_thomas_fire_v4","33PPUNGG386SZEZ2KHFO97U5M8ERZP","4","2","0","Yes","1","1","6829","2017-10-11 16:12:20","3219"
"AV7UX8QQXABSK","caus_thomas_fire_v4","3QEMNNSB2X0FEUARJLSLDYK2XECD7F","6","1","0","No","1","1","2260","2017-10-11 16:12:20","3220"
"A1UHNDB2EQ8TK0","caus_thomas_fire_v4","3HFNH7HEMHFSWWPXHA2ZJA4UFWKGQQ","9","3","0","No","1","0","6379","2017-10-11 16:12:22","3221"
"A3BBAD8UB2C9HO","caus_thomas_fire_v4","3WQ3B2KGE8H8OBX5G9K6HY5PR70B19","2","9","0","Yes","1","1","7917","2017-10-11 16:12:22","3222"
"AP9WIQ4P78XLH","caus_thomas_fire_v4","33PPUNGG386SZEZ2KHFO97U5M8ERZP","5","1","0","No","1","1","2005","2017-10-11 16:12:23","3223"
"A3C86Q36W9CV85","caus_thomas_fire_v4","39KFRKBFINWPXBXHW3W115GY5RRYOX","6","0","0","No","1","0","7871","2017-10-11 16:12:26","3224"
"AP9WIQ4P78XLH","caus_thomas_fire_v4","33PPUNGG386SZEZ2KHFO97U5M8ERZP","6","5","0","Yes","1","1","2692","2017-10-11 16:12:27","3225"
"A3C86Q36W9CV85","caus_thomas_fire_v4","39KFRKBFINWPXBXHW3W115GY5RRYOX","7","8","0","No","1","0","2233","2017-10-11 16:12:29","3226"
"AP9WIQ4P78XLH","caus_thomas_fire_v4","33PPUNGG386SZEZ2KHFO97U5M8ERZP","7","6","0","Yes","1","1","3014","2017-10-11 16:12:31","3227"
"A3L5M80U6TSFJO
","caus_thomas_fire_v4","3WT783CTPBISBE73W69QYUOGV4RBCZ","1","9","0","No","1","0","26459","2017-10-11 16:12:31","3228"
"AP9WIQ4P78XLH","caus_thomas_fire_v4","33PPUNGG386SZEZ2KHFO97U5M8ERZP","8","8","0","Yes","1","1","3406","2017-10-11 16:12:35","3229"
"A3C86Q36W9CV85","caus_thomas_fire_v4","39KFRKBFINWPXBXHW3W115GY5RRYOX","8","7","0","No","1","0","6037","2017-10-11 16:12:36","3230"
"A3L5M80U6TSFJO
","caus_thomas_fire_v4","3WT783CTPBISBE73W69QYUOGV4RBCZ","2","6","0","No","1","0","5581","2017-10-11 16:12:38","3231"
"AP9WIQ4P78XLH","caus_thomas_fire_v4","33PPUNGG386SZEZ2KHFO97U5M8ERZP","9","0","0","No","1","1","2566","2017-10-11 16:12:39","3232"
"A3C86Q36W9CV85","caus_thomas_fire_v4","39KFRKBFINWPXBXHW3W115GY5RRYOX","9","3","0","No","1","0","2163","2017-10-11 16:12:39","3233"
"A2APPZDU0VS9LN","caus_thomas_fire_v4","38F71OA9GTXVXHVAEXP0KGKD4GKFM0","5","9","0","No","0","1","26977","2017-10-11 16:12:41","3234"
"ASIULWA5R4JYU","caus_thomas_fire_v4","3WAKVUDHUWH1VWLD5GIANYOQJE6U75","0","8","0","No","1","0","5004","2017-10-11 16:12:42","3235"
"A3L5M80U6TSFJO
","caus_thomas_fire_v4","3WT783CTPBISBE73W69QYUOGV4RBCZ","3","1","0","No","1","0","3247","2017-10-11 16:12:42","3236"
"A3BBAD8UB2C9HO","caus_thomas_fire_v4","3WQ3B2KGE8H8OBX5G9K6HY5PR70B19","3","6","0","Yes","1","1","23181","2017-10-11 16:12:47","3237"
"A3L5M80U6TSFJO
","caus_thomas_fire_v4","3WT783CTPBISBE73W69QYUOGV4RBCZ","4","2","0","Yes","1","0","3799","2017-10-11 16:12:47","3238"
"A2APPZDU0VS9LN","caus_thomas_fire_v4","38F71OA9GTXVXHVAEXP0KGKD4GKFM0","6","0","0","No","1","1","7236","2017-10-11 16:12:50","3239"
"A2ZX7580NVWA61","caus_thomas_fire_v4","3VSOLARPKBALALWN5TKTELPW1R939H","8","6","0","Yes","1","1","1240295","2017-10-11 16:12:51","3240"
"A3BBAD8UB2C9HO","caus_thomas_fire_v4","3WQ3B2KGE8H8OBX5G9K6HY5PR70B19","4","7","0","Yes","1","1","4363","2017-10-11 16:12:52","3241"
"A3L5M80U6TSFJO
","caus_thomas_fire_v4","3WT783CTPBISBE73W69QYUOGV4RBCZ","5","4","0","No","1","0","4543","2017-10-11 16:12:52","3242"
"A2APPZDU0VS9LN","caus_thomas_fire_v4","38F71OA9GTXVXHVAEXP0KGKD4GKFM0","7","6","0","No","0","1","2001","2017-10-11 16:12:52","3243"
"A2V9JE42W9BXQ5","caus_thomas_fire_v4","3N1FSUEFL51IV7S8HNUEAM0S6CMD4V","0","2","0","Yes","1","0","4292","2017-10-11 16:12:55","3244"
"A2APPZDU0VS9LN","caus_thomas_fire_v4","38F71OA9GTXVXHVAEXP0KGKD4GKFM0","8","5","0","No","0","1","3442","2017-10-11 16:12:57","3245"
"A3BBAD8UB2C9HO","caus_thomas_fire_v4","3WQ3B2KGE8H8OBX5G9K6HY5PR70B19","5","1","0","No","1","1","4175","2017-10-11 16:12:57","3246"
"A2ZX7580NVWA61","caus_thomas_fire_v4","3VSOLARPKBALALWN5TKTELPW1R939H","9","9","0","Yes","1","1","5662","2017-10-11 16:12:58","3247"
"ABSTVXSZIJGN5","caus_thomas_fire_v4","37C0GNLMHF4WAUWM0BNT7KK623S6D9","0","1","0","Yes","0","1","36087","2017-10-11 16:12:58","3248"
"A2V9JE42W9BXQ5","caus_thomas_fire_v4","3N1FSUEFL51IV7S8HNUEAM0S6CMD4V","1","6","0","No","1","0","2747","2017-10-11 16:12:59","3249"
"A3UUTFA63Y9TPX","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS37DMQ","0","4","0","Yes","0","0","37339","2017-10-11 16:12:59","3250"
"A2APPZDU0VS9LN","caus_thomas_fire_v4","38F71OA9GTXVXHVAEXP0KGKD4GKFM0","9","7","0","No","0","1","4558","2017-10-11 16:13:02","3251"
"A3L5M80U6TSFJO
","caus_thomas_fire_v4","3WT783CTPBISBE73W69QYUOGV4RBCZ","6","8","0","No","1","0","8646","2017-10-11 16:13:02","3252"
"A2V9JE42W9BXQ5","caus_thomas_fire_v4","3N1FSUEFL51IV7S8HNUEAM0S6CMD4V","2","4","0","No","1","0","3037","2017-10-11 16:13:03","3253"
"A3BBAD8UB2C9HO","caus_thomas_fire_v4","3WQ3B2KGE8H8OBX5G9K6HY5PR70B19","6","8","0","Yes","1","1","7743","2017-10-11 16:13:06","3254"
"A3L5M80U6TSFJO
","caus_thomas_fire_v4","3WT783CTPBISBE73W69QYUOGV4RBCZ","7","7","0","No","1","0","2979","2017-10-11 16:13:06","3255"
"A2V9JE42W9BXQ5","caus_thomas_fire_v4","3N1FSUEFL51IV7S8HNUEAM0S6CMD4V","3","5","0","No","1","0","3078","2017-10-11 16:13:07","3256"
"A3UUTFA63Y9TPX","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS37DMQ","1","3","0","Yes","0","0","9215","2017-10-11 16:13:09","3257"
"A2V9JE42W9BXQ5","caus_thomas_fire_v4","3N1FSUEFL51IV7S8HNUEAM0S6CMD4V","4","0","0","No","1","0","1853","2017-10-11 16:13:10","3258"
"A3L5M80U6TSFJO
","caus_thomas_fire_v4","3WT783CTPBISBE73W69QYUOGV4RBCZ","8","3","0","No","1","0","3314","2017-10-11 16:13:11","3259"
"A3BBAD8UB2C9HO","caus_thomas_fire_v4","3WQ3B2KGE8H8OBX5G9K6HY5PR70B19","7","3","0","Yes","1","1","3913","2017-10-11 16:13:11","3260"
"A3UUTFA63Y9TPX","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS37DMQ","2","7","0","Yes","0","0","3635","2017-10-11 16:13:14","3261"
"A2V9JE42W9BXQ5","caus_thomas_fire_v4","3N1FSUEFL51IV7S8HNUEAM0S6CMD4V","5","7","0","No","1","0","3860","2017-10-11 16:13:15","3262"
"A3BBAD8UB2C9HO","caus_thomas_fire_v4","3WQ3B2KGE8H8OBX5G9K6HY5PR70B19","8","5","0","Yes","1","1","3243","2017-10-11 16:13:15","3263"
"A3BBAD8UB2C9HO","caus_thomas_fire_v4","3WQ3B2KGE8H8OBX5G9K6HY5PR70B19","9","0","0","No","1","1","2249","2017-10-11 16:13:18","3264"
"A2V9JE42W9BXQ5","caus_thomas_fire_v4","3N1FSUEFL51IV7S8HNUEAM0S6CMD4V","6","9","0","No","1","0","2556","2017-10-11 16:13:19","3265"
"A2V9JE42W9BXQ5","caus_thomas_fire_v4","3N1FSUEFL51IV7S8HNUEAM0S6CMD4V","7","3","0","No","1","0","2205","2017-10-11 16:13:22","3266"
"A3UUTFA63Y9TPX","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS37DMQ","3","1","0","Yes","0","0","7339","2017-10-11 16:13:22","3267"
"A2V9JE42W9BXQ5","caus_thomas_fire_v4","3N1FSUEFL51IV7S8HNUEAM0S6CMD4V","8","8","0","No","1","0","1837","2017-10-11 16:13:25","3268"
"A3L5M80U6TSFJO
","caus_thomas_fire_v4","3WT783CTPBISBE73W69QYUOGV4RBCZ","9","5","0","No","1","0","16829","2017-10-11 16:13:29","3269"
"A2V9JE42W9BXQ5","caus_thomas_fire_v4","3N1FSUEFL51IV7S8HNUEAM0S6CMD4V","9","1","0","No","1","0","3372","2017-10-11 16:13:29","3270"
"A3UUTFA63Y9TPX","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS37DMQ","4","2","0","Yes","1","0","5615","2017-10-11 16:13:29","3271"
"A1E7M4YY5LFFVO","caus_thomas_fire_v4","3UXUOQ9OKEYHGN7FZB1JNXCWCBC7A4","0","1","0","No","1","0","4813","2017-10-11 16:13:30","3272"
"A3UUTFA63Y9TPX","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS37DMQ","5","6","0","Yes","0","0","1243","2017-10-11 16:13:31","3273"
"A2A3QA1VCMLUSX","caus_thomas_fire_v4","3A4TN5196KJ22RAPWYJMK5REQHTHCI","0","2","0","Yes","1","0","6321","2017-10-11 16:13:33","3274"
"A3UUTFA63Y9TPX","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS37DMQ","6","9","0","Yes","0","0","1203","2017-10-11 16:13:33","3275"
"A3UUTFA63Y9TPX","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS37DMQ","7","0","0","Yes","0","0","1347","2017-10-11 16:13:36","3276"
"A1E7M4YY5LFFVO","caus_thomas_fire_v4","3UXUOQ9OKEYHGN7FZB1JNXCWCBC7A4","1","4","0","No","1","0","5934","2017-10-11 16:13:37","3277"
"A2A3QA1VCMLUSX","caus_thomas_fire_v4","3A4TN5196KJ22RAPWYJMK5REQHTHCI","1","1","0","No","1","0","3938","2017-10-11 16:13:38","3278"
"AV7UX8QQXABSK","caus_thomas_fire_v4","3QEMNNSB2X0FEUARJLSLDYK2XECD7F","7","6","0","Yes","1","1","78348","2017-10-11 16:13:40","3279"
"A1E7M4YY5LFFVO","caus_thomas_fire_v4","3UXUOQ9OKEYHGN7FZB1JNXCWCBC7A4","2","2","0","Yes","1","0","3336","2017-10-11 16:13:41","3280"
"AV7UX8QQXABSK","caus_thomas_fire_v4","3QEMNNSB2X0FEUARJLSLDYK2XECD7F","8","5","0","Yes","1","1","2789","2017-10-11 16:13:44","3281"
"ASIULWA5R4JYU","caus_thomas_fire_v4","3WAKVUDHUWH1VWLD5GIANYOQJE6U75","1","6","0","No","1","0","61016","2017-10-11 16:13:44","3282"
"A2A3QA1VCMLUSX","caus_thomas_fire_v4","3A4TN5196KJ22RAPWYJMK5REQHTHCI","2","5","0","No","1","0","4625","2017-10-11 16:13:44","3283"
"ABSTVXSZIJGN5","caus_thomas_fire_v4","37C0GNLMHF4WAUWM0BNT7KK623S6D9","1","3","0","Yes","1","1","12447","2017-10-11 16:13:44","3284"
"ABSTVXSZIJGN5","caus_thomas_fire_v4","37C0GNLMHF4WAUWM0BNT7KK623S6D9","2","5","0","Yes","1","1","5780","2017-10-11 16:13:44","3285"
"ABSTVXSZIJGN5","caus_thomas_fire_v4","37C0GNLMHF4WAUWM0BNT7KK623S6D9","3","4","0","Yes","1","1","7133","2017-10-11 16:13:45","3286"
"ABSTVXSZIJGN5","caus_thomas_fire_v4","37C0GNLMHF4WAUWM0BNT7KK623S6D9","4","7","0","Yes","1","1","1467","2017-10-11 16:13:45","3287"
"ABSTVXSZIJGN5","caus_thomas_fire_v4","37C0GNLMHF4WAUWM0BNT7KK623S6D9","5","9","0",,"0","1","1002","2017-10-11 16:13:46","3288"
"ABSTVXSZIJGN5","caus_thomas_fire_v4","37C0GNLMHF4WAUWM0BNT7KK623S6D9","6","0","0",,"0","1","934","2017-10-11 16:13:46","3289"
"ABSTVXSZIJGN5","caus_thomas_fire_v4","37C0GNLMHF4WAUWM0BNT7KK623S6D9","7","8","0",,"0","1","1273","2017-10-11 16:13:47","3290"
"ABSTVXSZIJGN5","caus_thomas_fire_v4","37C0GNLMHF4WAUWM0BNT7KK623S6D9","8","6","0","Yes","1","1","3752","2017-10-11 16:13:47","3291"
"A1E7M4YY5LFFVO","caus_thomas_fire_v4","3UXUOQ9OKEYHGN7FZB1JNXCWCBC7A4","3","6","0","No","1","0","4911","2017-10-11 16:13:47","3292"
"A2A3QA1VCMLUSX","caus_thomas_fire_v4","3A4TN5196KJ22RAPWYJMK5REQHTHCI","3","3","0","No","1","0","4773","2017-10-11 16:13:50","3293"
"ASIULWA5R4JYU","caus_thomas_fire_v4","3WAKVUDHUWH1VWLD5GIANYOQJE6U75","2","5","0","No","1","0","5402","2017-10-11 16:13:50","3294"
"A1E7M4YY5LFFVO","caus_thomas_fire_v4","3UXUOQ9OKEYHGN7FZB1JNXCWCBC7A4","4","9","0","No","1","0","4165","2017-10-11 16:13:52","3295"
"A3UUTFA63Y9TPX","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS37DMQ","8","5","0","Yes","0","0","15700","2017-10-11 16:13:53","3296"
"ASIULWA5R4JYU","caus_thomas_fire_v4","3WAKVUDHUWH1VWLD5GIANYOQJE6U75","3","7","0","No","1","0","3041","2017-10-11 16:13:54","3297"
"A3UUTFA63Y9TPX","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS37DMQ","9","8","0","Yes","0","0","731","2017-10-11 16:13:54","3298"
"A2A3QA1VCMLUSX","caus_thomas_fire_v4","3A4TN5196KJ22RAPWYJMK5REQHTHCI","4","9","0","No","1","0","5695","2017-10-11 16:13:56","3299"
"AWOSAGDMCE9KZ","caus_thomas_fire_v4","3XUHV3NRVKZH361AHOWE6ZL4Y0C5H3","0","1","0","No","1","1","5013","2017-10-11 16:14:00","3300"
"ASIULWA5R4JYU","caus_thomas_fire_v4","3WAKVUDHUWH1VWLD5GIANYOQJE6U75","4","3","0","No","1","0","5507","2017-10-11 16:14:01","3301"
"A1E7M4YY5LFFVO","caus_thomas_fire_v4","3UXUOQ9OKEYHGN7FZB1JNXCWCBC7A4","5","7","0","No","1","0","8331","2017-10-11 16:14:02","3302"
"A2A3QA1VCMLUSX","caus_thomas_fire_v4","3A4TN5196KJ22RAPWYJMK5REQHTHCI","5","6","0","No","1","0","7167","2017-10-11 16:14:05","3303"
"AWOSAGDMCE9KZ","caus_thomas_fire_v4","3XUHV3NRVKZH361AHOWE6ZL4Y0C5H3","1","8","0","Yes","1","1","4035","2017-10-11 16:14:05","3304"
"ASIULWA5R4JYU","caus_thomas_fire_v4","3WAKVUDHUWH1VWLD5GIANYOQJE6U75","5","1","0","No","1","0","4172","2017-10-11 16:14:06","3305"
"A1E7M4YY5LFFVO","caus_thomas_fire_v4","3UXUOQ9OKEYHGN7FZB1JNXCWCBC7A4","6","5","0","No","1","0","4941","2017-10-11 16:14:07","3306"
