"subject","version","assignmentId","experienced","stamp","id"
"AJLTTPMJ503QE","caus_thomas_fire_v2","3C6FJU71TQUKAGHESP8A0B8NL1QUYR","No","2017-09-29 16:22:40","549"
"AVI7K876BV3QL","caus_thomas_fire_v2","3B837J3LDOXVY2DOPPLGDEX2XGMRS0","No","2017-09-29 16:23:52","550"
"A3VGVIXUXNBUMS","caus_thomas_fire_v2","39PAAFCODM1O697KN9VGOGIRK6HVTS","No","2017-09-29 16:24:24","551"
"A1WYDO7PQJ8UG","caus_thomas_fire_v2","3NS0A6KXC491AOQO46LCA3GYINFZGN","Not sure","2017-09-29 16:25:32","552"
"A2HIPDBIQTFGAX","caus_thomas_fire_v2","3VJ40NV2QIOTGPYNMX92TOOJODLOTK","No","2017-09-29 16:26:23","553"
"A1WISFBL3J5Z12","caus_thomas_fire_v2","3QY7M81QH7NNS0G1B2E8HBFSFAFK7D","No","2017-09-29 16:28:07","554"
"ALDQRWYZ8KQ9A","caus_thomas_fire_v2","36V4Q8R5ZK1SO6LJSD0UWFOR967MQP","Yes","2017-09-29 16:28:32","555"
"A10MOGV24YO346","caus_thomas_fire_v2","35L9RVQFCOJYOLRPIP4MEBDKV5EUHT","No","2017-09-29 16:29:56","556"
"A2DKVCJ3ZDJOQ
","caus_thomas_fire_v2","3I33IC7ZWF3AUMA9TZKOR6VOZI02A1","No","2017-09-29 16:30:38","557"
"A2C7PADOTOMFT6","caus_thomas_fire_v2","3DHE4R9OCWCB4DNCFZCYNS6RXEGG2W","Yes","2017-09-29 16:31:48","558"
"A2A27TLFWKDXUW","caus_thomas_fire_v2","31T4R4OBOSH5924DJPXATS2KA297CS","Not sure","2017-09-29 16:33:24","559"
"A23NJOKU9E2EPA","caus_thomas_fire_v2","3AAJC4I4FGTB1QGPCC6F7G8EAFXZJS","No","2017-09-29 16:34:50","560"
"A209H73TTW9F87","caus_thomas_fire_v2","3QJOXOW4XJS3R3VEJM5U2YZDQ2EME6","No","2017-09-29 16:35:34","561"
"A10BH9PYCYUKDJ","caus_thomas_fire_v2","3D3VGR7TA0GRELS9ZAKF56PQ51T3RS","Not sure","2017-09-29 16:36:06","562"
"A21VLIOPLOK8EQ","caus_thomas_fire_v2","3EFE17QCRC6I98ZLTK9MZAVWA8USHC","No","2017-09-29 16:38:32","563"
"A2MRWQ2SKCTLT4","caus_thomas_fire_v2","3Y54SXRO1LMOTUIKIJLBSUG86ZAUT4","No","2017-09-29 16:39:40","564"
"A15XX0WDRG29E7","caus_thomas_fire_v2","3B4YI393V9X7ZHD14ELL3O2YJJ8SSU","No","2017-09-29 16:41:53","565"
"A38HYEJCXR9FI5
A38HYEJCXR9FI5
A38HYEJCXR9FI5
A38HYEJCXR9FI5
A38HYEJCXR9FI5","caus_thomas_fire_v2","37M28K1J0QEA0I8H0KQGQNH51USAJ4","No","2017-09-29 16:47:20","566"
"A3GO2JCV966XGE","caus_thomas_fire_v2","35L9RVQFCOJYOLRPIP4MEBDKV49UHM","No","2017-09-29 16:48:31","567"
"A1EB5GYMZDUXXZ","caus_thomas_fire_v2","337RC3OW0530NWZFE0TP2P8AQTYLVI","Not sure","2017-09-29 16:49:31","568"
"AR95C0P53AFWJ","caus_thomas_fire_v2","3M0NZ3JDP1Z3UR14NA2L66P9SE4Z58","No","2017-09-29 16:51:38","569"
"A3AV8KOZW78IEW","caus_thomas_fire_v2","3IXQG4FA2TZQDG00KMZZW4N8N729B4","Not sure","2017-09-29 16:53:00","570"
"A31XYT36VCZD4O","caus_thomas_fire_v2","32VNZTT0A75CWHBDZOPYFBHWJ1R4RG","Yes","2017-09-29 16:53:47","571"
"ADIAEAPYRI8CK","caus_thomas_fire_v2","3X65QVEQI0O4ONTFNJYKCXKL5MELCF","No","2017-09-29 16:53:55","572"
"A3E3OELJKHW58C","caus_thomas_fire_v2","3LBXNTKX0RWXQJ31PIRHL1E06AQ9XD","No","2017-09-29 16:54:08","573"
"A1T6PRQQ8IN2ZU","caus_thomas_fire_v2","3QJOXOW4XJS3R3VEJM5U2YZDQ3MEM8","No","2017-09-29 16:57:45","574"
" A3BNLPSNM1GR01","caus_thomas_fire_v2","3KAKFY4PGU3ELMPQ9NQ6REOZI5D3IR","No","2017-09-29 17:02:37","575"
"A1DBCHREMYNOVT
","caus_thomas_fire_v2","3Z4XG4ZF48SXCEKRKQL3L5JPM47X8B","Not sure","2017-09-29 17:03:58","576"
"A18V3RFUE8SU7R","caus_thomas_fire_v2","3XM0HYN6NK09C6SRB2XMJ2T8V8YPEG","Yes","2017-09-29 17:05:38","577"
"ARWVG6JFUVAMJ
ARWVG6JFUVAMJ
ARWVG6JFUVAMJ
ARWVG6JFUVAMJ","caus_thomas_fire_v2","3Y54SXRO1LMOTUIKIJLBSUG86ZCTU5","No","2017-09-29 17:09:10","578"
"A5KSYD6R8RKZY","caus_thomas_fire_v2","3HSYG7LRBJZBNFNLUW3HLGKELVOKKU","Not sure","2017-09-29 17:09:14","579"
"A2D4VR2C6O7Z1Z","caus_thomas_fire_v2","3RWE2M8QWHBAIV1KNGLFUOM91SO0NA","No","2017-09-29 17:13:01","580"
"A1H1ZROJJ360M7","caus_thomas_fire_v2","3X0H8UUIT1P06YUAOJVM0D5JPWAWSJ","Not sure","2017-09-29 17:14:00","581"
"A21FPAPLNTZ3QU","caus_thomas_fire_v2","3Z4XG4ZF48SXCEKRKQL3L5JPM49X8D","No","2017-09-29 17:14:38","582"
"A3JTDNRJYVCGQD","caus_thomas_fire_v2","358UUM7WRZ49F4TW1MN5IN16A3H7R3","No","2017-09-29 17:15:50","583"
"ALRBI7LQ4WCL","caus_thomas_fire_v2","3X73LLYYQ1FLTV7GLOS00GLQN9QNHZ","Yes","2017-09-29 17:21:28","584"
"A39YBLQYIUBR76","caus_thomas_fire_v2","3IAS3U3I0FHFDWF1ZDKKMHFUH1UB2G","No","2017-09-29 17:24:46","585"
"A10U08SAPJAEY6","caus_thomas_fire_v2","3IXQG4FA2TZQDG00KMZZW4N8N74B98","Not sure","2017-09-29 17:25:51","586"
"A1PIWJSP8Q5UW7","caus_thomas_fire_v2","3WEV0KO0OMT1XSUJ7OQW8PGYIG5SD7","No","2017-09-29 17:25:53","587"
"AZNS2DZ5LA82T","caus_thomas_fire_v2","39GAF6DQWR1NXPVBLQB6IAZWSNWV1P","No","2017-09-29 17:26:45","588"
"A3JI7F2VYETJZD","caus_thomas_fire_v2","3WZ36BJEV3H9XV9EIS4GN4OKHE8BT9","No","2017-09-29 17:29:18","589"
"AYLYPUM9YFXXO","caus_thomas_fire_v2","3XUHV3NRVKZH361AHOWE6ZL4WORH54","No","2017-09-29 17:31:57","590"
"A1EFQJS8R8ZEUR","caus_thomas_fire_v2","3R6P78PK7KC5OCHPYEWUOFFHXR0GTV","Not sure","2017-09-29 17:35:05","591"
"A173IPWYGBPVTP","caus_thomas_fire_v2","32AT8R96GLANEU55TJGLIPKM4G0SUH","No","2017-09-29 17:35:12","592"
"APFUNYI4230OK","caus_thomas_fire_v2","3J4Q2Z4UTY4OTIFXWF6H5DQI78RWQW","No","2017-09-29 17:36:23","593"
"A3PAAB5MNVPSUJ","caus_thomas_fire_v2","3DR23U6WE5F74YLYSJ66OCU5KBMETD","No","2017-09-29 17:41:03","594"
"A314TBEN5QMVV4","caus_thomas_fire_v2","3TU5ZICBRD2D3HJFYCQBRXNWP1PQ8C","No","2017-09-29 17:45:57","595"
"A2UO55619UKJ4L","caus_thomas_fire_v2","32M8BPYGATNFFY1E42XQA8D8MALGIF","No","2017-09-29 17:47:39","596"
"A3R3G4WIXS8ZFK","caus_thomas_fire_v2","39GAF6DQWR1NXPVBLQB6IAZWSNYV1R","No","2017-09-29 17:47:42","597"
"A5T9IFDZ3W4T6","caus_thomas_fire_v2","3L0KT67Y8EH4V3PA3KDALAQZ04DSYH","No","2017-09-29 17:49:27","598"
"A1ILV394W9AJVY","caus_thomas_fire_v2","3EWIJTFFVO86OPO7UHIW41S0N0PE01","No","2017-09-29 17:51:41","599"
"A3VVAFG6ATQX81","caus_thomas_fire_v2","3TPWUS5F892KZH5ERX5ML8113TSCW9","Yes","2017-09-29 17:55:29","600"
"A1T3YNSVCIU7SC","caus_thomas_fire_v2","3WOKGM4L71HS0G1WOVLS9DMER2RO0B","No","2017-09-29 17:55:45","601"
"A14KU93YDLT931","caus_thomas_fire_v2","3OE22WJIGIPB1EQS1FRGNP5LMSHUQW","Not sure","2017-09-29 17:56:12","602"
"ATT6OXK7QTEW0","caus_thomas_fire_v2","3TMFV4NEP8FINEF1ALPHJM5ID278WZ","No","2017-09-29 17:58:19","603"
"A2K9N9ZEJK81XZ","caus_thomas_fire_v2","33SA9F9TRXVZWFPSNOBHBW14O54EW3","Yes","2017-09-29 17:59:56","604"
"A2OZO0I3XX690K","caus_thomas_fire_v2","3STRJBFXOWSAQYD8O5H9M77A48JTKD","No","2017-09-29 18:02:29","605"
"A265OOJYIP6ZS","caus_thomas_fire_v2","3AWETUDC92TF6FWJUULFVFTEX0GIZ7","Yes","2017-09-29 18:03:51","606"
"A331EA4IU21KXL","caus_thomas_fire_v2","35GCEFQ6I5P0GCE09RESR9RPEIH3ZQ","Not sure","2017-09-29 18:07:26","607"
"ANU6OTXYGSSTX","caus_thomas_fire_v2","3EFE17QCRC6I98ZLTK9MZAVWA82SHK","No","2017-09-29 18:09:27","608"
"A2T3CNH2S6581F","caus_thomas_fire_v2","358010RM5EUVNQG4SJWDDJ3XX2FVXL","No","2017-09-29 18:12:09","609"
"A3V6A0TCMCC2UU","caus_thomas_fire_v2","3PJ71Z61R43P0II8IP6AQSAZ1VI19K","Yes","2017-09-29 18:12:36","610"
"A3A5A9IS2UQD6T","caus_thomas_fire_v2","369J354OFDBZME6D21O1D5N3DJRG6M","Not sure","2017-09-29 18:15:11","611"
"ABHKTBF20ZL6G","caus_thomas_fire_v2","35GCEFQ6I5P0GCE09RESR9RPEILZ3Q","Yes","2017-09-29 18:25:10","612"
"A3J0ALXC5LRSSG","caus_thomas_fire_v2","3F6HPJW4JD171ZDCU4GG9VSFR2I2WT","Not sure","2017-09-29 18:28:52","613"
"A3JU4QW2G0LZXG","caus_thomas_fire_v2","3Q5ZZ9ZEVOGOAV0HEK28TMS5T5685L","No","2017-09-29 18:30:23","614"
"A2JCYHQ0Q8BN6L","caus_thomas_fire_v2","3WYGZ5XF3WG9BY0TZ5CJC2BO2P8KSI","No","2017-09-29 18:30:49","615"
"A1LXYKU5LYGAPB","caus_thomas_fire_v2","3OONKJ5DKCKTK346MBIHTUIXI6WOB5","No","2017-09-29 18:36:36","616"
" A3C56IT6C70JAW","caus_thomas_fire_v2","34J10VATJFZ6SNVS7Y224MHASXZQIP","Yes","2017-09-29 18:38:00","617"
"A3UF1JLENVYPZB","caus_thomas_fire_v2","36W0OB37HWFFAKLZOC3UV3SZXN5ZHZ","No","2017-09-29 18:42:15","618"
"A1IJB6V9S475CQ","caus_thomas_fire_v2","3DPNQGW4LLGJAYDT70M04GQ0NEN46S","Yes","2017-09-29 18:43:03","619"
"ARUVPZHRXWN","caus_thomas_fire_v2","3W2LOLRXLBGXAJ0GKGCEMS6SGNRKRW","Not sure","2017-09-29 18:48:38","620"
"A28PCYULZUGHDO","caus_thomas_fire_v2","3QECW5O0KH278FS5HID3KIOS7ITT5X","No","2017-09-29 18:50:21","621"
"A3NBLSA78ZXDNP
","caus_thomas_fire_v2","3T3IWE1XG6OW11B31A16ITJJ3EGTQA","No","2017-09-29 18:52:37","622"
"A1CZB5O6K9K075","caus_thomas_fire_v2","3U5NZHP4LR3LWGJT135S45QLNOZPH5","No","2017-09-29 18:53:51","623"
"A3VCGGQLXJMKFK","caus_thomas_fire_v2","3VZLGYJEYLBCWALETGLGYPGTLDPZXT","No","2017-09-29 18:56:47","624"
"A18M1IAKPX9XQT","caus_thomas_fire_v2","31UV0MXWNQDHZ1CUN6EZ6BMJW1EI56","Yes","2017-09-29 18:57:55","625"
" A9WETN41BVGU6","caus_thomas_fire_v2","3F0BG9B9MPOIC55IFHFZQJU3DQ77YG","No","2017-09-29 19:00:55","626"
"A264DM5HSNI3MU","caus_thomas_fire_v2","3ON104KXQKXH4DSZYIZ42APDBGG4WT","Yes","2017-09-29 19:08:39","627"
"A2ABFXJB7DKIBQ","caus_thomas_fire_v2","354P56DE9K4LGJT9GBNA8X62W5BS7N","No","2017-09-29 19:08:59","628"
"A2461V1TFLCLTB","caus_thomas_fire_v2","33NF62TLXJ3GCVH3CB35K1K166ZKJ6","No","2017-09-29 19:19:59","629"
"A25OEXAPBQ2LTA","caus_thomas_fire_v2","3NAPMVF0ZWGSBKCBMW84HFTYYBF27X","Not sure","2017-09-29 19:25:47","630"
"A2LRYEBPK0K8K2","caus_thomas_fire_v2","3GNCZX450IO6MTBFVXV0NJ3HATDAPJ","No","2017-09-29 19:40:06","631"
"A28NYOARK75Z1X","caus_thomas_fire_v2","3F6HPJW4JD171ZDCU4GG9VSFR2QW2V","No","2017-09-29 19:42:55","632"
"A2HOR5GFCXLPIO","caus_thomas_fire_v2","3NGI5ARFTT6AS5YFZE27CIAE6ZA1PP","No","2017-09-29 19:43:37","633"
"AC43FSZ8WTDB1","caus_thomas_fire_v2","3J4Q2Z4UTY4OTIFXWF6H5DQI785QW4","No","2017-09-29 19:47:32","634"
"A37JGG3H4P9TA7","caus_thomas_fire_v2","34J10VATJFZ6SNVS7Y224MHASXCQI2","No","2017-09-29 20:01:55","635"
"AB6C1SZWVNQCC","caus_thomas_fire_v2","30LSNF239UWP04T75NC184J7CRZI2H","Not sure","2017-09-29 20:04:33","636"
"A1XC103XSP8MMD","caus_thomas_fire_v2","3IAEQB9FMELU49BSRT0X5EJJOTGWD5","No","2017-09-29 20:08:49","637"
"A17E4A0FBN9RCW","caus_thomas_fire_v2","3FUI0JHJPXZZVJ77OKJJN8MAZN533G","No","2017-09-29 20:12:47","638"
"A33UZTVTPYFI0B","caus_thomas_fire_v2","3ZAK8W07I4FNDLLTKHX18JE39O50UQ","No","2017-09-29 20:14:38","639"
"A17S8Z4YJVTAZQ","caus_thomas_fire_v2","3Q8GYXHFEP3QMYQUVWIDV8OOJW9C5D","No","2017-09-29 20:15:48","640"
"A1W5D2MRLBNBJU","caus_thomas_fire_v2","3YGXWBAF70I8QFMUHRZ3QGIAJ0F4C1","Yes","2017-09-29 20:19:34","641"
"AIFSTYKUQOXQD","caus_thomas_fire_v2","39KFRKBFINWPXBXHW3W115GY3FXYOD","No","2017-09-29 20:22:57","642"
"A2UKE5M4IZP49P","caus_thomas_fire_v2","3O6CYIULED2GLBMEDOQMFEN7ATLUWN","Not sure","2017-09-29 20:23:19","643"
"AWYKYM16CB00Z","caus_thomas_fire_v2","3V5Q80FXIXSAA1BOKK5E4YHIT97327","No","2017-09-29 20:25:14","644"
"A2GSLJEIPG3QD9","caus_thomas_fire_v2","39KFRKBFINWPXBXHW3W115GY3FYYOE","No","2017-09-29 20:26:26","645"
"AZRI6ABOJTIP6","caus_thomas_fire_v2","3BV8HQ2ZZW2YCNTAG1WRHJC0FP4A6W","No","2017-09-29 20:34:03","646"
"AIEJ3ECA0KG9F","caus_thomas_fire_v2","3SLE99ER0NE5J7IDOKTY9SP12BNZB8","No","2017-09-29 20:38:58","647"
"ATELLR8P2A60L
ATELLR8P2A60L
","caus_thomas_fire_v2","3EA3QWIZ4IWJK3NKO2WX9RSXC5LTIV","Yes","2017-09-29 20:39:05","648"
"A2Q5O64TC9HI8V","caus_thomas_fire_v2","3C44YUNSI1Q4K0ERF7M2DKBNVXSPDK","Not sure","2017-09-29 20:40:24","649"
"A13LAT8QCT8TVJ","caus_thomas_fire_v2","3GFK2QRXX9IZ0WWZCNIE72VRBDYW5F","No","2017-09-29 20:43:36","650"
"A3DMS8XRGHRLL8","caus_thomas_fire_v2","3IX2EGZR7BK2ZZUY2VC2LD6F1ZEJRL","No","2017-09-29 20:43:39","651"
"A8H8ID8CSOU66","caus_thomas_fire_v2","386CSBG1OZNQZ30R5XTD7JR5J7TQ6M","No","2017-09-29 20:45:10","652"
"A16MDZ7O8KL9EC","caus_thomas_fire_v2","3MTMREQS4VJW628G7J9VFDBD3R0AW0","No","2017-09-29 20:48:15","653"
"A2K2QJMV8WX13G","caus_thomas_fire_v2","3PS7W85Z8Z3Q92UHK8QKWYTUTF1T9F","No","2017-09-29 20:48:20","654"
"A6OS6YO0XH58S","caus_thomas_fire_v2","3PMBY0YE2749NLS6YMVU7OTQ5T29CD","No","2017-09-29 20:52:41","655"
"A2VXM4EO7RLLWZ
","caus_thomas_fire_v2","3X65QVEQI0O4ONTFNJYKCXKL5NKLCN","Yes","2017-09-29 20:56:10","656"
"A3C3AH94HF81MB","caus_thomas_fire_v2","35K3O9HUABEXLT3XXZ1H78F4T3CFE6","No","2017-09-29 20:58:12","657"
"A2TKWWRN8PGZOF","caus_thomas_fire_v2","3DZQRBDBSLG3F0SMEZKKVGUMR4G3SM","Not sure","2017-09-29 20:58:32","658"
"A2B595IM4PWWZ4","caus_thomas_fire_v2","3IRIK4HM3ALM52Q80FSINE2OFSW6C1","No","2017-09-29 20:59:14","659"
"AANPRZOU1K7JO","caus_thomas_fire_v2","3IGI0VL647LVLCT3P1NQKPIRZW4NOP","No","2017-09-29 21:01:07","660"
"A3H0TLQC53H5MB
","caus_thomas_fire_v2","3S0TNUHWKTJJE8FATQKRRYGX6NZ8DQ","No","2017-09-29 21:02:35","661"
"A1APYLD4DUK33J","caus_thomas_fire_v2","324G5B4FB39LFA9X794QYR0J1EK072","No","2017-09-29 21:06:30","662"
"A3JJG9YLVUNUIX","caus_thomas_fire_v2","3VZLGYJEYLBCWALETGLGYPGTLEIXZM","No","2017-09-29 21:07:30","663"
"A14MAPXKP686WY","caus_thomas_fire_v2","39LOEL67OS6LWGDD01EFEPULFAB38O","Not sure","2017-09-29 21:09:24","664"
"A351NFQKQYJOVM","caus_thomas_fire_v2","38BQUHLA9W1P3U83D08Q7ATRU6ROMN","No","2017-09-29 21:36:30","665"
"A4UIXESOEZI05","caus_thomas_fire_v2","354GIDR5ZB77XZ9DMAJHJCQWTD600K","No","2017-10-01 16:43:44","666"
"A38DC3BG1ZCVZ2","caus_thomas_fire_v2","3FQ5JJ512LPCVL8OR9VXD81IF3MNKL","No","2017-10-01 16:43:53","667"
"A3V4AW6DGWBHDO","caus_thomas_fire_v2","3X73LLYYQ1FLTV7GLOS00GLQNMINHH","No","2017-10-01 16:44:03","668"
"A3BJNFU4T7RU11","caus_thomas_fire_v2","3IFS6Q0HJIKI53A5Z2R7ZMWBAY5SIR","No","2017-10-01 16:44:29","669"
"A1IBVWKNX3OKK7","caus_thomas_fire_v2","3F6KKYWMNB24HF2EZS9A9V6SVUPDNY","No","2017-10-01 16:44:30","670"
"A229AL88SNZJS7","caus_thomas_fire_v2","3ATTHHXXWAPQ1KW4TCXUYUD3PD7IXP","Yes","2017-10-01 16:45:09","671"
"A3ITZNJQUTIZ4C","caus_thomas_fire_v2","3OS46CRSLF0I4BW8RWNND6QD0B4V65","No","2017-10-01 16:45:30","672"
"ANVAFB99K5RKP","caus_thomas_fire_v2","3NPI0JQDAO6B1PAO1XMHIOT9YVEPTP","No","2017-10-01 16:45:45","673"
"A1JO6AY55FG7QU","caus_thomas_fire_v2","3TXMY6UCAEPFFK9SFO6GTJJFF50QCY","No","2017-10-01 16:46:05","674"
"A1NXZ2JR065E2C
","caus_thomas_fire_v2","3X87C8JFV6CVM1YOCAWG8ONX18MSQU","No","2017-10-01 16:46:06","675"
"AQERSNMMM4VR0","caus_thomas_fire_v2","3KJYX6QCM9CUS6BFBFHCMAVIMHOVJB","No","2017-10-01 16:46:31","676"
"A1YBUA89N9CV2N","caus_thomas_fire_v2","3WYP994K17SZ85RDW7A7K5U7IS6Y6H","No","2017-10-01 16:47:06","677"
"A14YQBKCHM8JPT","caus_thomas_fire_v2","3WJ1OXY92AHLG1CY9GTP1X8RLXU8A6","Yes","2017-10-01 16:47:27","678"
"A377LTGWJKY2IW
","caus_thomas_fire_v2","358010RM5EUVNQG4SJWDDJ3XXF3VXZ","Yes","2017-10-01 16:47:31","679"
"A2L3NXTP6W9B21","caus_thomas_fire_v2","3OHYZ19UGC6O1TZEGXILYJYR01XOAM","Yes","2017-10-01 16:47:54","680"
"A130P4M9JPT4YA","caus_thomas_fire_v2","3KYQYYSHYV8MZ02Q079NOK6XL4UODO","Yes","2017-10-01 16:48:19","681"
"ADXHWQLUQBK77","caus_thomas_fire_v2","3UN61F00HWQUS0FDDT88K3NAJBH5R9","Not sure","2017-10-01 16:49:12","682"
"A1N4P4XGQM7NXE","caus_thomas_fire_v2","3KOPY89HM83AGX9WR5B63F3ZVYW3JP","Not sure","2017-10-01 16:49:12","683"
"AK8UFPN8QOSK5","caus_thomas_fire_v2","35DR22AR5DLBBHEL89Q7UOBE6WB3XD","Yes","2017-10-01 16:49:23","684"
"A1CKFNKYV9OMY0","caus_thomas_fire_v2","3R6P78PK7KC5OCHPYEWUOFFHX4RTGP","No","2017-10-01 16:49:39","685"
"A2NTS2HNDOLRCR","caus_thomas_fire_v2","3QIYRE09Y3IAPKM2JZPF8T5J6YN1NZ","No","2017-10-01 16:49:54","686"
"AFV6K3HVAT6AH","caus_thomas_fire_v2","3T3IWE1XG6OW11B31A16ITJJ3R0TQK","No","2017-10-01 16:50:31","687"
"A35RZ2HKE9VWJ5","caus_thomas_fire_v2","3D8YOU6S9ELIRW78M6DIHKOUM5W6UU","No","2017-10-01 16:52:30","688"
"A3OSBMDWIRT9NZ","caus_thomas_fire_v2","3E7TUJ2EGCNJSDYKYIQ5RUB8Q699DY","Yes","2017-10-01 16:52:39","689"
"A2YE2I9DYV9OKW","caus_thomas_fire_v2","3TYCR1GOTCKHWG4PFXISNVL6EHZZLH","Yes","2017-10-01 16:53:05","690"
"A14YBHS8YBLDAG","caus_thomas_fire_v2","3OLQQLKKNSQDQVPTGPS2M67WMNMEJR","Yes","2017-10-01 16:54:32","691"
"A3HSQFNT76K5TF","caus_thomas_fire_v2","3C2NJ6JBKAIHE54Y23PTDCFOY41N22","No","2017-10-01 16:55:35","692"
"ASB8T0H7L99RF","caus_thomas_fire_v2","3LO69W1SU3EH5Z9KP5U32O503R5LGE","No","2017-10-01 16:55:53","693"
"AZOAPJD96KI4R","caus_thomas_fire_v2","3OE22WJIGIPB1EQS1FRGNP5LM68UQF","Not sure","2017-10-01 16:55:56","694"
"A22LQL0UHAOMC9","caus_thomas_fire_v2","3Z3ZLGNNSIVR2KD9MVVF0GFL9TOQ33","No","2017-10-01 16:56:43","695"
"A2G4I94ODONKSY","caus_thomas_fire_v2","3H8DHMCCW9C399HB2FHUH3PO10LDKW","No","2017-10-01 16:57:31","696"
"A1DXSFFL5HZ1NX","caus_thomas_fire_v2","3IGI0VL647LVLCT3P1NQKPIRZ9XNO8","No","2017-10-01 16:57:35","697"
"A1IBDV8G5WSMFC","caus_thomas_fire_v2","3QAVNHZ3EM5GV8WH352T62UX5XTLA5","No","2017-10-01 16:57:52","698"
"A3PVOYZ9WNWAFS","caus_thomas_fire_v2","3L2IS5HSFAJQYHD0LNZZJVAGHVLNUL","Yes","2017-10-01 16:58:12","699"
"AUK9BH35CQ4G7","caus_thomas_fire_v2","3SB4CE2TJVWBV2D6HO5HHWPKC63XA3","Not sure","2017-10-01 16:58:51","700"
"A22VGT2F28LTWC","caus_thomas_fire_v2","3F6HPJW4JD171ZDCU4GG9VSFRG62W9","No","2017-10-01 16:59:28","701"
"A1OK974KXKO6FJ","caus_thomas_fire_v2","3TE3O8573092T3WQVA6AMWKYZ1QR2U","No","2017-10-01 17:00:10","702"
"A1B65EVDS55AME","caus_thomas_fire_v2","3TYCR1GOTCKHWG4PFXISNVL6EI0LZ6","No","2017-10-01 17:01:25","703"
"A3PQYTQ44C8UQ4","caus_thomas_fire_v2","3CTOC39K37RSHGAJTHEWGWFF00IJ7A","No","2017-10-01 17:03:14","704"
"A1WLLC6O7Y58J3","caus_thomas_fire_v2","374TNBHA8BWSINAXBGO5QABYIUJYQH","No","2017-10-01 17:03:36","705"
"A1JUMX4BRVK85E","caus_thomas_fire_v2","3ND9UOO81K3D2LZK4AYLORROXGWWLR","No","2017-10-01 17:04:07","706"
"A1FO1SROGRL5RH","caus_thomas_fire_v2","3SLE99ER0NE5J7IDOKTY9SP12OMZBX","No","2017-10-01 17:04:59","707"
"A423QQ5WN43B9","caus_thomas_fire_v2","3RXPCZQMQPC4FS5GWVCKI9WM5M21GS","Yes","2017-10-01 17:05:10","708"
"A3J079WGHS1TH4","caus_thomas_fire_v2","3ZAK8W07I4FNDLLTKHX18JE392AU0H","No","2017-10-01 17:06:26","709"
"A2Z7HHTA5WOLL5","caus_thomas_fire_v2","3TMFV4NEP8FINEF1ALPHJM5IDGY8WI","No","2017-10-01 17:06:40","710"
"A20NJGHYKL73LC","caus_thomas_fire_v2","3NAPMVF0ZWGSBKCBMW84HFTYYPX72C","No","2017-10-01 17:07:40","711"
"AFU00NU09CFXE","caus_thomas_fire_v2","39GXDJN2OTF58PFWKBKLXKM466UV8R","No","2017-10-01 17:09:39","712"
"A19TMBODLD71VN","caus_thomas_fire_v2","3X3OR7WPZZ12CK3267IFABO2F9UL82","Yes","2017-10-01 17:12:47","713"
"A17620ICHID4N9","caus_thomas_fire_v2","3K9FOBBF2HKNFRQ6C97YS8EX44TNLS","No","2017-10-01 17:13:22","714"
"A3S0INU046UTYK","caus_thomas_fire_v2","3UOUJI6MTDFVABR4NTM8HX1EJ8UXUC","Not sure","2017-10-01 17:13:24","715"
"ASNTJ81DXL7E8","caus_thomas_fire_v2","333U7HK6I9G8YPBTKUHIGOPBMBMJD4","Not sure","2017-10-01 17:13:49","716"
"A2MQGU4NZZ8V0H
A2MQGU4NZZ8V0H","caus_thomas_fire_v2","30BUDKLTXDW5JWA8RNO8LWOR4MS5EX","No","2017-10-01 17:14:06","717"
"AQBJ4PMNGEOZX","caus_thomas_fire_v2","3DY4FPOOA1PBQUUSJKQLO1H9WZKRV3","No","2017-10-01 17:14:12","718"
"A2RQ44UCNTXOM","caus_thomas_fire_v2","3QEMNNSB2X0FEUARJLSLDYK2VGMD7R","Yes","2017-10-01 17:15:26","719"
"A2EMVARIDCIOKT
A2EMVARIDCIOKT","caus_thomas_fire_v2","3E7TUJ2EGCNJSDYKYIQ5RUB8Q6AD93","No","2017-10-01 17:17:08","720"
"A3BP890CXV4UMN","caus_thomas_fire_v2","3VBEN272MK049C4A9ER4EAJVVMFSG3","No","2017-10-01 17:17:57","721"
"ANIIUQSCD8J01","caus_thomas_fire_v2","32AT8R96GLANEU55TJGLIPKM4UUSU3","Not sure","2017-10-01 17:19:25","722"
"A1Q2LJQG0TWBWC","caus_thomas_fire_v2","3R5F3LQFV2LP217MSPYKFCP09N6OZR","No","2017-10-01 17:20:12","723"
"A34WN46O5YX4C7","caus_thomas_fire_v2","3TMSXRD2X610CEVGB0G24CIAZAS1WR","No","2017-10-01 17:20:57","724"
"A2ZTXC0WB8DPJP","caus_thomas_fire_v2","3R6P78PK7KC5OCHPYEWUOFFHX5TTGT","No","2017-10-01 17:21:26","725"
"A32J0WKL5KD8C0","caus_thomas_fire_v2","33OOO72IVHMS701KWS0BYOU2ZD1TCJ","No","2017-10-01 17:23:02","726"
"A1Q9JFDOD9HIAJ","caus_thomas_fire_v2","3ZR9AIQJUBAOWNRE5B6JVFG9APO406","No","2017-10-01 17:23:36","727"
"A1YX741QQSMKPS","caus_thomas_fire_v2","37W3JXSD669X2K6JNPNBIZTK6V1YWM","No","2017-10-01 17:23:38","728"
"A2FBJV1VAI9SQ6","caus_thomas_fire_v2","33SA9F9TRXVZWFPSNOBHBW14OJWWE5","No","2017-10-01 17:24:11","729"
