"subject","version","assignmentId","trial_ind","ex_ind","question_ind","response","correct","cond","rt","stamp","id"
"A35T0SNF90U1W5","caus_thomas_fire_v5","37WLF8U1WPR4O02WSS9GBXFWNB2K6C","4","0","0","Yes","1","0","39271","2017-10-16 16:51:12","11072"
"A11N2XYG9AGJ30","caus_thomas_fire_v5","38YMOXR4MU0VJ0WDH6SJZ89RAIC6WV","8","4","0","Yes","1","0","5425","2017-10-16 16:51:12","11073"
"AEXF5EUX32U0M","caus_thomas_fire_v5","3QY7M81QH7NNS0G1B2E8HBFSIMKK79","2","0","0","Yes","1","1","3722","2017-10-16 16:51:13","11074"
"A1L12OL1WQLFHH","caus_thomas_fire_v5","3XUHV3NRVKZH361AHOWE6ZL4ZZOH5Q","1","7","0","Yes","1","0","5410","2017-10-16 16:51:13","11075"
"A2TDK0LD62WZ8Y","caus_thomas_fire_v5","3R5F3LQFV2LP217MSPYKFCP0CJYZOP","9","6","0","No","1","1","2774","2017-10-16 16:51:13","11076"
"A372GHF0HL9NRH","caus_thomas_fire_v5","3P1L2B7AD1Q5XCQIDO7B7XE2XB2LO6","9","1","0","Yes","1","0","2757","2017-10-16 16:51:14","11077"
"A1E7H04DK5HXDL","caus_thomas_fire_v5","33TIN5LC04BMQOTBUEDJ4FL9BRIY9V","1","3","0","Yes","1","0","8445","2017-10-16 16:51:14","11078"
"A3PL4IJFVVRCPD","caus_thomas_fire_v5","33OOO72IVHMS701KWS0BYOU229UTC7","4","7","0","Yes","1","1","2561","2017-10-16 16:51:14","11079"
"A2W4Z6GVPNCO3C
","caus_thomas_fire_v5","33LKR6A5KEL8KXRMGVBRHSBBYDDT1T","7","7","0","No","1","0","3626","2017-10-16 16:51:15","11080"
"A2QM9AG79I9GTE","caus_thomas_fire_v5","33NF62TLXJ3GCVH3CB35K1K19HNKJJ","5","7","0","No","1","1","4510","2017-10-16 16:51:15","11081"
"AI9QOT5C5DN1P","caus_thomas_fire_v5","3DIP6YHAPCTO6ETAPLVBXGYI98QE80","9","7","0","Yes","1","1","4291","2017-10-16 16:51:16","11082"
"A2MG1LLIKMGAMX","caus_thomas_fire_v5","3570Y55XZPK15YGJ8KJTWW7WF4AGY1","5","7","0","No","1","0","3758","2017-10-16 16:51:16","11083"
"A28HCBETFHUQFS","caus_thomas_fire_v5","3MD9PLUKKIF7KG7ARAY70NPVMA5NZC","3","5","0","Yes","1","1","5033","2017-10-16 16:51:16","11084"
"A3PL4IJFVVRCPD","caus_thomas_fire_v5","33OOO72IVHMS701KWS0BYOU229UTC7","5","9","0","Yes","1","1","1525","2017-10-16 16:51:17","11085"
"A13P7QQDWVU76V","caus_thomas_fire_v5","32XVDSJFPZYBWNJYQ2AT0XQOWBWM23","3","4","0","No","1","0","4988","2017-10-16 16:51:18","11086"
"AEXF5EUX32U0M","caus_thomas_fire_v5","3QY7M81QH7NNS0G1B2E8HBFSIMKK79","3","2","0","No","1","1","4395","2017-10-16 16:51:18","11087"
"AMNMG3DCCC166","caus_thomas_fire_v5","39LNWE0K4UXYKG29O7M7ENEZYSKUI0","6","3","0","Yes","1","1","6023","2017-10-16 16:51:18","11088"
"A1L12OL1WQLFHH","caus_thomas_fire_v5","3XUHV3NRVKZH361AHOWE6ZL4ZZOH5Q","2","6","0","Yes","1","0","4654","2017-10-16 16:51:19","11089"
"A35T0SNF90U1W5","caus_thomas_fire_v5","37WLF8U1WPR4O02WSS9GBXFWNB2K6C","5","1","0","Yes","1","0","6381","2017-10-16 16:51:19","11090"
"ABO9F0JD9NN54","caus_thomas_fire_v5","3BDCF01OGXVHRQUKJBG99OC4BL1LYH","0","9","0","Yes","1","0","3647","2017-10-16 16:51:19","11091"
"A2W4Z6GVPNCO3C
","caus_thomas_fire_v5","33LKR6A5KEL8KXRMGVBRHSBBYDDT1T","8","0","0","Yes","1","0","3415","2017-10-16 16:51:19","11092"
"A11N2XYG9AGJ30","caus_thomas_fire_v5","38YMOXR4MU0VJ0WDH6SJZ89RAIC6WV","9","7","0","Yes","1","0","5800","2017-10-16 16:51:19","11093"
"A1E7H04DK5HXDL","caus_thomas_fire_v5","33TIN5LC04BMQOTBUEDJ4FL9BRIY9V","2","6","0","No","1","0","4646","2017-10-16 16:51:20","11094"
"A2MG1LLIKMGAMX","caus_thomas_fire_v5","3570Y55XZPK15YGJ8KJTWW7WF4AGY1","6","4","0","No","1","0","3636","2017-10-16 16:51:21","11095"
"A2G9IEVL1RA14V","caus_thomas_fire_v5","39L1G8WVWQS3LGTS1G50ZF7D4E131N","0","0","0","Yes","1","0","10143","2017-10-16 16:51:21","11096"
"A3PL4IJFVVRCPD","caus_thomas_fire_v5","33OOO72IVHMS701KWS0BYOU229UTC7","6","2","0","No","1","1","3411","2017-10-16 16:51:21","11097"
"A2QM9AG79I9GTE","caus_thomas_fire_v5","33NF62TLXJ3GCVH3CB35K1K19HNKJJ","6","0","0","Yes","1","1","5529","2017-10-16 16:51:22","11098"
"A5T9IFDZ3W4T6","caus_thomas_fire_v5","3IXQG4FA2TZQDG00KMZZW4N8QI2B9V","0","3","0","Yes","1","1","5243","2017-10-16 16:51:22","11099"
"A2W4Z6GVPNCO3C
","caus_thomas_fire_v5","33LKR6A5KEL8KXRMGVBRHSBBYDDT1T","9","4","0","No","1","0","2744","2017-10-16 16:51:23","11100"
"ABO9F0JD9NN54","caus_thomas_fire_v5","3BDCF01OGXVHRQUKJBG99OC4BL1LYH","1","3","0","Yes","1","0","3370","2017-10-16 16:51:23","11101"
"A28HCBETFHUQFS","caus_thomas_fire_v5","3MD9PLUKKIF7KG7ARAY70NPVMA5NZC","4","1","0","Yes","1","1","6609","2017-10-16 16:51:24","11102"
"A2VA9GOGX6TB9U","caus_thomas_fire_v5","3IFS6Q0HJIKI53A5Z2R7ZMWBDWBISM","0","3","0","Yes","1","1","6131","2017-10-16 16:51:24","11103"
"AEXF5EUX32U0M","caus_thomas_fire_v5","3QY7M81QH7NNS0G1B2E8HBFSIMKK79","4","5","0","No","1","1","4938","2017-10-16 16:51:24","11104"
"A1L12OL1WQLFHH","caus_thomas_fire_v5","3XUHV3NRVKZH361AHOWE6ZL4ZZOH5Q","3","0","0","Yes","1","0","4807","2017-10-16 16:51:24","11105"
"A3PL4IJFVVRCPD","caus_thomas_fire_v5","33OOO72IVHMS701KWS0BYOU229UTC7","7","4","0","Yes","1","1","2466","2017-10-16 16:51:25","11106"
"A2MG1LLIKMGAMX","caus_thomas_fire_v5","3570Y55XZPK15YGJ8KJTWW7WF4AGY1","7","2","0","No","1","0","3418","2017-10-16 16:51:25","11107"
"A2QM9AG79I9GTE","caus_thomas_fire_v5","33NF62TLXJ3GCVH3CB35K1K19HNKJJ","7","9","0","No","1","1","4267","2017-10-16 16:51:27","11108"
"AMNMG3DCCC166","caus_thomas_fire_v5","39LNWE0K4UXYKG29O7M7ENEZYSKUI0","7","8","0","No","1","1","7683","2017-10-16 16:51:27","11109"
"ABO9F0JD9NN54","caus_thomas_fire_v5","3BDCF01OGXVHRQUKJBG99OC4BL1LYH","2","4","0","Yes","1","0","3141","2017-10-16 16:51:28","11110"
"A3PL4IJFVVRCPD","caus_thomas_fire_v5","33OOO72IVHMS701KWS0BYOU229UTC7","8","0","0","Yes","1","1","1888","2017-10-16 16:51:28","11111"
"A5T9IFDZ3W4T6","caus_thomas_fire_v5","3IXQG4FA2TZQDG00KMZZW4N8QI2B9V","1","6","0","No","1","1","4413","2017-10-16 16:51:28","11112"
"A1E7H04DK5HXDL","caus_thomas_fire_v5","33TIN5LC04BMQOTBUEDJ4FL9BRIY9V","3","1","0","No","0","0","7531","2017-10-16 16:51:28","11113"
"A2BQ9UA0LIKZQ3","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ8329C0","0","8","0","No","1","0","5043","2017-10-16 16:51:28","11114"
"A3GAQNTZ1V1VO","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWPJHKB","0","9","0","Yes","1","0","6032","2017-10-16 16:51:29","11115"
"A2VA9GOGX6TB9U","caus_thomas_fire_v5","3IFS6Q0HJIKI53A5Z2R7ZMWBDWBISM","1","6","0","No","1","1","4425","2017-10-16 16:51:29","11116"
"A2MG1LLIKMGAMX","caus_thomas_fire_v5","3570Y55XZPK15YGJ8KJTWW7WF4AGY1","8","8","0","No","1","0","3539","2017-10-16 16:51:30","11117"
"A13P7QQDWVU76V","caus_thomas_fire_v5","32XVDSJFPZYBWNJYQ2AT0XQOWBWM23","4","5","0","No","1","0","11046","2017-10-16 16:51:30","11118"
"A3PL4IJFVVRCPD","caus_thomas_fire_v5","33OOO72IVHMS701KWS0BYOU229UTC7","9","6","0","Yes","1","1","1201","2017-10-16 16:51:30","11119"
"ABO9F0JD9NN54","caus_thomas_fire_v5","3BDCF01OGXVHRQUKJBG99OC4BL1LYH","3","6","0","Yes","1","0","1506","2017-10-16 16:51:30","11120"
"A2G9IEVL1RA14V","caus_thomas_fire_v5","39L1G8WVWQS3LGTS1G50ZF7D4E131N","1","8","0","No","1","0","9223","2017-10-16 16:51:31","11121"
"A35T0SNF90U1W5","caus_thomas_fire_v5","37WLF8U1WPR4O02WSS9GBXFWNB2K6C","6","5","0","No","1","0","11652","2017-10-16 16:51:31","11122"
"A1L12OL1WQLFHH","caus_thomas_fire_v5","3XUHV3NRVKZH361AHOWE6ZL4ZZOH5Q","4","1","0","Yes","1","0","4955","2017-10-16 16:51:32","11123"
"A5T9IFDZ3W4T6","caus_thomas_fire_v5","3IXQG4FA2TZQDG00KMZZW4N8QI2B9V","2","1","0","Yes","1","1","3600","2017-10-16 16:51:32","11124"
"A2QM9AG79I9GTE","caus_thomas_fire_v5","33NF62TLXJ3GCVH3CB35K1K19HNKJJ","8","6","0","No","1","1","4812","2017-10-16 16:51:33","11125"
"AMNMG3DCCC166","caus_thomas_fire_v5","39LNWE0K4UXYKG29O7M7ENEZYSKUI0","8","9","0","No","1","1","5084","2017-10-16 16:51:33","11126"
"A3GAQNTZ1V1VO","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWPJHKB","1","3","0","Yes","1","0","3313","2017-10-16 16:51:33","11127"
"A2S5CMTSN42YWM","caus_thomas_fire_v5","3OWEPKL089DO06148F6O93WWCHQN7I","0","6","0","Yes","1","0","7177","2017-10-16 16:51:33","11128"
"A2MG1LLIKMGAMX","caus_thomas_fire_v5","3570Y55XZPK15YGJ8KJTWW7WF4AGY1","9","6","0","No","1","0","3031","2017-10-16 16:51:34","11129"
"A2BQ9UA0LIKZQ3","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ8329C0","1","1","0","Yes","1","0","4648","2017-10-16 16:51:34","11130"
"ABO9F0JD9NN54","caus_thomas_fire_v5","3BDCF01OGXVHRQUKJBG99OC4BL1LYH","4","2","0","No","1","0","3312","2017-10-16 16:51:34","11131"
"A1L12OL1WQLFHH","caus_thomas_fire_v5","3XUHV3NRVKZH361AHOWE6ZL4ZZOH5Q","5","5","0","Yes","1","0","3564","2017-10-16 16:51:35","11132"
"A1E7H04DK5HXDL","caus_thomas_fire_v5","33TIN5LC04BMQOTBUEDJ4FL9BRIY9V","4","9","0","Yes","0","0","6228","2017-10-16 16:51:35","11133"
"A29JFLUX9FM3OK","caus_thomas_fire_v5","3EJJQNKU9R668TZ8EV9H90Q0RHDRHE","0","3","0","No","0","1","8816","2017-10-16 16:51:36","11134"
"A5T9IFDZ3W4T6","caus_thomas_fire_v5","3IXQG4FA2TZQDG00KMZZW4N8QI2B9V","3","2","0","No","1","1","2913","2017-10-16 16:51:36","11135"
"ABO9F0JD9NN54","caus_thomas_fire_v5","3BDCF01OGXVHRQUKJBG99OC4BL1LYH","5","5","0","Yes","1","0","2167","2017-10-16 16:51:38","11136"
"AMNMG3DCCC166","caus_thomas_fire_v5","39LNWE0K4UXYKG29O7M7ENEZYSKUI0","9","4","0","No","1","1","4029","2017-10-16 16:51:38","11137"
"A2BQ9UA0LIKZQ3","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ8329C0","2","3","0","Yes","1","0","3996","2017-10-16 16:51:39","11138"
"A3GAQNTZ1V1VO","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWPJHKB","2","7","0","Yes","1","0","5192","2017-10-16 16:51:39","11139"
"A28HCBETFHUQFS","caus_thomas_fire_v5","3MD9PLUKKIF7KG7ARAY70NPVMA5NZC","5","2","0","No","1","1","15004","2017-10-16 16:51:40","11140"
"A2QM9AG79I9GTE","caus_thomas_fire_v5","33NF62TLXJ3GCVH3CB35K1K19HNKJJ","9","2","0","No","1","1","6098","2017-10-16 16:51:40","11141"
"A2G9IEVL1RA14V","caus_thomas_fire_v5","39L1G8WVWQS3LGTS1G50ZF7D4E131N","2","1","0","Yes","1","0","7699","2017-10-16 16:51:40","11142"
"A2VA9GOGX6TB9U","caus_thomas_fire_v5","3IFS6Q0HJIKI53A5Z2R7ZMWBDWBISM","2","5","0","No","1","1","10012","2017-10-16 16:51:40","11143"
"ABO9F0JD9NN54","caus_thomas_fire_v5","3BDCF01OGXVHRQUKJBG99OC4BL1LYH","6","1","0","Yes","1","0","1697","2017-10-16 16:51:40","11144"
"A1L12OL1WQLFHH","caus_thomas_fire_v5","3XUHV3NRVKZH361AHOWE6ZL4ZZOH5Q","6","2","0","No","1","0","4233","2017-10-16 16:51:40","11145"
"A2S5CMTSN42YWM","caus_thomas_fire_v5","3OWEPKL089DO06148F6O93WWCHQN7I","1","5","0","Yes","1","0","6696","2017-10-16 16:51:41","11146"
"A29JFLUX9FM3OK","caus_thomas_fire_v5","3EJJQNKU9R668TZ8EV9H90Q0RHDRHE","1","7","0","Yes","1","1","4492","2017-10-16 16:51:41","11147"
"A1E7H04DK5HXDL","caus_thomas_fire_v5","33TIN5LC04BMQOTBUEDJ4FL9BRIY9V","5","7","0","No","1","0","5813","2017-10-16 16:51:42","11148"
"ABO9F0JD9NN54","caus_thomas_fire_v5","3BDCF01OGXVHRQUKJBG99OC4BL1LYH","7","0","0","Yes","1","0","1479","2017-10-16 16:51:43","11149"
"A13P7QQDWVU76V","caus_thomas_fire_v5","32XVDSJFPZYBWNJYQ2AT0XQOWBWM23","5","1","0","Yes","1","0","12028","2017-10-16 16:51:44","11150"
"A35T0SNF90U1W5","caus_thomas_fire_v5","37WLF8U1WPR4O02WSS9GBXFWNB2K6C","7","3","0","Yes","1","0","11485","2017-10-16 16:51:44","11151"
"A3GAQNTZ1V1VO","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWPJHKB","3","1","0","Yes","1","0","3671","2017-10-16 16:51:44","11152"
"A1L12OL1WQLFHH","caus_thomas_fire_v5","3XUHV3NRVKZH361AHOWE6ZL4ZZOH5Q","7","4","0","Yes","1","0","3649","2017-10-16 16:51:45","11153"
"A3FU99QHMC1KLP","caus_thomas_fire_v5","3K9FOBBF2HKNFRQ6C97YS8EX71WNLS","5","2","0","No","1","0","203867","2017-10-16 16:51:45","11154"
"A29JFLUX9FM3OK","caus_thomas_fire_v5","3EJJQNKU9R668TZ8EV9H90Q0RHDRHE","2","0","0","Yes","1","1","2870","2017-10-16 16:51:45","11155"
"A28HCBETFHUQFS","caus_thomas_fire_v5","3MD9PLUKKIF7KG7ARAY70NPVMA5NZC","6","8","0","Yes","1","1","4749","2017-10-16 16:51:45","11156"
"A2VA9GOGX6TB9U","caus_thomas_fire_v5","3IFS6Q0HJIKI53A5Z2R7ZMWBDWBISM","3","0","0","Yes","1","1","4460","2017-10-16 16:51:46","11157"
"ABO9F0JD9NN54","caus_thomas_fire_v5","3BDCF01OGXVHRQUKJBG99OC4BL1LYH","8","7","0","Yes","1","0","1994","2017-10-16 16:51:46","11158"
"A2BQ9UA0LIKZQ3","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ8329C0","3","6","0","No","1","0","6589","2017-10-16 16:51:47","11159"
"A5T9IFDZ3W4T6","caus_thomas_fire_v5","3IXQG4FA2TZQDG00KMZZW4N8QI2B9V","4","5","0","No","1","1","10044","2017-10-16 16:51:47","11160"
"A2S5CMTSN42YWM","caus_thomas_fire_v5","3OWEPKL089DO06148F6O93WWCHQN7I","2","4","0","Yes","1","0","5504","2017-10-16 16:51:47","11161"
"A3GAQNTZ1V1VO","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWPJHKB","4","5","0","Yes","1","0","3096","2017-10-16 16:51:48","11162"
"A2IRFAXQI96P3","caus_thomas_fire_v5","32Z9ZLUT1LL3BG7SM3SDF5LVGUTHOV","0","0","0","Yes","1","0","9105","2017-10-16 16:51:48","11163"
"ABO9F0JD9NN54","caus_thomas_fire_v5","3BDCF01OGXVHRQUKJBG99OC4BL1LYH","9","8","0","Yes","1","0","1751","2017-10-16 16:51:48","11164"
"A3FU99QHMC1KLP","caus_thomas_fire_v5","3K9FOBBF2HKNFRQ6C97YS8EX71WNLS","6","4","0","No","1","0","2781","2017-10-16 16:51:49","11165"
"A29JFLUX9FM3OK","caus_thomas_fire_v5","3EJJQNKU9R668TZ8EV9H90Q0RHDRHE","3","5","0","Yes","1","1","2738","2017-10-16 16:51:49","11166"
"A3OE7882P03XR4","caus_thomas_fire_v5","3SPJ0334214BW06KGQ4WT9ZC7WVJYC","0","3","0","Yes","1","0","6150","2017-10-16 16:51:49","11167"
"A1E7H04DK5HXDL","caus_thomas_fire_v5","33TIN5LC04BMQOTBUEDJ4FL9BRIY9V","6","8","0","Yes","0","0","6257","2017-10-16 16:51:50","11168"
"A18U9WMYFYJPR6","caus_thomas_fire_v5","3QECW5O0KH278FS5HID3KIOSATI5TN","0","0","0","Yes","1","0","19042","2017-10-16 16:51:50","11169"
"A35T0SNF90U1W5","caus_thomas_fire_v5","37WLF8U1WPR4O02WSS9GBXFWNB2K6C","8","4","0","No","1","0","4876","2017-10-16 16:51:50","11170"
"A2VA9GOGX6TB9U","caus_thomas_fire_v5","3IFS6Q0HJIKI53A5Z2R7ZMWBDWBISM","4","8","0","No","1","1","3996","2017-10-16 16:51:51","11171"
"A28HCBETFHUQFS","caus_thomas_fire_v5","3MD9PLUKKIF7KG7ARAY70NPVMA5NZC","7","0","0","Yes","1","1","4764","2017-10-16 16:51:51","11172"
"A5T9IFDZ3W4T6","caus_thomas_fire_v5","3IXQG4FA2TZQDG00KMZZW4N8QI2B9V","5","8","0","No","1","1","3342","2017-10-16 16:51:52","11173"
"A2G9IEVL1RA14V","caus_thomas_fire_v5","39L1G8WVWQS3LGTS1G50ZF7D4E131N","3","7","0","No","1","0","10950","2017-10-16 16:51:52","11174"
"A1L12OL1WQLFHH","caus_thomas_fire_v5","3XUHV3NRVKZH361AHOWE6ZL4ZZOH5Q","8","8","0","Yes","1","0","5960","2017-10-16 16:51:52","11175"
"A3GAQNTZ1V1VO","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWPJHKB","5","6","0","Yes","1","0","2831","2017-10-16 16:51:52","11176"
"A29JFLUX9FM3OK","caus_thomas_fire_v5","3EJJQNKU9R668TZ8EV9H90Q0RHDRHE","4","4","0","Yes","1","1","2586","2017-10-16 16:51:53","11177"
"AEXF5EUX32U0M","caus_thomas_fire_v5","3QY7M81QH7NNS0G1B2E8HBFSIMKK79","5","3","0","Yes","1","1","26899","2017-10-16 16:51:53","11178"
"A2BQ9UA0LIKZQ3","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ8329C0","4","9","0","No","1","0","5424","2017-10-16 16:51:53","11179"
"A2IRFAXQI96P3","caus_thomas_fire_v5","32Z9ZLUT1LL3BG7SM3SDF5LVGUTHOV","1","9","0","Yes","1","0","4319","2017-10-16 16:51:54","11180"
"A2S5CMTSN42YWM","caus_thomas_fire_v5","3OWEPKL089DO06148F6O93WWCHQN7I","3","7","0","Yes","1","0","5260","2017-10-16 16:51:54","11181"
"A3OE7882P03XR4","caus_thomas_fire_v5","3SPJ0334214BW06KGQ4WT9ZC7WVJYC","1","8","0","No","1","0","3252","2017-10-16 16:51:54","11182"
"A33FBG0T3WLLHY","caus_thomas_fire_v5","3DPNQGW4LLGJAYDT70M04GQ0QP9463","0","6","0","No","1","1","36383","2017-10-16 16:51:54","11183"
"A18U9WMYFYJPR6","caus_thomas_fire_v5","3QECW5O0KH278FS5HID3KIOSATI5TN","1","7","0","No","1","0","3454","2017-10-16 16:51:54","11184"
"A3GAQNTZ1V1VO","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWPJHKB","6","0","0","Yes","1","0","2297","2017-10-16 16:51:55","11185"
"A1E7H04DK5HXDL","caus_thomas_fire_v5","33TIN5LC04BMQOTBUEDJ4FL9BRIY9V","7","4","0","Yes","0","0","5128","2017-10-16 16:51:56","11186"
"A5T9IFDZ3W4T6","caus_thomas_fire_v5","3IXQG4FA2TZQDG00KMZZW4N8QI2B9V","6","0","0","No","0","1","3131","2017-10-16 16:51:56","11187"
"A29JFLUX9FM3OK","caus_thomas_fire_v5","3EJJQNKU9R668TZ8EV9H90Q0RHDRHE","5","6","0","Yes","1","1","2670","2017-10-16 16:51:56","11188"
"A2VA9GOGX6TB9U","caus_thomas_fire_v5","3IFS6Q0HJIKI53A5Z2R7ZMWBDWBISM","5","2","0","No","1","1","4756","2017-10-16 16:51:56","11189"
"A1L12OL1WQLFHH","caus_thomas_fire_v5","3XUHV3NRVKZH361AHOWE6ZL4ZZOH5Q","9","9","0","Yes","1","0","3927","2017-10-16 16:51:57","11190"
"A3OE7882P03XR4","caus_thomas_fire_v5","3SPJ0334214BW06KGQ4WT9ZC7WVJYC","2","0","0","Yes","1","0","2903","2017-10-16 16:51:58","11191"
"A2BQ9UA0LIKZQ3","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ8329C0","5","2","0","No","1","0","3506","2017-10-16 16:51:58","11192"
"A28HCBETFHUQFS","caus_thomas_fire_v5","3MD9PLUKKIF7KG7ARAY70NPVMA5NZC","8","6","0","Yes","1","1","5048","2017-10-16 16:51:58","11193"
"A33FBG0T3WLLHY","caus_thomas_fire_v5","3DPNQGW4LLGJAYDT70M04GQ0QP9463","1","7","0","No","1","1","3325","2017-10-16 16:51:59","11194"
"AEXF5EUX32U0M","caus_thomas_fire_v5","3QY7M81QH7NNS0G1B2E8HBFSIMKK79","6","4","0","No","1","1","5172","2017-10-16 16:51:59","11195"
"A2IRFAXQI96P3","caus_thomas_fire_v5","32Z9ZLUT1LL3BG7SM3SDF5LVGUTHOV","2","6","0","Yes","1","0","4962","2017-10-16 16:52:00","11196"
"A5T9IFDZ3W4T6","caus_thomas_fire_v5","3IXQG4FA2TZQDG00KMZZW4N8QI2B9V","7","4","0","No","1","1","2770","2017-10-16 16:52:00","11197"
"A3GAQNTZ1V1VO","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWPJHKB","7","4","0","Yes","1","0","3500","2017-10-16 16:52:00","11198"
"A29JFLUX9FM3OK","caus_thomas_fire_v5","3EJJQNKU9R668TZ8EV9H90Q0RHDRHE","6","9","0","Yes","1","1","2815","2017-10-16 16:52:00","11199"
"A2KJTAUK0XHANK","caus_thomas_fire_v5","3YWRV122CS05VAQWFLAG1YKLVXRU86","0","4","0","No","1","0","6038","2017-10-16 16:52:00","11200"
"A1E7H04DK5HXDL","caus_thomas_fire_v5","33TIN5LC04BMQOTBUEDJ4FL9BRIY9V","8","5","0","No","1","0","3488","2017-10-16 16:52:00","11201"
"A2S5CMTSN42YWM","caus_thomas_fire_v5","3OWEPKL089DO06148F6O93WWCHQN7I","4","1","0","Yes","1","0","5920","2017-10-16 16:52:01","11202"
"A18U9WMYFYJPR6","caus_thomas_fire_v5","3QECW5O0KH278FS5HID3KIOSATI5TN","2","8","0","No","1","0","5501","2017-10-16 16:52:01","11203"
"A2G9IEVL1RA14V","caus_thomas_fire_v5","39L1G8WVWQS3LGTS1G50ZF7D4E131N","4","9","0","No","1","0","8975","2017-10-16 16:52:02","11204"
"A3OE7882P03XR4","caus_thomas_fire_v5","3SPJ0334214BW06KGQ4WT9ZC7WVJYC","3","5","0","No","1","0","3228","2017-10-16 16:52:02","11205"
"A28HCBETFHUQFS","caus_thomas_fire_v5","3MD9PLUKKIF7KG7ARAY70NPVMA5NZC","9","9","0","Yes","1","1","4039","2017-10-16 16:52:02","11206"
"A33FBG0T3WLLHY","caus_thomas_fire_v5","3DPNQGW4LLGJAYDT70M04GQ0QP9463","2","4","0","No","1","1","3485","2017-10-16 16:52:03","11207"
"A29JFLUX9FM3OK","caus_thomas_fire_v5","3EJJQNKU9R668TZ8EV9H90Q0RHDRHE","7","2","0","No","1","1","1928","2017-10-16 16:52:03","11208"
"A35T0SNF90U1W5","caus_thomas_fire_v5","37WLF8U1WPR4O02WSS9GBXFWNB2K6C","9","2","0","No","1","0","12809","2017-10-16 16:52:04","11209"
"A3GAQNTZ1V1VO","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWPJHKB","8","2","0","No","1","0","2712","2017-10-16 16:52:04","11210"
"AEXF5EUX32U0M","caus_thomas_fire_v5","3QY7M81QH7NNS0G1B2E8HBFSIMKK79","7","6","0","No","1","1","3663","2017-10-16 16:52:04","11211"
"A18U9WMYFYJPR6","caus_thomas_fire_v5","3QECW5O0KH278FS5HID3KIOSATI5TN","3","1","0","Yes","1","0","2127","2017-10-16 16:52:04","11212"
"A13P7QQDWVU76V","caus_thomas_fire_v5","32XVDSJFPZYBWNJYQ2AT0XQOWBWM23","6","0","0","Yes","1","0","18594","2017-10-16 16:52:04","11213"
"A5T9IFDZ3W4T6","caus_thomas_fire_v5","3IXQG4FA2TZQDG00KMZZW4N8QI2B9V","8","9","0","No","1","1","3584","2017-10-16 16:52:04","11214"
"A2BQ9UA0LIKZQ3","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ8329C0","6","4","0","No","1","0","5501","2017-10-16 16:52:04","11215"
"A2VA9GOGX6TB9U","caus_thomas_fire_v5","3IFS6Q0HJIKI53A5Z2R7ZMWBDWBISM","6","7","0","No","1","1","6877","2017-10-16 16:52:04","11216"
"A2IRFAXQI96P3","caus_thomas_fire_v5","32Z9ZLUT1LL3BG7SM3SDF5LVGUTHOV","3","4","0","Yes","1","0","4722","2017-10-16 16:52:05","11217"
"A1E7H04DK5HXDL","caus_thomas_fire_v5","33TIN5LC04BMQOTBUEDJ4FL9BRIY9V","9","0","0","Yes","1","0","4176","2017-10-16 16:52:05","11218"
"A3OE7882P03XR4","caus_thomas_fire_v5","3SPJ0334214BW06KGQ4WT9ZC7WVJYC","4","2","0","No","1","0","3240","2017-10-16 16:52:06","11219"
"A29JFLUX9FM3OK","caus_thomas_fire_v5","3EJJQNKU9R668TZ8EV9H90Q0RHDRHE","8","8","0","Yes","1","1","2161","2017-10-16 16:52:06","11220"
"A2S5CMTSN42YWM","caus_thomas_fire_v5","3OWEPKL089DO06148F6O93WWCHQN7I","5","8","0","Yes","1","0","4896","2017-10-16 16:52:07","11221"
"A3GAQNTZ1V1VO","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWPJHKB","9","8","0","Yes","1","0","2207","2017-10-16 16:52:07","11222"
"A33FBG0T3WLLHY","caus_thomas_fire_v5","3DPNQGW4LLGJAYDT70M04GQ0QP9463","3","5","0","No","1","1","2810","2017-10-16 16:52:07","11223"
"A2KJTAUK0XHANK","caus_thomas_fire_v5","3YWRV122CS05VAQWFLAG1YKLVXRU86","1","5","0","No","1","0","6403","2017-10-16 16:52:08","11224"
"A5T9IFDZ3W4T6","caus_thomas_fire_v5","3IXQG4FA2TZQDG00KMZZW4N8QI2B9V","9","7","0","No","1","1","2740","2017-10-16 16:52:08","11225"
