"subject","version","assignmentId","rating","rating2","question_ind","trial_ind","focal_high","alt_high","alt2_high","greenSecond","rt","stamp","id"
"A1Z8UIU2M2X9XE","caus_thomas_fire_v5","3DYGAII7PL9Y99IWKTSMDJIMHMJQPF","5","3","0","0","0","1","0",,"22479","2017-10-16 16:43:48","23785"
"A1B65EVDS55AME","caus_thomas_fire_v5","36WLNQG78ZB78CRHSXFLOIOJHFEBE1","7","5","0","0","1","0","1",,"17161","2017-10-16 16:44:05","23786"
"A2ACWPHIEDF8UH","caus_thomas_fire_v5","354GIDR5ZB77XZ9DMAJHJCQWWAA00L","5","5","0","0","1","0","0",,"7274","2017-10-16 16:44:06","23787"
"A2HTN7HCNBQ8V4","caus_thomas_fire_v5","37UQDCYH6XW18BADA6SFJKQ9YKPV74","4","4","0","0","1","0","1",,"17453","2017-10-16 16:44:07","23788"
"AK7FDS2KRJZLA","caus_thomas_fire_v5","36ZN444YTRZ37BICSLAYFHMAG76ION","5","5","0","0","1","0","0",,"73802","2017-10-16 16:44:08","23789"
"A1ZHX85H6OKMKK","caus_thomas_fire_v5","3KJYX6QCM9CUS6BFBFHCMAVIPFSJV2","1","8","0","0","1","0","1",,"10284","2017-10-16 16:44:25","23790"
"A9EXAVO1HNLUK","caus_thomas_fire_v5","3BWI6RSP7GAK60ORFG35JG2NYPP7ED","8","4","0","0","0","1","1",,"151131","2017-10-16 16:44:29","23791"
"A1M1AD5KPXNGUG","caus_thomas_fire_v5","3Q5C1WP23M26ZVGWFZTTEC5XI9H15Y","8","8","0","0","0","1","1",,"44073","2017-10-16 16:44:34","23792"
"A22RR2Q0OC1JQ0","caus_thomas_fire_v5","3UJ1CZ6IZHQ6TFFQSI8DADS68A45SY","7","7","0","0","0","1","0",,"16815","2017-10-16 16:44:36","23793"
"A3EXIUOGZVV132","caus_thomas_fire_v5","3AAPLD8UCCIJO8C0IKEC9FRIF28HTF","4","4","0","0","0","1","0",,"32929","2017-10-16 16:44:42","23794"
"A4HNS81WU3KY1
","caus_thomas_fire_v5","3QUO65DNQUP8G2DCM2ZCYKALA2TOU1","8","8","0","0","0","1","0",,"30965","2017-10-16 16:44:44","23795"
"AAASQIW3J32OL","caus_thomas_fire_v5","3C6FJU71TQUKAGHESP8A0B8NOBHUY5","4","4","0","0","0","1","0",,"24636","2017-10-16 16:44:47","23796"
"A23OR0D1FCUVMM","caus_thomas_fire_v5","3H0W84IWBK3UOJ86OU1BOXTNZ1JREW","7","5","0","0","1","0","0",,"27753","2017-10-16 16:44:59","23797"
"A1C0H8G0YI15MN","caus_thomas_fire_v5","37QW5D2ZRGNPGXYSQGFGMX2XA048S2","1","7","0","0","1","0","0",,"29130","2017-10-16 16:44:59","23798"
"A31DI99CWPTJBK","caus_thomas_fire_v5","39LOEL67OS6LWGDD01EFEPULIK683B","2","2","0","0","1","0","1",,"15703","2017-10-16 16:45:04","23799"
"A3FQDPUAXJB0BS","caus_thomas_fire_v5","37W3JXSD669X2K6JNPNBIZTK9S3WYJ","6","6","0","0","0","1","1",,"23276","2017-10-16 16:45:15","23800"
"A3R49IX92OSJ1Z","caus_thomas_fire_v5","3UXUOQ9OKEYHGN7FZB1JNXCWDAS7AJ","8","8","0","0","1","0","1",,"31917","2017-10-16 16:45:15","23801"
"A2ZOM62DKMSWDK","caus_thomas_fire_v5","30IQTZXKAK7FUPFOPM8OSQD76HV0XG","4","4","0","0","1","0","1",,"19619","2017-10-16 16:45:17","23802"
"A2YHHTA5ZM8BYV","caus_thomas_fire_v5","3A4NIXBJ760HX95608SYFTPX2BLLMP","8","8","0","0","1","0","1",,"37020","2017-10-16 16:45:21","23803"
"A2OBE0CGMN1RFN","caus_thomas_fire_v5","3HL8HNGX452GQXCGPOLVFUET5GT9FA","8","8","0","0","0","1","1",,"23936","2017-10-16 16:45:22","23804"
"ASWCSRH05NVCT","caus_thomas_fire_v5","3GA6AFUKOOPEPRE6358LR2NKL3W3HL","7","7","0","0","0","1","0",,"20447","2017-10-16 16:45:22","23805"
"AVPITE4HFF3BE","caus_thomas_fire_v5","3AWETUDC92TF6FWJUULFVFTE0B9ZI6","3","5","0","0","1","0","1",,"26489","2017-10-16 16:45:30","23806"
"A2WVH84QT97HX2","caus_thomas_fire_v5","3HMVI3QICJT41JQGQ1YQP93QDEOY1E","8","6","0","0","1","0","0",,"6822","2017-10-16 16:45:50","23807"
"A276TOSEU7TQ8Y","caus_thomas_fire_v5","3FFJ6VRIL1PI4UQTQ08NPGQSI4RI0Y","8","8","0","0","1","0","1",,"22598","2017-10-16 16:45:51","23808"
"ABSBKX1MUPLYB","caus_thomas_fire_v5","3VSOLARPKBALALWN5TKTELPW2QO931","6","6","0","0","1","0","0",,"16920","2017-10-16 16:46:00","23809"
"A397QMUM40C4SH","caus_thomas_fire_v5","33ISQZVXPPNBLJZ9A65L9EUYEO1CCG","8","8","0","0","1","0","0",,"15550","2017-10-16 16:46:03","23810"
"A1MDZ1K2AL9EKW","caus_thomas_fire_v5","358UUM7WRZ49F4TW1MN5IN16DEF7RQ","4","8","0","0","1","0","0",,"62031","2017-10-16 16:46:07","23811"
"AX8RDFKYAO9BX","caus_thomas_fire_v5","3K772S5NP8CHZPU3SPPHATRHCSMEHN","8","8","0","0","0","1","1",,"21086","2017-10-16 16:46:13","23812"
"A25GE1R6D38S65","caus_thomas_fire_v5","3D3VGR7TA0GRELS9ZAKF56PQ8CUR36","4","4","0","0","1","0","1",,"26325","2017-10-16 16:46:32","23813"
"A3IGZ3N6TNPXUU","caus_thomas_fire_v5","3WOKGM4L71HS0G1WOVLS9DMEUCF0OY","6","7","0","0","1","0","1",,"17092","2017-10-16 16:46:36","23814"
"A1WA3VMWGQJPYS","caus_thomas_fire_v5","3NGI5ARFTT6AS5YFZE27CIAE9AR1PV","7","7","0","0","1","0","0",,"15016","2017-10-16 16:46:53","23815"
"A3SNGY0NZGMG8E","caus_thomas_fire_v5","3WAKVUDHUWH1VWLD5GIANYOQKDJU7H","8","8","0","0","1","0","0",,"30678","2017-10-16 16:47:00","23816"
"ASY5RV4HJQ72C","caus_thomas_fire_v5","3W92K5RLWUIML7WUMDDIL0CD7EXV5S","6","6","0","0","0","1","1",,"24610","2017-10-16 16:47:03","23817"
"A3KX8PBHVFQZ3U","caus_thomas_fire_v5","3YOH7BII098P3QHXT0HONPVV43KKVS","7","7","0","0","0","1","0",,"38627","2017-10-16 16:47:03","23818"
"A10GEY7YR0USLU","caus_thomas_fire_v5","3NGMS9VZTLJPR73TSALNPQ048EOFF8","6","6","0","0","0","1","1",,"43852","2017-10-16 16:47:05","23819"
"AK35CJJEYFVYK
","caus_thomas_fire_v5","3NQL1CS15R9KNV6EXFIFWXA62J1VY8","7","2","0","0","1","0","0",,"25452","2017-10-16 16:47:08","23820"
"A1L5H5KX16J1LS","caus_thomas_fire_v5","3L4D84MILZTPA5GV6Q087949H0IJHD","8","8","0","0","0","1","1",,"21442","2017-10-16 16:47:17","23821"
"AP37QQ9AABSY9","caus_thomas_fire_v5","3Z4GS9HPNVBZXL9HS8PZD6A6C2M77S","6","6","0","0","0","1","0",,"39924","2017-10-16 16:47:18","23822"
"A2A6FH0F7LD9ND","caus_thomas_fire_v5","3KYQYYSHYV8MZ02Q079NOK6XO1ODO4","8","8","0","0","1","0","0",,"22934","2017-10-16 16:47:23","23823"
"A2KMIQV3LK96T0","caus_thomas_fire_v5","308XBLVESI5WHGWME3ZLNPN2W47RBX","4","4","0","0","1","0","1",,"23491","2017-10-16 16:47:27","23824"
"A1QUNP6IYOQMZ5","caus_thomas_fire_v5","3J4Q2Z4UTY4OTIFXWF6H5DQIAJNWQH","6","4","0","0","1","0","0",,"6423","2017-10-16 16:47:31","23825"
"AT6LDQNLKTUSE","caus_thomas_fire_v5","3OONKJ5DKCKTK346MBIHTUIXLGHBO0","6","6","0","0","0","1","0",,"23282","2017-10-16 16:47:35","23826"
"AW7RJ863Q6RTT","caus_thomas_fire_v5","3FTF2T8WLRJI1JYBFDVVJI0T0JJW9V","8","8","0","0","1","0","0",,"19752","2017-10-16 16:47:37","23827"
"ATBGHQ2VYNIVZ","caus_thomas_fire_v5","3IGI0VL647LVLCT3P1NQKPIR261NO9","8","8","0","0","0","1","0",,"31900","2017-10-16 16:47:39","23828"
"A2LT2201O6A4QS","caus_thomas_fire_v5","373ERPL3YO9WD2Q3EPQ6NJTO2B7RTN","8","8","0","0","0","1","0",,"16305","2017-10-16 16:47:55","23829"
"A2HBR503X52LVM","caus_thomas_fire_v5","3P1L2B7AD1Q5XCQIDO7B7XE2XB1OL8","8","8","0","0","1","0","0",,"27312","2017-10-16 16:47:57","23830"
"AZG3ZFBPSL91I","caus_thomas_fire_v5","3TOK3KHVJTJ6IR1G9U61OSW12RWO7Z","8","8","0","0","1","0","0",,"23806","2017-10-16 16:48:01","23831"
"A3T39UXTOMLX7E","caus_thomas_fire_v5","3GD6L00D3SY472127YAFVEGJ45I1M1","5","4","0","0","0","1","1",,"13237","2017-10-16 16:48:02","23832"
"A2M6TJIR21BN2W","caus_thomas_fire_v5","3AAJC4I4FGTB1QGPCC6F7G8EDQZJZ3","8","8","0","0","1","0","1",,"28148","2017-10-16 16:48:15","23833"
"A3JRQ26IIWI6JC","caus_thomas_fire_v5","3O7L7BFSHEQHVK5NY772A5SWC51EIG","4","4","0","0","0","1","1",,"19407","2017-10-16 16:48:17","23834"
"A35CJ52LOCFB36","caus_thomas_fire_v5","3PEIJLRY6TU82FG9IT19ZLMB7MAWXE","3","6","0","0","1","0","0",,"29068","2017-10-16 16:48:19","23835"
"AOB6ZJTDB416G","caus_thomas_fire_v5","3YT88D1N08Z5RHFE9QBI4U3CDK0K36","1","7","0","0","1","0","1",,"21489","2017-10-16 16:48:22","23836"
"A1APEQX73PO1HK","caus_thomas_fire_v5","3X73LLYYQ1FLTV7GLOS00GLQQKNNHL","6","8","0","0","1","0","1",,"32609","2017-10-16 16:48:34","23837"
"A3B9OZQTE4US3T","caus_thomas_fire_v5","3LKC68YZ3A4L862HH2EDG8VIVI5OW1","8","7","0","0","0","1","1",,"17078","2017-10-16 16:48:44","23838"
"A3SW1BXR31CZY0","caus_thomas_fire_v5","3R9WASFE2ZHVWOUTTMFUSIGMKJIZFG","4","4","0","0","0","1","0",,"35472","2017-10-16 16:48:47","23839"
"A2XMO68T3BJFFA","caus_thomas_fire_v5","3Z3ZLGNNSIVR2KD9MVVF0GFLCPGQ3Q","8","8","0","0","1","0","0",,"12468","2017-10-16 16:48:47","23840"
"A35ZVO654GOBP5","caus_thomas_fire_v5","3Q5ZZ9ZEVOGOAV0HEK28TMS5WGW58X","4","4","0","0","1","0","0",,"27945","2017-10-16 16:48:59","23841"
"A2AVWXK2DZHYCM","caus_thomas_fire_v5","32SCWG5HIH55ZRZC5KEO7E1VHL8P6I","4","4","0","0","0","1","1",,"19526","2017-10-16 16:49:08","23842"
"A25KAC1KSWKXVD","caus_thomas_fire_v5","33M4IA01QG23UJZNJZR3CMEUF7VRX6","8","4","0","0","0","1","1",,"24136","2017-10-16 16:49:08","23843"
"A3PB0RDXP4RSR8","caus_thomas_fire_v5","3C8HJ7UOP7V12YMAF9J7N80VHKUZMN","6","6","0","0","0","1","1",,"23234","2017-10-16 16:49:14","23844"
"A1NOR6E0WT0Y14","caus_thomas_fire_v5","3WR9XG3T63C2EYRYQARSAUQWLZL47S","2","5","0","0","1","0","1",,"6013","2017-10-16 16:49:18","23845"
"AVI7UDWV0Y3W3","caus_thomas_fire_v5","3YJ6NA41JBHHNMEJP38DGI603RSPJO","8","8","0","0","1","0","1",,"14488","2017-10-16 16:49:23","23846"
"A3MBPV2HD80G1E","caus_thomas_fire_v5","3WLEIWSYHOIP49INZ5UG8SISFPX2HA","6","6","0","0","0","1","0",,"32323","2017-10-16 16:49:27","23847"
" AOBTFLJU2BEPR
","caus_thomas_fire_v5","3NAPMVF0ZWGSBKCBMW84HFTY1M172D","7","4","0","0","0","1","1",,"12847","2017-10-16 16:49:32","23848"
"A2KC554M58IUFJ","caus_thomas_fire_v5","3L2IS5HSFAJQYHD0LNZZJVAGKSPNUM","4","4","0","0","1","0","1",,"39705","2017-10-16 16:49:33","23849"
"A26HEELX3JRTNF","caus_thomas_fire_v5","34QN5IT0TZSPFOEGHEWWCRWEF8N089","8","8","0","0","1","0","0",,"11937","2017-10-16 16:49:44","23850"
"A7CVRW3HLTUSH","caus_thomas_fire_v5","3B3WTRP3DB3WP3041T6OVBK4WCP29K","6","6","0","0","0","1","1",,"23605","2017-10-16 16:49:51","23851"
"A209H73TTW9F87","caus_thomas_fire_v5","3K9FOBBF2HKNFRQ6C97YS8EX70KLNC","7","3","0","0","0","1","0",,"54131","2017-10-16 16:49:55","23852"
"A3DJJFIYKJTYD9","caus_thomas_fire_v5","31LVTDXBL7B8UPIY5GOF1SJ78YLLRE","6","3","0","0","1","0","1",,"16531","2017-10-16 16:50:06","23853"
"A32S7DRKL0MW0A","caus_thomas_fire_v5","3NG53N1RLVKS35I0YZBMRSXMNGYP84","8","8","0","0","0","1","0",,"72164","2017-10-16 16:50:10","23854"
"A2N0RWR3JTVBM0
A2N0RWR3JTVBM0
A2N0RWR3JTVBM0
A2N0RWR3JTVBM0
A2N0RWR3JTVBM0","caus_thomas_fire_v5","3EKVH9QMEY58STDLD9BQH73UNX22DZ","8","8","0","0","1","0","1",,"32427","2017-10-16 16:50:11","23855"
"AAC7V5WYRYGVJ
","caus_thomas_fire_v5","3I0BTBYZAXM4UU5YUIUQB4KG8NPY0K","8","8","0","0","0","1","1",,"22813","2017-10-16 16:50:15","23856"
"A16KCYWNI9AA80
","caus_thomas_fire_v5","3SUWZRL0MYE120AMW6YDD22R3D1E6F","7","5","0","0","1","0","0",,"9982","2017-10-16 16:50:17","23857"
"A2G1JEROJ5ZM8U","caus_thomas_fire_v5","3SITXWYCNVAGECIYN25DC79QXLSXBZ","6","6","0","0","1","0","0",,"21139","2017-10-16 16:50:18","23858"
"A2M6TJIR21BN2W","caus_thomas_fire_v5","3AAJC4I4FGTB1QGPCC6F7G8EDQZJZ3","8","8","0","0","0","1","0",,"11038","2017-10-16 16:50:29","23859"
"AKQ15X3BG93GM","caus_thomas_fire_v5","3QY7M81QH7NNS0G1B2E8HBFSIMMK7B","8","8","0","0","1","0","1",,"28747","2017-10-16 16:50:31","23860"
"A15Y215D57OSO5","caus_thomas_fire_v5","3OLQQLKKNSQDQVPTGPS2M67WPKOJEV","5","5","0","0","1","0","0",,"22349","2017-10-16 16:50:48","23861"
"A1TGT6FVIZRNS5","caus_thomas_fire_v5","3PB5A5BD0V7IQEKILBTTJJNZB56G75","2","7","0","0","1","0","0",,"17325","2017-10-16 16:50:51","23862"
"A26PTRJD8EHGLQ","caus_thomas_fire_v5","3ON104KXQKXH4DSZYIZ42APDER64W8","1","1","0","0","1","0","1",,"23726","2017-10-16 16:50:53","23863"
"A2H8GNSEVUJXYL","caus_thomas_fire_v5","3VAR3R6G1P2AI56ZJZY72SSWDB38O7","8","8","0","0","1","0","1",,"14946","2017-10-16 16:50:58","23864"
"A3QGQT7TV8SMV9","caus_thomas_fire_v5","3JJVG1YBEBY7CTYOHWMIKOI64MJ5BY","7","7","0","0","1","0","1",,"34344","2017-10-16 16:51:12","23865"
"AQWO0GIP5LWR3","caus_thomas_fire_v5","3H7Z272LX78NIC2JSOKQWXJS7GXLPM","4","4","0","0","0","1","1",,"75647","2017-10-16 16:51:23","23866"
"A2TXJ662731SBZ","caus_thomas_fire_v5","3L2IS5HSFAJQYHD0LNZZJVAGKSQNUN","8","8","0","0","0","1","1",,"24469","2017-10-16 16:51:25","23867"
"A23QOYF0NI1WAY","caus_thomas_fire_v5","3E13VNJ1NNWIBJBBMJCN3L92NWYI12","5","5","0","0","0","1","0",,"28113","2017-10-16 16:51:29","23868"
"A2TDK0LD62WZ8Y","caus_thomas_fire_v5","3R5F3LQFV2LP217MSPYKFCP0CJYZOP","8","8","0","0","0","1","0",,"15682","2017-10-16 16:51:30","23869"
"A3JXDAMYHQGDXT","caus_thomas_fire_v5","3F0BG9B9MPOIC55IFHFZQJU3G1VY7K","8","8","0","0","0","1","1",,"27956","2017-10-16 16:51:30","23870"
"AYRUZ55QDUC58","caus_thomas_fire_v5","33M4IA01QG23UJZNJZR3CMEUF6JXRY","8","6","0","0","0","1","0",,"22753","2017-10-16 16:51:33","23871"
"A372GHF0HL9NRH","caus_thomas_fire_v5","3P1L2B7AD1Q5XCQIDO7B7XE2XB2LO6","8","8","0","0","1","0","0",,"21898","2017-10-16 16:51:36","23872"
"AI9QOT5C5DN1P","caus_thomas_fire_v5","3DIP6YHAPCTO6ETAPLVBXGYI98QE80","8","8","0","0","0","1","1",,"26880","2017-10-16 16:51:44","23873"
"A2W4Z6GVPNCO3C
","caus_thomas_fire_v5","33LKR6A5KEL8KXRMGVBRHSBBYDDT1T","8","8","0","0","1","0","0",,"23314","2017-10-16 16:51:47","23874"
"A11N2XYG9AGJ30","caus_thomas_fire_v5","38YMOXR4MU0VJ0WDH6SJZ89RAIC6WV","6","6","0","0","1","0","1",,"32015","2017-10-16 16:51:52","23875"
"A2MG1LLIKMGAMX","caus_thomas_fire_v5","3570Y55XZPK15YGJ8KJTWW7WF4AGY1","4","4","0","0","1","0","0",,"21073","2017-10-16 16:51:56","23876"
"A3PL4IJFVVRCPD","caus_thomas_fire_v5","33OOO72IVHMS701KWS0BYOU229UTC7","8","8","0","0","0","1","1",,"26819","2017-10-16 16:51:58","23877"
"ABO9F0JD9NN54","caus_thomas_fire_v5","3BDCF01OGXVHRQUKJBG99OC4BL1LYH","6","6","0","0","1","0","1",,"16961","2017-10-16 16:52:06","23878"
"A2QM9AG79I9GTE","caus_thomas_fire_v5","33NF62TLXJ3GCVH3CB35K1K19HNKJJ","8","8","0","0","0","1","0",,"30873","2017-10-16 16:52:12","23879"
"A29JFLUX9FM3OK","caus_thomas_fire_v5","3EJJQNKU9R668TZ8EV9H90Q0RHDRHE","4","5","0","0","0","1","1",,"8970","2017-10-16 16:52:20","23880"
"A3GAQNTZ1V1VO","caus_thomas_fire_v5","3Z9WI9EOZZPKLPMDOB0K8O4MWPJHKB","7","8","0","0","1","0","1",,"15393","2017-10-16 16:52:23","23881"
"A1L12OL1WQLFHH","caus_thomas_fire_v5","3XUHV3NRVKZH361AHOWE6ZL4ZZOH5Q","8","8","0","0","1","0","1",,"30237","2017-10-16 16:52:28","23882"
"A1E7H04DK5HXDL","caus_thomas_fire_v5","33TIN5LC04BMQOTBUEDJ4FL9BRIY9V","4","4","0","0","1","0","0",,"26418","2017-10-16 16:52:33","23883"
"A5T9IFDZ3W4T6","caus_thomas_fire_v5","3IXQG4FA2TZQDG00KMZZW4N8QI2B9V","7","5","0","0","0","1","0",,"24194","2017-10-16 16:52:33","23884"
"A2BQ9UA0LIKZQ3","caus_thomas_fire_v5","3PMBY0YE2749NLS6YMVU7OTQ8329C0","5","5","0","0","1","0","0",,"17245","2017-10-16 16:52:38","23885"
"A28HCBETFHUQFS","caus_thomas_fire_v5","3MD9PLUKKIF7KG7ARAY70NPVMA5NZC","8","8","0","0","0","1","1",,"34896","2017-10-16 16:52:38","23886"
"A18U9WMYFYJPR6","caus_thomas_fire_v5","3QECW5O0KH278FS5HID3KIOSATI5TN","7","8","0","0","1","0","0",,"16906","2017-10-16 16:52:49","23887"
"AEXF5EUX32U0M","caus_thomas_fire_v5","3QY7M81QH7NNS0G1B2E8HBFSIMKK79","7","3","0","0","0","1","0",,"37210","2017-10-16 16:52:51","23888"
"A2VA9GOGX6TB9U","caus_thomas_fire_v5","3IFS6Q0HJIKI53A5Z2R7ZMWBDWBISM","8","8","0","0","0","1","0",,"20276","2017-10-16 16:52:54","23889"
"A35T0SNF90U1W5","caus_thomas_fire_v5","37WLF8U1WPR4O02WSS9GBXFWNB2K6C","8","8","0","0","1","0","0",,"48943","2017-10-16 16:52:54","23890"
"A13P7QQDWVU76V","caus_thomas_fire_v5","32XVDSJFPZYBWNJYQ2AT0XQOWBWM23","8","3","0","0","1","0","0",,"18564","2017-10-16 16:52:57","23891"
"A3OE7882P03XR4","caus_thomas_fire_v5","3SPJ0334214BW06KGQ4WT9ZC7WVJYC","0","8","0","0","1","0","0",,"17965","2017-10-16 16:52:58","23892"
"A33FBG0T3WLLHY","caus_thomas_fire_v5","3DPNQGW4LLGJAYDT70M04GQ0QP9463","8","8","0","0","0","1","0",,"15403","2017-10-16 16:53:06","23893"
"A26MRON9XGPVB5","caus_thomas_fire_v5","3UJ1CZ6IZHQ6TFFQSI8DADS68A2S5J","7","7","0","0","0","1","1",,"20047","2017-10-16 16:53:10","23894"
"A2S5CMTSN42YWM","caus_thomas_fire_v5","3OWEPKL089DO06148F6O93WWCHQN7I","8","8","0","0","1","0","1",,"32855","2017-10-16 16:53:12","23895"
"AMNMG3DCCC166","caus_thomas_fire_v5","39LNWE0K4UXYKG29O7M7ENEZYSKUI0","8","8","0","0","0","1","0",,"93996","2017-10-16 16:53:13","23896"
"A2KJTAUK0XHANK","caus_thomas_fire_v5","3YWRV122CS05VAQWFLAG1YKLVXRU86","8","8","0","0","1","0","0",,"22995","2017-10-16 16:53:17","23897"
"A2G9IEVL1RA14V","caus_thomas_fire_v5","39L1G8WVWQS3LGTS1G50ZF7D4E131N","8","8","0","0","1","0","0",,"30667","2017-10-16 16:53:19","23898"
"A2IRFAXQI96P3","caus_thomas_fire_v5","32Z9ZLUT1LL3BG7SM3SDF5LVGUTHOV","6","6","0","0","1","0","1",,"66821","2017-10-16 16:53:57","23899"
"A3IJ23GWQ4HBSW","caus_thomas_fire_v5","3L70J4KAZGNXXW8PQO45NPMSZLXADH","6","6","0","0","1","0","1",,"16142","2017-10-16 16:54:01","23900"
"A2Z6EQWA4XJQGI","caus_thomas_fire_v5","3QAPZX2QN4EET9CR1XNV20JBT8W209","2","4","0","0","1","0","1",,"10088","2017-10-16 16:54:04","23901"
"A3TQKAOIJSPPRB","caus_thomas_fire_v5","3RKNTXVS3MZKX0PWXD3CKLSMM84A44","7","6","0","0","0","1","0",,"21086","2017-10-16 16:54:04","23902"
"A1CWDCM0WHXQXZ","caus_thomas_fire_v5","3WJEQKOXA83351SDAVKAMNLJAOU1AI","7","7","0","0","0","1","0",,"28723","2017-10-16 16:54:08","23903"
"A30MP4LXV4MIFD","caus_thomas_fire_v5","3GGAI1SQEVZOU5B0NVZZCAZA829MCC","5","4","0","0","1","0","0",,"10961","2017-10-16 16:54:12","23904"
"A3POL9ULTRW8PV","caus_thomas_fire_v5","3R8YZBNQ9HJ933EWO7Y5DXR1HSFQ7A","8","8","0","0","0","1","1",,"21252","2017-10-16 16:54:15","23905"
"A132HYJJXZSOM9","caus_thomas_fire_v5","3PM8NZGV8YH3IIKN6K237W4PJLUQX5","6","6","0","0","0","1","0",,"30879","2017-10-16 16:54:23","23906"
"A1NIJ3I7N9UFQZ
","caus_thomas_fire_v5","3MTMREQS4VJW628G7J9VFDBD612AWP","8","8","0","0","1","0","1",,"34341","2017-10-16 16:54:27","23907"
"A19F75QCU199K8","caus_thomas_fire_v5","3E4GGUZ1T8SG6ZJV5QXDLKYK761K2W","5","5","0","0","0","1","1",,"15987","2017-10-16 16:54:31","23908"
"A12MSYRHI3XWDT","caus_thomas_fire_v5","35L9RVQFCOJYOLRPIP4MEBDKYGIHU9","6","7","0","0","1","0","1",,"14292","2017-10-16 16:54:32","23909"
"A11NO3BHO6IBPR","caus_thomas_fire_v5","34YB12FSQYP1BHR5PHVI21KP6U1MGM","3","7","0","0","1","0","0",,"34975","2017-10-16 16:54:38","23910"
"AG8FPQJHF5NTA","caus_thomas_fire_v5","3NC5L260MONJXKGMRD4DCK9I0FGFOV","8","8","0","0","0","1","0",,"12747","2017-10-16 16:54:40","23911"
"A2WU2OBJC98WQP","caus_thomas_fire_v5","3TVRFO09GKGSRL4AEFU7QA5V9EZXLD","8","8","0","0","1","0","0",,"25276","2017-10-16 16:54:49","23912"
"A1UK8S8R5QYL6D","caus_thomas_fire_v5","3TUI152ZZBOVSHZUZRHWCN0OE6G1QP","6","7","0","0","1","0","0",,"29848","2017-10-16 16:54:51","23913"
"A2SOHTPWH4VGP5","caus_thomas_fire_v5","3WETL7AQWT929YUB237C25KUGU7538","7","7","0","0","0","1","0",,"25397","2017-10-16 16:54:54","23914"
"A11O504U2EJUGU","caus_thomas_fire_v5","3R8YZBNQ9HJ933EWO7Y5DXR1HSDQ78","4","4","0","0","1","0","1",,"71585","2017-10-16 16:54:57","23915"
"A3E3SUKSRR253M","caus_thomas_fire_v5","37C0GNLMHF4WAUWM0BNT7KK6327D6U","6","6","0","0","0","1","0",,"23344","2017-10-16 16:55:13","23916"
"A2WJZD372YQK9M","caus_thomas_fire_v5","3L70J4KAZGNXXW8PQO45NPMSZLXDAK","4","4","0","0","1","0","1",,"25598","2017-10-16 16:55:21","23917"
"A24DYXCGZQUZUQ","caus_thomas_fire_v5","3TGOYF991XN3T7X9IOBLXQ2ASOGUUJ","0","0","0","0","1","0","1",,"13717","2017-10-16 16:55:25","23918"
"A2V37AI8X8UACQ","caus_thomas_fire_v5","3G5W44VEU7J6LTR245I2NOSLHP6KGF","6","6","0","0","1","0","1",,"26274","2017-10-16 16:55:29","23919"
"A1EOBVN087GVYZ","caus_thomas_fire_v5","3FFJ6VRIL1PI4UQTQ08NPGQSI4TI00","7","7","0","0","1","0","0",,"25576","2017-10-16 16:55:30","23920"
"A3C6JXTIN15G4C","caus_thomas_fire_v5","3DOCMVPBTNFD3RTROMND50IMCWXNNV","8","8","0","0","0","1","0",,"46494","2017-10-16 16:55:33","23921"
"A3NH3DYXA6U9RY","caus_thomas_fire_v5","3AWETUDC92TF6FWJUULFVFTE0BCIZS","7","4","0","0","0","1","0",,"9244","2017-10-16 16:55:38","23922"
"A2CTA782EBXUCT","caus_thomas_fire_v5","3FIUS151DV31J7VJEEXNPW0SA8QGG9","7","7","0","0","1","0","0",,"18295","2017-10-16 16:55:46","23923"
"A1YXQDZYCKILTT","caus_thomas_fire_v5","3Z4XG4ZF48SXCEKRKQL3L5JPPF98XD","4","5","0","0","1","0","1",,"23655","2017-10-16 16:55:50","23924"
"A1M1TSMJB12177","caus_thomas_fire_v5","3LJ7UR74RHERHJJL6H8H6RCMLF1N4Z","8","4","0","0","0","1","1",,"22403","2017-10-16 16:56:01","23925"
"A2RWLFIP23FZA7","caus_thomas_fire_v5","3CCZ6YKWR7KOO0JRJC8MTINGGMH59P","2","1","0","0","0","1","0",,"37441","2017-10-16 16:56:03","23926"
"A3HVFSD8K94SOR","caus_thomas_fire_v5","3Z4AIRP3C6EF1E06L5CO6VWHB931XM","4","4","0","0","0","1","1",,"25237","2017-10-16 16:56:12","23927"
"AUT1MH3OQ6T1","caus_thomas_fire_v5","3I7DHKZYGN1XPAA4MY8E3E9RJKC5FH","7","7","0","0","1","0","1",,"27156","2017-10-16 16:56:14","23928"
"A1DINOR5IK1YC4","caus_thomas_fire_v5","33CID57104UGBNXWUQNJJUGR2K7L3C","6","7","0","0","1","0","1",,"23554","2017-10-16 16:56:24","23929"
"A1TSVPXC9NTR4","caus_thomas_fire_v5","3X65QVEQI0O4ONTFNJYKCXKL8XICLZ","8","8","0","0","0","1","0",,"41348","2017-10-16 16:56:34","23930"
"A25R2OI9L2Q1OW","caus_thomas_fire_v5","317HQ483I7TLPQI0R6AL0SM5QWQINV","4","4","0","0","1","0","0",,"31854","2017-10-16 16:56:40","23931"
"A39DNHD26OMN4Q","caus_thomas_fire_v5","3DZQRBDBSLG3F0SMEZKKVGUMUEF3S8","5","3","0","0","1","0","0",,"12171","2017-10-16 16:56:53","23932"
