"subject","version","assignmentId","guess1","guess2","guess3","cc1","cc2","cc3","experienced","instructions_time","total_time","stamp","id"
"A24W1M0GILRCJ3","caus_thomas_fire_v5","3XCC1ODXDLCJLMYBXLWBIEI1I33RQ2","0","0","0","Yes","No","Yes","No","50082","152735","2017-10-16 16:30:36","3165"
"AJLAQAJ1OJMEJ","caus_thomas_fire_v5","3EFE17QCRC6I98ZLTK9MZAVWDIQHSK","0","0","0","Yes","Yes","Yes","Not sure","56541","153165","2017-10-16 16:30:39","3166"
"A1D2XFDSLJJK2N","caus_thomas_fire_v5","3ZQIG0FLQEHGYQBEIE0RB0PQRASVWY","0","0","0","Yes","No","Yes","No","113534","241530","2017-10-16 16:30:40","3167"
"A3LLOANE52R4LT","caus_thomas_fire_v5","386PBUZZXFYRW1ZLXBF6Z1XGYGMJLD","0","0","0","Yes","Yes","No","No","77567","207316","2017-10-16 16:30:50","3168"
"A2391QJGLV0SYV","caus_thomas_fire_v5","354GIDR5ZB77XZ9DMAJHJCQWWA600H","0","0","0","Yes","Yes","No","No","34973","105457","2017-10-16 16:30:53","3169"
"ASVU8IUWURJTW","caus_thomas_fire_v5","3U5JL4WY5KAWTDXP8NVQ4T3KNS6X4M","0","0","0","No","No","Yes","No","51155","165421","2017-10-16 16:30:59","3170"
"A1BHMDRWW9ZYSO","caus_thomas_fire_v5","3FTOP5WARFPEZ5AZ8ITN1H5SVIBJ04","0","0","0","Yes","Yes","No","No","45689","220807","2017-10-16 16:31:00","3171"
"A11JIMV1EQESIC
","caus_thomas_fire_v5","3KGTPGBS6XMU9VO7Z41FR77I9WMU2O","0","0","0","Yes","Yes","No","Not sure","31267","113814","2017-10-16 16:31:00","3172"
"A324FQ64NCN2YS","caus_thomas_fire_v5","3IJXV6UZ1XK64OASKDR29CRFRTMRIZ","0","0","0","No","No","Yes","No","46995","193459","2017-10-16 16:31:09","3173"
"A370JTCOPKFXBB","caus_thomas_fire_v5","345LHZDEDXTJUDKQ34FKAHCAFBU3UI","0","0","0","No","Yes","No","No","54154","163404","2017-10-16 16:31:11","3174"
"A1BVW234RLOIY0","caus_thomas_fire_v5","3DI28L7YXAF6VE9PQ0MWI6BAV3M1E7","0","0","0","Yes","No","Yes","No","82998","201163","2017-10-16 16:31:14","3175"
"A6JFRB432NWIX","caus_thomas_fire_v5","3K9FOBBF2HKNFRQ6C97YS8EX70RLNJ","0","0","0","No","Yes","No","No","74637","232491","2017-10-16 16:31:19","3176"
"A35UOR07SAT5IY","caus_thomas_fire_v5","3PB5A5BD0V7IQEKILBTTJJNZB517GR","0","0","0","No","No","Yes","No","54309","165880","2017-10-16 16:31:24","3177"
"A2HHK2B1GUH9GX","caus_thomas_fire_v5","37WLF8U1WPR4O02WSS9GBXFWNAXK65","0","0","0","No","Yes","No","Not sure","120239","272397","2017-10-16 16:31:24","3178"
"A2ATR9CQ8B67P3","caus_thomas_fire_v5","382M9COHEHGM4B0NSOWGT8G760KEUK","0","0","0","No","Yes","No","Yes","61573","178748","2017-10-16 16:31:33","3179"
"A26EW1ON3FZNL2","caus_thomas_fire_v5","3SNVL38CI4TT4HBX2JMJXX76JX9CKS","0","0","0","No","Yes","Yes","No","51489","159034","2017-10-16 16:31:34","3180"
"AQY83XO3E149M","caus_thomas_fire_v5","3QILPRALQ5WS0K6NIKYUN3SRN1T8NN","0","0","0","No","Yes","No","No","40765","122566","2017-10-16 16:31:39","3181"
"A13EM3N99K8FRE
","caus_thomas_fire_v5","3XXU1SWE8MW3YC7VECGA8I295WI0A8","0","0","0","No","Yes","No","No","48061","150006","2017-10-16 16:31:56","3182"
"A37DTVGS7RX6AG","caus_thomas_fire_v5","3TS1AR6UQQFCCEONARNB1YNNAQ1F70","0","0","0","No","Yes","No","No","53941","158743","2017-10-16 16:31:59","3183"
"AW1SWNQFPIUKF","caus_thomas_fire_v5","3NJM2BJS4W7UF88DFBRRTET5D7FCPT","0","0","0","Yes","No","Yes","No","58043","154539","2017-10-16 16:32:06","3184"
"A3TUCOUVSP9ZGY","caus_thomas_fire_v5","38F71OA9GTXVXHVAEXP0KGKD5FWFMB","0","0","0","No","Yes","No","No","61758","158975","2017-10-16 16:32:06","3185"
"ADGS4U9RRZVAJ","caus_thomas_fire_v5","3M0NZ3JDP1Z3UR14NA2L66P9VP05ZZ","0","0","0","Yes","Yes","No","No","45247","133282","2017-10-16 16:32:07","3186"
"A4WP2DU4JVUH0","caus_thomas_fire_v5","37U1UTWH9VNDFIYFBRFBWNX1OYI8RB","0","0","0","No","No","Yes","No","35132","116820","2017-10-16 16:32:10","3187"
" A1GKEEI844CEKI
","caus_thomas_fire_v5","33IZTU6J812FVYZ0YOR82WJQ19ASXR","0","0","0","Yes","Yes","Yes","No","29535","105882","2017-10-16 16:32:14","3188"
"AVUZTZUWR8STH
","caus_thomas_fire_v5","3X4JMASXCMA8HMCNKQG63TMFNE3B0E","0","0","0","No","No","Yes","No","36413","119541","2017-10-16 16:32:16","3189"
"A1QSUIQRZFQ85E","caus_thomas_fire_v5","3P1L2B7AD1Q5XCQIDO7B7XE2XAWLOY","0","0","0","No","Yes","No","No","92412","207834","2017-10-16 16:32:23","3190"
"AO75QMMJUK1OD","caus_thomas_fire_v5","3LO69W1SU3EH5Z9KP5U32O506P6LGE","0","0","0","Yes","Yes","No","No","46530","125352","2017-10-16 16:32:27","3191"
"A2X9VV3B0FZKHY","caus_thomas_fire_v5","3634BBTX0OV91Y5JTIR8SNDWO6CFIV","0","0","0","No","Yes","No","No","79964","185779","2017-10-16 16:32:28","3192"
"ARIIUMV385A2T","caus_thomas_fire_v5","3IKZ72A5B4H1FZGAQY40XV9DA56NFJ","0","0","0","No","No","Yes","No","61761","159701","2017-10-16 16:32:33","3193"
"A797UM4MBMLMK","caus_thomas_fire_v5","3RSDURM96AN3LKKS2PT5WTMK2OVYE2","0","0","0","Yes","Yes","No","No","27293","99266","2017-10-16 16:32:33","3194"
"ASUZOA34DXHPH","caus_thomas_fire_v5","3X1FV8S5JXSK14LE39W9PX32XM6GVO","0","0","0","Yes","No","Yes","No","74493","455136","2017-10-16 16:32:35","3195"
"AIYQFHSOOC17U","caus_thomas_fire_v5","379J5II41OHJLLDTJA4F2LKOT9RLEX","0","0","0","No","No","Yes","No","61093","151520","2017-10-16 16:32:36","3196"
"A3UWLREHFF4ZJ9","caus_thomas_fire_v5","317HQ483I7TLPQI0R6AL0SM5QXYNIA","0","0","0","Not sure","Yes","No","No","63263","156511","2017-10-16 16:32:37","3197"
"A5SPTV3W3DP4B","caus_thomas_fire_v5","3RXPCZQMQPC4FS5GWVCKI9WM8J1G13","0","0","0","Yes","Yes","No","Not sure","56994","171992","2017-10-16 16:32:45","3198"
"A13EIE0UHFJJUN","caus_thomas_fire_v5","3LS2AMNW5FRGO96V5TF7OJDW7HKQOV","0","0","0","Yes","No","Yes","No","47853","125541","2017-10-16 16:32:48","3199"
"ARJ8XLYXTWNE","caus_thomas_fire_v5","369J354OFDBZME6D21O1D5N3GTF6GN","0","0","0","No","Yes","No","No","234908","458245","2017-10-16 16:32:52","3200"
"A3RSZSREFLSI1R
","caus_thomas_fire_v5","3PDJHANYK5HDMA1OM76JY5Z4VUUH61","0","0","0","Yes","Yes","No","Yes","51989","169717","2017-10-16 16:32:57","3201"
"AIG4TEJXXQPFJ","caus_thomas_fire_v5","3P59JYT76LLF9I9IZZB5MBLGQJN2TF","0","0","0","Yes","Yes","No","No","101415","198345","2017-10-16 16:33:10","3202"
"A3037FNBVPPAY9","caus_thomas_fire_v5","33CID57104UGBNXWUQNJJUGR2K23LP","0","0","0","Yes","No","Yes","No","39981","125320","2017-10-16 16:33:10","3203"
"A3JT22BLG866CK","caus_thomas_fire_v5","3VNXK88KKCJ5MUY6P3QZXGHFT9C9VR","0","0","0","Yes","No","Yes","Yes","49289","150669","2017-10-16 16:33:10","3204"
"A8HSPSD88CUTS","caus_thomas_fire_v5","3NPI0JQDAO6B1PAO1XMHIOT91S7TPJ","0","0","0","No","No","Yes","No","206742","315378","2017-10-16 16:33:30","3205"
"A98E8M4QLI9RS","caus_thomas_fire_v5","3PH3VY7DJLYX7AGOJBPUW62MFL3ZW7","0","0","0","Yes","Yes","No","No","63485","174003","2017-10-16 16:33:31","3206"
"A1RQUOVV8PCXBM","caus_thomas_fire_v5","3OLF68YTN92UVGMLHUZVBPPDBY7FAR","0","0","0","Yes","Yes","Yes","No","69495","177106","2017-10-16 16:33:31","3207"
"A19JJ2RIRTWJOT","caus_thomas_fire_v5","3NPI0JQDAO6B1PAO1XMHIOT91S9TPL","0","0","0","No","Yes","No","No","52883","133519","2017-10-16 16:33:35","3208"
"A1UJRYZA3748OU","caus_thomas_fire_v5","35BLDD71I6YKSLGJT1KYA4J88CXZVT","0","0","0","Yes","Yes","Yes","No","65121","151119","2017-10-16 16:33:38","3209"
"A2G2QD9513J3QV","caus_thomas_fire_v5","30BUDKLTXDW5JWA8RNO8LWOR7JR5ET","0","0","0","No","Yes","No","No","71569","200658","2017-10-16 16:33:39","3210"
"A5LUC1YEAQYF6","caus_thomas_fire_v5","3PM8NZGV8YH3IIKN6K237W4PJKMXQ2","0","0","0","Yes","Yes","No","No","443103","713398","2017-10-16 16:33:40","3211"
"A125KW9P18V5Z1","caus_thomas_fire_v5","317HQ483I7TLPQI0R6AL0SM5QWRINW","0","0","0","Yes","Yes","No","No","48957","156080","2017-10-16 16:33:53","3212"
"A28A7NZUJWGZ7Q","caus_thomas_fire_v5","3CP1TO84PT2DOGYSY3T7JVF2AG225P","0","0","0","Yes","Yes","Yes","No","35244","104468","2017-10-16 16:33:58","3213"
"AW6DOBYV5GVN6
","caus_thomas_fire_v5","3PDJHANYK5HDMA1OM76JY5Z4VUV6HR","0","0","0","Yes","No","Yes","No","40836","119941","2017-10-16 16:33:58","3214"
"A1DUPOUC9RNU4L","caus_thomas_fire_v5","3TR2532VIPV9DGWEA794AIFJ8MYJ68","0","0","0","No","Yes","No","No","65803","209788","2017-10-16 16:34:10","3215"
"A3FY7A6Z3EVNRX","caus_thomas_fire_v5","3WYP994K17SZ85RDW7A7K5U7LQ86YQ","0","0","0","Yes","Yes","No","No","40802","119605","2017-10-16 16:34:15","3216"
"A5I5HAQ9AQ8MK","caus_thomas_fire_v5","3GFK2QRXX9IZ0WWZCNIE72VRENW5W9","0","0","0","No","No","Yes","No","75844","269364","2017-10-16 16:34:24","3217"
"A231ZXYHPSNUJQ","caus_thomas_fire_v5","3OB0CAO74HQF5UBUSQ1BHWJXU4NYHI","0","0","0","Not sure","Yes","No","Not sure","89982","188627","2017-10-16 16:34:32","3218"
"A28QLOS1IM95E2","caus_thomas_fire_v5","3PS7W85Z8Z3Q92UHK8QKWYTUWPXT9Y","0","0","0","No","No","Yes","No","79374","209885","2017-10-16 16:34:36","3219"
"A3OC3VQF3CZ5T0
","caus_thomas_fire_v5","38F5OAUN5NDWQAFT5HBB4JZ0Q5EH70","0","0","0","Yes","Yes","No","No","40838","134410","2017-10-16 16:34:37","3220"
"A1P3BFHCEJL70F","caus_thomas_fire_v5","3PJUZCGDJ6H7BI2THAFP52X7ICD98Q","0","0","0","Yes","No","Yes","No","55585","141781","2017-10-16 16:34:52","3221"
"A2Y5JHUKSCZC1Q","caus_thomas_fire_v5","34MAJL3QP4OKDFQBOYO2XDEGGY743X","0","0","0","No","No","Yes","No","76101","215559","2017-10-16 16:34:53","3222"
"A2QX32WKT0QAB4","caus_thomas_fire_v5","3X4MXAO0BGPO5JUX9UVHA30N65LRW9","0","0","0","No","Yes","No","No","67185","171173","2017-10-16 16:34:56","3223"
"A1GWM8H8W65VYM","caus_thomas_fire_v5","3Z4XG4ZF48SXCEKRKQL3L5JPPF48X8","0","0","0","No","No","Yes","No","46371","140938","2017-10-16 16:34:59","3224"
"A3U59UC1EHE1VC","caus_thomas_fire_v5","3TXD01ZLD4I4C93U3IK3KM4GTBR4U5","0","0","0","No","No","Yes","No","71910","167547","2017-10-16 16:35:18","3225"
"A1IS0218RVG60K","caus_thomas_fire_v5","3M68NM076H8QB4FRICIDC91AI2PR63","0","0","0","Not sure","Yes","Yes","No","655403","716116","2017-10-16 16:35:24","3226"
"A28LAYU7U1Q4VR","caus_thomas_fire_v5","3M23Y66PO282CJF4X1II2J6645C6SC","0","0","0","Yes","Yes","No","No","103979","184262","2017-10-16 16:35:25","3227"
"A27B32LMSFURBR","caus_thomas_fire_v5","3RSDURM96AN3LKKS2PT5WTMK2OWEYJ","0","0","0","Yes","No","Yes","No","54452","156713","2017-10-16 16:35:32","3228"
"AU6ZURVHX4KPT","caus_thomas_fire_v5","3L4PIM1GQTHSUOPXOVD5V0L3HCHRY2","0","0","0","Not sure","No","Yes","No","71297","209188","2017-10-16 16:35:41","3229"
"A1H1ZROJJ360M7","caus_thomas_fire_v5","354P56DE9K4LGJT9GBNA8X62ZGVS7W","0","0","0","Yes","Yes","No","Yes","64153","183911","2017-10-16 16:35:41","3230"
"A18ALHIOI8EKKF","caus_thomas_fire_v5","3YHH42UU5BGKUVYZB350HWIKZ7A0LH","0","0","0","Yes","No","Yes","No","213195","294571","2017-10-16 16:35:44","3231"
"A33QI63NVR8CUO","caus_thomas_fire_v5","39GAF6DQWR1NXPVBLQB6IAZWVYPV17","0","0","0","No","Yes","Yes","No","67500","156486","2017-10-16 16:35:49","3232"
"AK8UFPN8QOSK5","caus_thomas_fire_v5","3A0EX8ZRN8P5EH88SYRFVLGZZQCYBU","0","0","0","Yes","No","Yes","No","59168","184907","2017-10-16 16:35:50","3233"
"A17VJGXGBNEL9E","caus_thomas_fire_v5","3DUZQ9U6SMPNR9U5Y9QQEBM5LY2SVO","0","0","0","Yes","No","Yes","Yes","117471","223997","2017-10-16 16:35:53","3234"
"AWVAP91L046Q3","caus_thomas_fire_v5","3JJVG1YBEBY7CTYOHWMIKOI64LDB5W","0","0","0","No","No","Yes","No","8764","112077","2017-10-16 16:35:57","3235"
"A12EQIULBHM4HJ","caus_thomas_fire_v5","3QY7M81QH7NNS0G1B2E8HBFSILB7KL","0","0","0","No","No","Yes","No","41584","121710","2017-10-16 16:36:05","3236"
"AJE8ER94166G2","caus_thomas_fire_v5","31IBVUNM9S0EN4PJSPQR7C3QW89FVT","0","0","0","No","No","Yes","Not sure","38745","118543","2017-10-16 16:36:10","3237"
"A2ZU6GSQGZ2L8L","caus_thomas_fire_v5","3XLBSAQ9Z4DIHVFNB3HI4Q35MVW7ZH","0","0","0","Yes","Yes","No","No","84844","175173","2017-10-16 16:36:17","3238"
"A22LLCN5WBKJJI","caus_thomas_fire_v5","3PQ8K71NHXLZZP5D6ED3XOEMEIVAAA","0","0","0","No","No","Yes","No","68819","152407","2017-10-16 16:36:25","3239"
"A20EU0UH5K3VGE","caus_thomas_fire_v5","3LBXNTKX0RWXQJ31PIRHL1E09KI9XS","0","0","0","No","Yes","No","No","61228","451658","2017-10-16 16:36:27","3240"
"A2OZ9Q6UXXTANN","caus_thomas_fire_v5","3JBT3HLQF837N1JN7PBZ4CUQMP2PZ6","0","0","0","No","No","Yes","Not sure","57696","150266","2017-10-16 16:36:29","3241"
"A21H6PJDHFR74C","caus_thomas_fire_v5","3TEM0PF1Q5Y1WJA7YM7CYJAFQY80D1","0","0","0","Not sure","Not sure","Not sure","Not sure","153696","265300","2017-10-16 16:36:40","3242"
"A2U1DKWF8W1QRD","caus_thomas_fire_v5","3I02618YA07Q12PD12CRNKFBK7MUPL","0","0","0","Yes","Yes","No","No","108054","239502","2017-10-16 16:36:43","3243"
"A1OB3NPURPFKVZ","caus_thomas_fire_v5","3MX2NQ3YC9VEPW1PMSE09L9YNP2X5U","0","0","0","Yes","Yes","Yes","No","110222","236574","2017-10-16 16:36:59","3244"
" A3FO0P0MLGMP7N
","caus_thomas_fire_v5","30BUDKLTXDW5JWA8RNO8LWOR7JS5EU","0","0","0","Yes","Yes","No","No","106350","216206","2017-10-16 16:37:02","3245"
"A2GIZDKKCGN6V1","caus_thomas_fire_v5","3NS0A6KXC491AOQO46LCA3GYLYFGZT","0","0","0","No","No","Yes","No","47624","155570","2017-10-16 16:37:04","3246"
"A3H5RJP6K9R8G6","caus_thomas_fire_v5","3PQMUDRV7R7TBP79UQXTVKQO4Y5IIQ","0","0","0","No","Yes","No","No","55033","159574","2017-10-16 16:37:06","3247"
"ARTPM9JT7DA1P","caus_thomas_fire_v5","3OONKJ5DKCKTK346MBIHTUIXLHKBO5","0","0","0","Yes","No","Yes","No","52461","135444","2017-10-16 16:37:14","3248"
"A3IPMCB9WI5B3M","caus_thomas_fire_v5","3CP1TO84PT2DOGYSY3T7JVF2AG325Q","0","0","0","Yes","No","Yes","No","34641","110020","2017-10-16 16:37:15","3249"
"A16J4BMYULRUZ7","caus_thomas_fire_v5","3EFVCAY5L3AWHUF23M62UWBAEHPJ8V","0","0","0","Not sure","No","Yes","No","47208","150681","2017-10-16 16:37:19","3250"
"A1N4P4XGQM7NXE","caus_thomas_fire_v5","3RJSC4XJ10V6S6VEJGPT07MNDIH052","0","0","0","Not sure","Not sure","Not sure","Not sure","223556","408839","2017-10-16 16:37:28","3251"
"A3J85WP15JFYW0","caus_thomas_fire_v5","3KJYX6QCM9CUS6BFBFHCMAVIPEMJVU","0","0","0","Yes","No","Yes","No","65027","145457","2017-10-16 16:37:29","3252"
"ASBFQMNL7JISY","caus_thomas_fire_v5","3Z7VU45IPYI4690LMN093GCSJ8TZ17","0","0","0","Yes","No","Yes","No","44947","127023","2017-10-16 16:37:30","3253"
"A27PFM5U7ULUE9","caus_thomas_fire_v5","3LOTDFNYA70R2TPOIZVNTEM43HBWFK","0","0","0","No","No","Yes","Not sure","48289","161545","2017-10-16 16:37:34","3254"
"A3AS4FEB057TRG","caus_thomas_fire_v5","36NEMU28XFEX83H54MZ0O46D0HLMWD","0","0","0","No","No","Yes","No","70907","250144","2017-10-16 16:37:34","3255"
"A2E3869S2NGWP0
","caus_thomas_fire_v5","34MAJL3QP4OKDFQBOYO2XDEGGY834X","0","0","0","Yes","No","No","No","16319","80031","2017-10-16 16:37:38","3256"
"A23XJ8I86R0O3B","caus_thomas_fire_v5","3C8HJ7UOP7V12YMAF9J7N80VHKQZMJ","0","0","0","No","Yes","No","No","72371","269020","2017-10-16 16:37:39","3257"
"A17FDM5CXENC1O","caus_thomas_fire_v5","3MMN5BL1WZ50H5FHU2OYJ7VG2PT3MS","0","0","0","No","Yes","No","Not sure","42855","165980","2017-10-16 16:37:40","3258"
"A3TS2NCBAB9L6V","caus_thomas_fire_v5","3VNL7UK1XFKZACLUNUQC6UF5ZNTTFR","0","0","0","Not sure","No","Yes","No","80797","190590","2017-10-16 16:37:43","3259"
"AWMR72SABXTY4","caus_thomas_fire_v5","3DQQ64TANGM3T6EIW2RS58085NXWPM","0","0","0","Not sure","No","Yes","No","70637","347600","2017-10-16 16:37:47","3260"
"A1I3F99BZ6PWUN","caus_thomas_fire_v5","3WR9XG3T63C2EYRYQARSAUQWL0U746","0","0","0","Yes","Yes","No","Yes","35051","129975","2017-10-16 16:37:48","3261"
"A1ZF2GZ2ZRV8OY","caus_thomas_fire_v5","3L2IS5HSFAJQYHD0LNZZJVAGKSLNUI","0","0","0","No","Yes","No","No","47463","138901","2017-10-16 16:37:48","3262"
"A1VQCP17EVM7MI","caus_thomas_fire_v5","3VNL7UK1XFKZACLUNUQC6UF5ZNUFTE","0","0","0","Yes","No","Yes","No","32376","93503","2017-10-16 16:37:48","3263"
"A2W2DQ1IYGWCAW","caus_thomas_fire_v5","3GFK2QRXX9IZ0WWZCNIE72VRENXW51","0","0","0","No","Yes","No","No","81942","196138","2017-10-16 16:37:51","3264"
"  A23LQAXUDA5XU
","caus_thomas_fire_v5","3ZPPDN2SLVXOKJCKUD1PXCTTTFB9EP","0","0","0","No","No","Yes","No","89621","287546","2017-10-16 16:37:58","3265"
"A2SDZBZH6JQ4R9","caus_thomas_fire_v5","3R0T90IZ1SDO2VFECS14Z5FDCGUGCV","0","0","0","Yes","Yes","No","No","29804","90653","2017-10-16 16:38:03","3266"
"A1E063VNV4XJ5V","caus_thomas_fire_v5","3VHHR074H3IYC6YJW2Q9WBS77MP7LZ","0","0","0","Yes","Not sure","Yes","No","31813","103610","2017-10-16 16:38:03","3267"
"A1UUXS11BBL23H","caus_thomas_fire_v5","31EUONYN2V48TH2CRS9HU6C4O90VOV","0","0","0","Yes","No","Yes","No","76526","208967","2017-10-16 16:38:05","3268"
"A1NCLFUVMDFE4H","caus_thomas_fire_v5","3V5Q80FXIXSAA1BOKK5E4YHIWKC321","0","0","0","No","No","Yes","No","57133","135925","2017-10-16 16:38:10","3269"
"AOO53KIMNLQNM
AOO53KIMNLQNM
","caus_thomas_fire_v5","3VP0C6EFSGXZEO2ZD4MWQA70CGV6M1","0","0","0","No","No","Yes","No","82322","176235","2017-10-16 16:38:20","3270"
"A31BO9NWS3PW78","caus_thomas_fire_v5","3Y9N9SS8LYCXDB94H9PV0H8MTB13DA","0","0","0","No","Yes","No","Yes","48264","130034","2017-10-16 16:38:21","3271"
"A37O1W3434JMMY","caus_thomas_fire_v5","3W8CV64QJ2004T3MKE9VIFQ6LV39H5","0","0","0","Yes","Yes","No","No","129274","345584","2017-10-16 16:38:24","3272"
"A3GKM4KL7NPN8R","caus_thomas_fire_v5","3QXNC7EIPIWPTTXQM62ACNRPZE209V","0","0","0","No","Yes","No","No","43698","158175","2017-10-16 16:38:27","3273"
"A36BQYQGN6OWVU","caus_thomas_fire_v5","3C44YUNSI1Q4K0ERF7M2DKBNY6LPDY","0","0","0","Yes","Yes","No","No","44144","169853","2017-10-16 16:38:28","3274"
"A3CCF8NBJTJUCB","caus_thomas_fire_v5","3ON104KXQKXH4DSZYIZ42APDEQ04W0","0","0","0","No","Yes","No","No","37224","116886","2017-10-16 16:38:30","3275"
"A1S67G5HXEVH92","caus_thomas_fire_v5","3ERET4BTVMAR6J4UQZCSV76YDC8K9L","0","0","0","Yes","No","Yes","No","46950","125488","2017-10-16 16:38:31","3276"
"A2HOR5GFCXLPIO","caus_thomas_fire_v5","3TE3O8573092T3WQVA6AMWKY2YS2R4","0","0","0","No","Yes","No","No","44977","154476","2017-10-16 16:38:32","3277"
"A8VFIXE5FL8C6","caus_thomas_fire_v5","3N1FSUEFL51IV7S8HNUEAM0S7BXD45","0","0","0","Not sure","Yes","No","No","26747","78709","2017-10-16 16:38:35","3278"
"A1V3TZ069T2B53

","caus_thomas_fire_v5","3QL2OFSM96JUCNW0ZWEZPPOADSGNCA","0","0","0","Yes","Yes","No","No","30015","103933","2017-10-16 16:38:37","3279"
"A3EM25WEHB1Y9W","caus_thomas_fire_v5","3OHYZ19UGC6O1TZEGXILYJYR3ZYOAM","0","0","0","Yes","No","Yes","No","185750","468493","2017-10-16 16:38:42","3280"
"A132H53I8VX2OC","caus_thomas_fire_v5","3B837J3LDOXVY2DOPPLGDEX20SQRSV","0","0","0","No","No","Yes","No","76565","212619","2017-10-16 16:38:53","3281"
"A2X35ZS8OQSDUT","caus_thomas_fire_v5","3U4J9857OECMZXC75P1FI8W2VS9B7E","0","0","0","Yes","Yes","Yes","No","45001","199251","2017-10-16 16:39:01","3282"
"A1UR1251ID43N5","caus_thomas_fire_v5","3HPZF4IVNMUOOM0E6YNA65MHHCJYCA","0","0","0","Yes","Yes","No","No","118795","285055","2017-10-16 16:39:12","3283"
"A3BUKQ7ZGNS3UU","caus_thomas_fire_v5","35BLDD71I6YKSLGJT1KYA4J88D3VZX","0","0","0","Yes","Yes","No","No","67808","202227","2017-10-16 16:39:17","3284"
"A1BH6H9WRK49I","caus_thomas_fire_v5","3MB8LZR5BFUM7L53FWFI0GXTD5FKL6","0","0","0","Yes","Yes","No","No","527672","610809","2017-10-16 16:39:21","3285"
"AFKIHFDY5MDA5","caus_thomas_fire_v5","3YJ6NA41JBHHNMEJP38DGI603RPJPF","0","0","0","No","Yes","Yes","Yes","94908","256131","2017-10-16 16:39:29","3286"
"A39W9OI3G9G95Q","caus_thomas_fire_v5","3CPLWGV3MO0SEPPXNC48NZN277D9NF","0","0","0","Yes","No","Yes","No","90171","205184","2017-10-16 16:39:29","3287"
"A229AL88SNZJS7","caus_thomas_fire_v5","3Z4GS9HPNVBZXL9HS8PZD6A6C1C77G","0","0","0","No","No","Yes","No","30814","112078","2017-10-16 16:39:36","3288"
"A14QHWM66FV1K6
","caus_thomas_fire_v5","3HL8HNGX452GQXCGPOLVFUET5GR9F8","0","0","0","No","Yes","No","No","90773","212967","2017-10-16 16:39:37","3289"
" AQK6V5BZXED19","caus_thomas_fire_v5","3Q5C1WP23M26ZVGWFZTTEC5XIAP51C","0","0","0","No","No","Yes","No","82825","215801","2017-10-16 16:39:52","3290"
"A2N9Q1IHLP4LGI","caus_thomas_fire_v5","324G5B4FB39LFA9X794QYR0J4OD07I","0","0","0","No","Yes","No","Yes","45985","139314","2017-10-16 16:39:58","3291"
"AUG9SHX7VWH7Z","caus_thomas_fire_v5","3II4UPYCOJ8PKCF6FK1RDP1X33FDQN","0","0","0","Yes","Not sure","Not sure","No","41372","118259","2017-10-16 16:40:07","3292"
"A1PBRKFHSF1OF8","caus_thomas_fire_v5","3T111IHZ5ERDTNHPGJLPWJSC842R9L","0","0","0","Yes","Yes","No","No","59638","159251","2017-10-16 16:40:09","3293"
"A3JHX41MA5F1SP","caus_thomas_fire_v5","3RGU30DZTA9B2JH6XNGLZEC5YMEJMJ","0","0","0","No","Yes","No","No","179664","330976","2017-10-16 16:40:12","3294"
"AY4E4CDN0J6JL","caus_thomas_fire_v5","33L7PJKHCGZQVXB7FGK6W2YJCJHT8B","0","0","0","No","No","No","No","41610","140624","2017-10-16 16:40:12","3295"
"A2ZBKJCZPT4Z0V","caus_thomas_fire_v5","3L0KT67Y8EH4V3PA3KDALAQZ3F6SYZ","0","0","0","Yes","Yes","No","Yes","55511","147682","2017-10-16 16:40:13","3296"
"A12YGHUPJN155L","caus_thomas_fire_v5","3DBQWDE4Y6Z9D2NLKMRRBJI0LBU5NK","0","0","0","Yes","Yes","No","No","93209","221643","2017-10-16 16:40:17","3297"
"AZDA36CV0DWI1","caus_thomas_fire_v5","3TXD01ZLD4I4C93U3IK3KM4GTBSU4W","0","0","0","Yes","No","Yes","Yes","31996","101126","2017-10-16 16:40:20","3298"
"A36D1KTSA69LM6","caus_thomas_fire_v5","3PS7W85Z8Z3Q92UHK8QKWYTUWPZT90","0","0","0","Yes","No","No","No","62183","142187","2017-10-16 16:40:21","3299"
"A3N7R7P9HP2YB6","caus_thomas_fire_v5","3A9AA95ATWN9GNZY014JF8NVLPM5P5","0","0","0","No","Yes","No","No","42361","113528","2017-10-16 16:40:34","3300"
"A12H4QENEVBRSB","caus_thomas_fire_v5","30X31N5D63R3ZLR7NEZUIO8S0O2AS6","0","0","0","Yes","No","Yes","No","70059","200170","2017-10-16 16:40:38","3301"
"A18ALHIOI8EKKF","caus_thomas_fire_v5","3YHH42UU5BGKUVYZB350HWIKZ7A0LH","0","0","0","Yes","No","Yes","Yes","49127","149612","2017-10-16 16:40:40","3302"
"A2MPCT1O95PVL9","caus_thomas_fire_v5","39ASUFLU6X8ELFUIXT73DFFB0I3XEX","0","0","0","No","No","Yes","No","25229","91594","2017-10-16 16:40:46","3303"
"A1YPKT2UPUQ464","caus_thomas_fire_v5","3Y9N9SS8LYCXDB94H9PV0H8MTB03D9","0","0","0","Yes","Yes","No","No","59024","260586","2017-10-16 16:40:52","3304"
"A2GW9AEY7SJ290","caus_thomas_fire_v5","3RXCAC0YIRQMQSP1VGLZXJJUMP98GH","0","0","0","Yes","Yes","No","No","61308","211061","2017-10-16 16:40:53","3305"
