subject,version,assignmentId,rating,question_ind,trial_ind,green_prob,blue_prob,rt,stamp,id
A2D6VL5XE0O4D3,caus_thomas_all_dis_v1,32SVAV9L3FAZF46SXZYTAG0G30Y3AH,4,0,0,1,4,24045,9/18/17 14:09,10442
A1I40IZ12GO0G2,caus_thomas_all_dis_v1,34V1S5K3GS2K74J5OVIRLO1G79I96E,0,1,1,10,4,14104,9/18/17 14:09,10443
A2RR04JS69Z5LE,caus_thomas_all_dis_v1,3Z3ZLGNNSIVR2KD9MVVF0GFL7IK3QO,2,2,2,3,10,14322,9/18/17 14:09,10444
A3B9OZQTE4US3T,caus_thomas_all_dis_v1,3B2X28YI3WG3VXY2MFWNCUW6V9LB6Q,8,3,3,10,2,6748,9/18/17 14:09,10445
AV581SCZZM1YE,caus_thomas_all_dis_v1,3K2755HG5S4STNPX14QX1QXJRT0DF2,8,4,4,3,8,9094,9/18/17 14:09,10446
A6VQ0UN0ETESM,caus_thomas_all_dis_v1,3EFVCAY5L3AWHUF23M62UWBA99KJ85,8,1,1,5,8,27455,9/18/17 14:09,10447
AESEZX8S7Z3IC,caus_thomas_all_dis_v1,3AMYWKA6YBNNERNBQK19IEW52846OP,2,4,4,4,6,4809,9/18/17 14:09,10448
A29XBKJC7OQ1VQ,caus_thomas_all_dis_v1,35GCEFQ6I5P0GCE09RESR9RPCL4Z3D,8,3,3,8,4,8477,9/18/17 14:09,10449
A16ACBUG1AF169,caus_thomas_all_dis_v1,3U4J9857OECMZXC75P1FI8W2QK5B7P,8,1,1,3,5,17086,9/18/17 14:09,10450
A3MWV912LNFD67,caus_thomas_all_dis_v1,3FIUS151DV31J7VJEEXNPW0S50GGGE,8,1,1,9,4,20218,9/18/17 14:09,10451
A3B9OZQTE4US3T,caus_thomas_all_dis_v1,3B2X28YI3WG3VXY2MFWNCUW6V9LB6Q,6,4,4,1,5,6351,9/18/17 14:10,10452
A2PFTBGIF2Q6LJ,caus_thomas_all_dis_v1,3D3VGR7TA0GRELS9ZAKF56PQ34M3RP,7,2,2,4,4,10835,9/18/17 14:10,10453
A110KENBXU7SUJ,caus_thomas_all_dis_v1,3DIP6YHAPCTO6ETAPLVBXGYI41OE8F,2,3,3,3,6,12533,9/18/17 14:10,10454
A3QC57KUVJP5EW,caus_thomas_all_dis_v1,3BQU611VFPL7PNL3M2L35YSIXAQ99P,3,0,0,5,6,46907,9/18/17 14:10,10455
A2D6VL5XE0O4D3,caus_thomas_all_dis_v1,32SVAV9L3FAZF46SXZYTAG0G30Y3AH,4,1,1,10,7,10630,9/18/17 14:10,10456
A1L3937MY09J3I,caus_thomas_all_dis_v1,3TE22NPXPBD5VB9FOCTL7I6MPQY44S,4,0,0,4,3,23902,9/18/17 14:10,10457
A2RR04JS69Z5LE,caus_thomas_all_dis_v1,3Z3ZLGNNSIVR2KD9MVVF0GFL7IK3QO,6,3,3,5,4,8448,9/18/17 14:10,10458
A29XBKJC7OQ1VQ,caus_thomas_all_dis_v1,35GCEFQ6I5P0GCE09RESR9RPCL4Z3D,8,4,4,2,7,6606,9/18/17 14:10,10459
A1I40IZ12GO0G2,caus_thomas_all_dis_v1,34V1S5K3GS2K74J5OVIRLO1G79I96E,6,2,2,7,8,11472,9/18/17 14:10,10460
A6VQ0UN0ETESM,caus_thomas_all_dis_v1,3EFVCAY5L3AWHUF23M62UWBA99KJ85,8,2,2,8,9,11929,9/18/17 14:10,10461
A3SXW4RPR3NG8A,caus_thomas_all_dis_v1,3DEL4X4EL6MCRKB9XUJXKI7RDM1YXL,1,0,0,2,1,37512,9/18/17 14:10,10462
A16ACBUG1AF169,caus_thomas_all_dis_v1,3U4J9857OECMZXC75P1FI8W2QK5B7P,8,2,2,7,6,9647,9/18/17 14:10,10463
A110KENBXU7SUJ,caus_thomas_all_dis_v1,3DIP6YHAPCTO6ETAPLVBXGYI41OE8F,7,4,4,8,7,7031,9/18/17 14:10,10464
A2RR04JS69Z5LE,caus_thomas_all_dis_v1,3Z3ZLGNNSIVR2KD9MVVF0GFL7IK3QO,4,4,4,8,6,6047,9/18/17 14:10,10465
A2PFTBGIF2Q6LJ,caus_thomas_all_dis_v1,3D3VGR7TA0GRELS9ZAKF56PQ34M3RP,7,3,3,7,9,7799,9/18/17 14:10,10466
A1L3937MY09J3I,caus_thomas_all_dis_v1,3TE22NPXPBD5VB9FOCTL7I6MPQY44S,4,1,1,7,6,7782,9/18/17 14:10,10467
A2D6VL5XE0O4D3,caus_thomas_all_dis_v1,32SVAV9L3FAZF46SXZYTAG0G30Y3AH,4,2,2,9,5,9251,9/18/17 14:10,10468
A3MWV912LNFD67,caus_thomas_all_dis_v1,3FIUS151DV31J7VJEEXNPW0S50GGGE,8,2,2,5,3,15491,9/18/17 14:10,10469
A3QC57KUVJP5EW,caus_thomas_all_dis_v1,3BQU611VFPL7PNL3M2L35YSIXAQ99P,6,1,1,3,8,14269,9/18/17 14:10,10470
A2D6VL5XE0O4D3,caus_thomas_all_dis_v1,32SVAV9L3FAZF46SXZYTAG0G30Y3AH,4,3,3,6,1,4430,9/18/17 14:10,10471
A6VQ0UN0ETESM,caus_thomas_all_dis_v1,3EFVCAY5L3AWHUF23M62UWBA99KJ85,8,3,3,10,10,9728,9/18/17 14:10,10472
A16ACBUG1AF169,caus_thomas_all_dis_v1,3U4J9857OECMZXC75P1FI8W2QK5B7P,8,3,3,10,2,10222,9/18/17 14:10,10473
A2PFTBGIF2Q6LJ,caus_thomas_all_dis_v1,3D3VGR7TA0GRELS9ZAKF56PQ34M3RP,8,4,4,10,1,7984,9/18/17 14:10,10474
A1L3937MY09J3I,caus_thomas_all_dis_v1,3TE22NPXPBD5VB9FOCTL7I6MPQY44S,8,2,2,2,10,7527,9/18/17 14:10,10475
A3PIAHR6PGXZNT,caus_thomas_all_dis_v1,3FUI0JHJPXZZVJ77OKJJN8MAXQ633L,4,0,0,2,5,40912,9/18/17 14:10,10476
A1I40IZ12GO0G2,caus_thomas_all_dis_v1,34V1S5K3GS2K74J5OVIRLO1G79I96E,3,3,3,9,7,14494,9/18/17 14:10,10477
A2D6VL5XE0O4D3,caus_thomas_all_dis_v1,32SVAV9L3FAZF46SXZYTAG0G30Y3AH,4,4,4,3,3,4744,9/18/17 14:10,10478
A12702RT8H45H8,caus_thomas_all_dis_v1,3PXX5PX6LXZ4IZA5CSDZSZYSRSBBAG,8,0,0,9,4,27889,9/18/17 14:10,10479
A6VQ0UN0ETESM,caus_thomas_all_dis_v1,3EFVCAY5L3AWHUF23M62UWBA99KJ85,8,4,4,7,6,7783,9/18/17 14:10,10480
A1L3937MY09J3I,caus_thomas_all_dis_v1,3TE22NPXPBD5VB9FOCTL7I6MPQY44S,2,3,3,8,1,6488,9/18/17 14:10,10481
A3QC57KUVJP5EW,caus_thomas_all_dis_v1,3BQU611VFPL7PNL3M2L35YSIXAQ99P,8,2,2,7,10,9530,9/18/17 14:10,10482
A3SXW4RPR3NG8A,caus_thomas_all_dis_v1,3DEL4X4EL6MCRKB9XUJXKI7RDM1YXL,1,1,1,9,3,19521,9/18/17 14:10,10483
A3MWV912LNFD67,caus_thomas_all_dis_v1,3FIUS151DV31J7VJEEXNPW0S50GGGE,8,3,3,6,7,14994,9/18/17 14:10,10484
A1I40IZ12GO0G2,caus_thomas_all_dis_v1,34V1S5K3GS2K74J5OVIRLO1G79I96E,4,4,4,8,2,8943,9/18/17 14:10,10485
A16ACBUG1AF169,caus_thomas_all_dis_v1,3U4J9857OECMZXC75P1FI8W2QK5B7P,8,4,4,2,7,12023,9/18/17 14:10,10486
AOT6EQEDZ4HYI,caus_thomas_all_dis_v1,3IXEICO792K3RJSJM1N8CO2S1GL6TB,0,0,0,5,10,53831,9/18/17 14:10,10487
A1L3937MY09J3I,caus_thomas_all_dis_v1,3TE22NPXPBD5VB9FOCTL7I6MPQY44S,0,4,4,10,7,5624,9/18/17 14:10,10488
A3PIAHR6PGXZNT,caus_thomas_all_dis_v1,3FUI0JHJPXZZVJ77OKJJN8MAXQ633L,4,1,1,6,6,12057,9/18/17 14:10,10489
A136SBQYT4RFKX,caus_thomas_all_dis_v1,30BUDKLTXDW5JWA8RNO8LWOR2BNE5D,7,2,2,4,3,49688,9/18/17 14:10,10490
A3QC57KUVJP5EW,caus_thomas_all_dis_v1,3BQU611VFPL7PNL3M2L35YSIXAQ99P,4,3,3,4,5,7388,9/18/17 14:10,10491
A12702RT8H45H8,caus_thomas_all_dis_v1,3PXX5PX6LXZ4IZA5CSDZSZYSRSBBAG,8,1,1,10,1,14808,9/18/17 14:10,10492
A3PIAHR6PGXZNT,caus_thomas_all_dis_v1,3FUI0JHJPXZZVJ77OKJJN8MAXQ633L,4,2,2,1,1,5173,9/18/17 14:10,10493
A3SXW4RPR3NG8A,caus_thomas_all_dis_v1,3DEL4X4EL6MCRKB9XUJXKI7RDM1YXL,1,2,2,5,8,11506,9/18/17 14:10,10494
A3N8113KOPLDDM,caus_thomas_all_dis_v1,3VFJCI1K4Z0S8X4XUPRZO0EZ79RGRA,1,0,0,7,10,55570,9/18/17 14:10,10495
AREM7YQQNJ6PL,caus_thomas_all_dis_v1,3EJPLAJKEMHZDV1ISTCQYC39MC6Z6J,8,0,0,2,7,32644,9/18/17 14:10,10496
" A278NFL4DYN322",caus_thomas_all_dis_v1,3JJVG1YBEBY7CTYOHWMIKOI6ZEAB5A,7,0,0,1,1,13548,9/18/17 14:10,10497
A136SBQYT4RFKX,caus_thomas_all_dis_v1,30BUDKLTXDW5JWA8RNO8LWOR2BNE5D,7,3,3,2,7,9610,9/18/17 14:10,10498
A3MWV912LNFD67,caus_thomas_all_dis_v1,3FIUS151DV31J7VJEEXNPW0S50GGGE,8,4,4,3,10,15538,9/18/17 14:10,10499
A3QC57KUVJP5EW,caus_thomas_all_dis_v1,3BQU611VFPL7PNL3M2L35YSIXAQ99P,0,4,4,6,1,9210,9/18/17 14:10,10500
A12702RT8H45H8,caus_thomas_all_dis_v1,3PXX5PX6LXZ4IZA5CSDZSZYSRSBBAG,8,2,2,5,3,8430,9/18/17 14:10,10501
A3SXW4RPR3NG8A,caus_thomas_all_dis_v1,3DEL4X4EL6MCRKB9XUJXKI7RDM1YXL,1,3,3,4,9,8584,9/18/17 14:10,10502
A3PIAHR6PGXZNT,caus_thomas_all_dis_v1,3FUI0JHJPXZZVJ77OKJJN8MAXQ633L,4,3,3,10,3,10846,9/18/17 14:10,10503
A136SBQYT4RFKX,caus_thomas_all_dis_v1,30BUDKLTXDW5JWA8RNO8LWOR2BNE5D,7,4,4,1,10,5876,9/18/17 14:10,10504
" A278NFL4DYN322",caus_thomas_all_dis_v1,3JJVG1YBEBY7CTYOHWMIKOI6ZEAB5A,5,1,1,5,8,11254,9/18/17 14:10,10505
A3N8113KOPLDDM,caus_thomas_all_dis_v1,3VFJCI1K4Z0S8X4XUPRZO0EZ79RGRA,1,1,1,2,3,14775,9/18/17 14:10,10506
A12702RT8H45H8,caus_thomas_all_dis_v1,3PXX5PX6LXZ4IZA5CSDZSZYSRSBBAG,8,3,3,7,9,8385,9/18/17 14:11,10507
AREM7YQQNJ6PL,caus_thomas_all_dis_v1,3EJPLAJKEMHZDV1ISTCQYC39MC6Z6J,8,1,1,5,1,15017,9/18/17 14:11,10508
A3SXW4RPR3NG8A,caus_thomas_all_dis_v1,3DEL4X4EL6MCRKB9XUJXKI7RDM1YXL,1,4,4,6,10,8512,9/18/17 14:11,10509
AOT6EQEDZ4HYI,caus_thomas_all_dis_v1,3IXEICO792K3RJSJM1N8CO2S1GL6TB,0,1,1,4,7,27608,9/18/17 14:11,10510
A3PIAHR6PGXZNT,caus_thomas_all_dis_v1,3FUI0JHJPXZZVJ77OKJJN8MAXQ633L,4,4,4,8,4,8902,9/18/17 14:11,10511
A12702RT8H45H8,caus_thomas_all_dis_v1,3PXX5PX6LXZ4IZA5CSDZSZYSRSBBAG,8,4,4,4,6,4428,9/18/17 14:11,10512
A214PGGAZWG2BV,caus_thomas_all_dis_v1,3KXIR214I4HVSXUSKYAXE39O5C242W,8,0,0,9,8,46438,9/18/17 14:11,10513
AT3NSILK1BP46,caus_thomas_all_dis_v1,3RSDURM96AN3LKKS2PT5WTMKXGQYEC,8,3,3,2,6,81272,9/18/17 14:11,10514
AREM7YQQNJ6PL,caus_thomas_all_dis_v1,3EJPLAJKEMHZDV1ISTCQYC39MC6Z6J,8,2,2,3,4,8260,9/18/17 14:11,10515
A3N8113KOPLDDM,caus_thomas_all_dis_v1,3VFJCI1K4Z0S8X4XUPRZO0EZ79RGRA,1,2,2,5,8,11259,9/18/17 14:11,10516
A13FUEPWBCLBUY,caus_thomas_all_dis_v1,,7,0,0,9,4,35864,9/18/17 14:11,10517
AREM7YQQNJ6PL,caus_thomas_all_dis_v1,3EJPLAJKEMHZDV1ISTCQYC39MC6Z6J,8,3,3,7,6,9355,9/18/17 14:11,10518
AOT6EQEDZ4HYI,caus_thomas_all_dis_v1,3IXEICO792K3RJSJM1N8CO2S1GL6TB,0,2,2,9,2,18166,9/18/17 14:11,10519
A3N8113KOPLDDM,caus_thomas_all_dis_v1,3VFJCI1K4Z0S8X4XUPRZO0EZ79RGRA,1,3,3,1,9,13008,9/18/17 14:11,10520
A14ADQ7RUN6TDY,caus_thomas_all_dis_v1,3KKG4CDWKIZ6SHFR57PCOQH2BIC49O,4,0,0,7,9,28252,9/18/17 14:11,10521
AREM7YQQNJ6PL,caus_thomas_all_dis_v1,3EJPLAJKEMHZDV1ISTCQYC39MC6Z6J,8,4,4,9,5,8141,9/18/17 14:11,10522
" A278NFL4DYN322",caus_thomas_all_dis_v1,3JJVG1YBEBY7CTYOHWMIKOI6ZEAB5A,4,2,2,8,7,33199,9/18/17 14:11,10523
AOT6EQEDZ4HYI,caus_thomas_all_dis_v1,3IXEICO792K3RJSJM1N8CO2S1GL6TB,0,3,3,8,6,9620,9/18/17 14:11,10524
A3N8113KOPLDDM,caus_thomas_all_dis_v1,3VFJCI1K4Z0S8X4XUPRZO0EZ79RGRA,1,4,4,9,6,7184,9/18/17 14:11,10525
A362CV8OOYJA6W,caus_thomas_all_dis_v1,3DR23U6WE5F74YLYSJ66OCU5IE9ET4,5,0,0,9,10,10646,9/18/17 14:11,10526
" A278NFL4DYN322",caus_thomas_all_dis_v1,3JJVG1YBEBY7CTYOHWMIKOI6ZEAB5A,2,3,3,9,4,8222,9/18/17 14:11,10527
A13FUEPWBCLBUY,caus_thomas_all_dis_v1,,3,1,1,3,7,24589,9/18/17 14:11,10528
AOT6EQEDZ4HYI,caus_thomas_all_dis_v1,3IXEICO792K3RJSJM1N8CO2S1GL6TB,0,4,4,1,9,10519,9/18/17 14:11,10529
A362CV8OOYJA6W,caus_thomas_all_dis_v1,3DR23U6WE5F74YLYSJ66OCU5IE9ET4,2,1,1,5,9,6028,9/18/17 14:11,10530
A1G69P73SBVUR4,caus_thomas_all_dis_v1,34MAJL3QP4OKDFQBOYO2XDEGBQ2437,8,0,0,9,5,80023,9/18/17 14:11,10531
AT3NSILK1BP46,caus_thomas_all_dis_v1,3RSDURM96AN3LKKS2PT5WTMKXGQYEC,8,4,4,3,8,36726,9/18/17 14:11,10532
A214PGGAZWG2BV,caus_thomas_all_dis_v1,3KXIR214I4HVSXUSKYAXE39O5C242W,8,1,1,2,9,39084,9/18/17 14:11,10533
" A278NFL4DYN322",caus_thomas_all_dis_v1,3JJVG1YBEBY7CTYOHWMIKOI6ZEAB5A,5,4,4,4,9,8514,9/18/17 14:11,10534
"A2N9AKAOR17XB3",caus_thomas_all_dis_v1,3UXUOQ9OKEYHGN7FZB1JNXCW82K7AQ,3,0,0,4,7,40221,9/18/17 14:11,10535
AUK9BH35CQ4G7,caus_thomas_all_dis_v1,3B2X28YI3WG3VXY2MFWNCUW6V9L6BL,8,0,0,7,9,218236,9/18/17 14:11,10536
A362CV8OOYJA6W,caus_thomas_all_dis_v1,3DR23U6WE5F74YLYSJ66OCU5IE9ET4,0,2,2,1,6,7673,9/18/17 14:11,10537
A214PGGAZWG2BV,caus_thomas_all_dis_v1,3KXIR214I4HVSXUSKYAXE39O5C242W,8,2,2,4,4,13572,9/18/17 14:12,10538
A362CV8OOYJA6W,caus_thomas_all_dis_v1,3DR23U6WE5F74YLYSJ66OCU5IE9ET4,2,3,3,2,5,8976,9/18/17 14:12,10539
A362CV8OOYJA6W,caus_thomas_all_dis_v1,3DR23U6WE5F74YLYSJ66OCU5IE9ET4,2,4,4,6,1,3041,9/18/17 14:12,10540
A1G69P73SBVUR4,caus_thomas_all_dis_v1,34MAJL3QP4OKDFQBOYO2XDEGBQ2437,8,1,1,2,9,22971,9/18/17 14:12,10541
"A2N9AKAOR17XB3",caus_thomas_all_dis_v1,3UXUOQ9OKEYHGN7FZB1JNXCW82K7AQ,6,1,1,3,10,20376,9/18/17 14:12,10542
A36PL5KK0B3XKQ,caus_thomas_all_dis_v1,36DSNE9QZ5ZZ2M2IA3VYRI1AOEOOJD,7,0,0,8,2,39767,9/18/17 14:12,10543
A214PGGAZWG2BV,caus_thomas_all_dis_v1,3KXIR214I4HVSXUSKYAXE39O5C242W,8,3,3,7,7,15366,9/18/17 14:12,10544
A2XUADP5L61HQ5,caus_thomas_all_dis_v1,3JNQLM5FT4NRQ51DQQ9E0KBZRYX2LN,5,0,0,1,1,121074,9/18/17 14:12,10545
A23SGBJULXN5DO,caus_thomas_all_dis_v1,3KYQYYSHYV8MZ02Q079NOK6XJURODZ,5,0,0,6,3,32749,9/18/17 14:12,10546
A14ADQ7RUN6TDY,caus_thomas_all_dis_v1,3KKG4CDWKIZ6SHFR57PCOQH2BIC49O,3,1,1,10,7,53432,9/18/17 14:12,10547
"A2N9AKAOR17XB3",caus_thomas_all_dis_v1,3UXUOQ9OKEYHGN7FZB1JNXCW82K7AQ,7,2,2,8,2,11698,9/18/17 14:12,10548
"A10DGGOQ9N186P",caus_thomas_all_dis_v1,337RC3OW0530NWZFE0TP2P8AOWQLVE,6,0,0,2,7,64820,9/18/17 14:12,10549
A1G69P73SBVUR4,caus_thomas_all_dis_v1,34MAJL3QP4OKDFQBOYO2XDEGBQ2437,8,2,2,5,8,17489,9/18/17 14:12,10550
A23SGBJULXN5DO,caus_thomas_all_dis_v1,3KYQYYSHYV8MZ02Q079NOK6XJURODZ,1,1,1,1,5,6722,9/18/17 14:12,10551
A118Y4ND7AFS2J,caus_thomas_all_dis_v1,3570Y55XZPK15YGJ8KJTWW7WAW6GYC,8,0,0,1,2,87261,9/18/17 14:12,10552
A214PGGAZWG2BV,caus_thomas_all_dis_v1,3KXIR214I4HVSXUSKYAXE39O5C242W,8,4,4,10,1,13305,9/18/17 14:12,10553
A23SGBJULXN5DO,caus_thomas_all_dis_v1,3KYQYYSHYV8MZ02Q079NOK6XJURODZ,5,2,2,4,7,3866,9/18/17 14:12,10554
A14ADQ7RUN6TDY,caus_thomas_all_dis_v1,3KKG4CDWKIZ6SHFR57PCOQH2BIC49O,3,2,2,6,3,10731,9/18/17 14:12,10555
A2XUADP5L61HQ5,caus_thomas_all_dis_v1,3JNQLM5FT4NRQ51DQQ9E0KBZRYX2LN,5,1,1,2,4,13193,9/18/17 14:12,10556
A36PL5KK0B3XKQ,caus_thomas_all_dis_v1,36DSNE9QZ5ZZ2M2IA3VYRI1AOEOOJD,7,1,1,6,4,18845,9/18/17 14:12,10557
A14ADQ7RUN6TDY,caus_thomas_all_dis_v1,3KKG4CDWKIZ6SHFR57PCOQH2BIC49O,3,3,3,1,5,4163,9/18/17 14:12,10558
AUK9BH35CQ4G7,caus_thomas_all_dis_v1,3B2X28YI3WG3VXY2MFWNCUW6V9L6BL,8,1,1,3,3,45633,9/18/17 14:12,10559
A23SGBJULXN5DO,caus_thomas_all_dis_v1,3KYQYYSHYV8MZ02Q079NOK6XJURODZ,8,3,3,9,2,5983,9/18/17 14:12,10560
"A2N9AKAOR17XB3",caus_thomas_all_dis_v1,3UXUOQ9OKEYHGN7FZB1JNXCW82K7AQ,5,3,3,5,8,14137,9/18/17 14:12,10561
A29ERTCD6HF72I,caus_thomas_all_dis_v1,3Z4GS9HPNVBZXL9HS8PZD6A67UE77Z,6,0,0,10,2,103585,9/18/17 14:12,10562
A1G69P73SBVUR4,caus_thomas_all_dis_v1,34MAJL3QP4OKDFQBOYO2XDEGBQ2437,8,3,3,4,6,13664,9/18/17 14:12,10563
A1PMZUBGXFANCI,caus_thomas_all_dis_v1,3R5F3LQFV2LP217MSPYKFCP07C1OZY,5,0,0,5,4,20198,9/18/17 14:12,10564
A2XUADP5L61HQ5,caus_thomas_all_dis_v1,3JNQLM5FT4NRQ51DQQ9E0KBZRYX2LN,5,2,2,9,3,8468,9/18/17 14:12,10565
A23SGBJULXN5DO,caus_thomas_all_dis_v1,3KYQYYSHYV8MZ02Q079NOK6XJURODZ,5,4,4,7,4,3465,9/18/17 14:12,10566
"A1TCRUY62WUUDM",caus_thomas_all_dis_v1,32SCWG5HIH55ZRZC5KEO7E1VCD06P6,8,0,0,1,5,66260,9/18/17 14:12,10567
A118Y4ND7AFS2J,caus_thomas_all_dis_v1,3570Y55XZPK15YGJ8KJTWW7WAW6GYC,8,1,1,2,10,15619,9/18/17 14:12,10568
A14ADQ7RUN6TDY,caus_thomas_all_dis_v1,3KKG4CDWKIZ6SHFR57PCOQH2BIC49O,3,4,4,2,6,5523,9/18/17 14:12,10569
A36PL5KK0B3XKQ,caus_thomas_all_dis_v1,36DSNE9QZ5ZZ2M2IA3VYRI1AOEOOJD,8,2,2,10,8,9014,9/18/17 14:12,10570
 A2M4YIC3XU2693,caus_thomas_all_dis_v1,3TS1AR6UQQFCCEONARNB1YNN5IX7F3,8,0,0,7,9,50634,9/18/17 14:12,10571
A2XUADP5L61HQ5,caus_thomas_all_dis_v1,3JNQLM5FT4NRQ51DQQ9E0KBZRYX2LN,5,3,3,5,6,4034,9/18/17 14:12,10572
"A2N9AKAOR17XB3",caus_thomas_all_dis_v1,3UXUOQ9OKEYHGN7FZB1JNXCW82K7AQ,7,4,4,9,4,8129,9/18/17 14:12,10573
A2P4PPKOHX5UVI,caus_thomas_all_dis_v1,3QIYRE09Y3IAPKM2JZPF8T5J4NJ1N7,4,0,0,5,8,16087,9/18/17 14:12,10574
A1PMZUBGXFANCI,caus_thomas_all_dis_v1,3R5F3LQFV2LP217MSPYKFCP07C1OZY,2,1,1,2,6,8796,9/18/17 14:12,10575
A2XUADP5L61HQ5,caus_thomas_all_dis_v1,3JNQLM5FT4NRQ51DQQ9E0KBZRYX2LN,5,4,4,4,7,6424,9/18/17 14:12,10576
A1G69P73SBVUR4,caus_thomas_all_dis_v1,34MAJL3QP4OKDFQBOYO2XDEGBQ2437,8,4,4,8,4,14017,9/18/17 14:12,10577
A2P4PPKOHX5UVI,caus_thomas_all_dis_v1,3QIYRE09Y3IAPKM2JZPF8T5J4NJ1N7,4,1,1,6,7,7651,9/18/17 14:13,10578
A118Y4ND7AFS2J,caus_thomas_all_dis_v1,3570Y55XZPK15YGJ8KJTWW7WAW6GYC,8,2,2,7,4,13399,9/18/17 14:13,10579
A1PMZUBGXFANCI,caus_thomas_all_dis_v1,3R5F3LQFV2LP217MSPYKFCP07C1OZY,3,2,2,6,8,8082,9/18/17 14:13,10580
A36PL5KK0B3XKQ,caus_thomas_all_dis_v1,36DSNE9QZ5ZZ2M2IA3VYRI1AOEOOJD,4,3,3,5,10,13580,9/18/17 14:13,10581
A2P4PPKOHX5UVI,caus_thomas_all_dis_v1,3QIYRE09Y3IAPKM2JZPF8T5J4NJ1N7,4,2,2,2,2,3541,9/18/17 14:13,10582
A1PMZUBGXFANCI,caus_thomas_all_dis_v1,3R5F3LQFV2LP217MSPYKFCP07C1OZY,5,3,3,8,7,6040,9/18/17 14:13,10583
A118Y4ND7AFS2J,caus_thomas_all_dis_v1,3570Y55XZPK15YGJ8KJTWW7WAW6GYC,8,3,3,6,6,9046,9/18/17 14:13,10584
A2P4PPKOHX5UVI,caus_thomas_all_dis_v1,3QIYRE09Y3IAPKM2JZPF8T5J4NJ1N7,4,3,3,4,9,5566,9/18/17 14:13,10585
A36PL5KK0B3XKQ,caus_thomas_all_dis_v1,36DSNE9QZ5ZZ2M2IA3VYRI1AOEOOJD,2,4,4,4,7,10549,9/18/17 14:13,10586
A2P4PPKOHX5UVI,caus_thomas_all_dis_v1,3QIYRE09Y3IAPKM2JZPF8T5J4NJ1N7,4,4,4,3,3,3084,9/18/17 14:13,10587
AUK9BH35CQ4G7,caus_thomas_all_dis_v1,3B2X28YI3WG3VXY2MFWNCUW6V9L6BL,8,2,2,4,8,35205,9/18/17 14:13,10588
A1PMZUBGXFANCI,caus_thomas_all_dis_v1,3R5F3LQFV2LP217MSPYKFCP07C1OZY,8,4,4,9,5,6722,9/18/17 14:13,10589
A118Y4ND7AFS2J,caus_thomas_all_dis_v1,3570Y55XZPK15YGJ8KJTWW7WAW6GYC,8,4,4,8,3,7844,9/18/17 14:13,10590
"A1TCRUY62WUUDM",caus_thomas_all_dis_v1,32SCWG5HIH55ZRZC5KEO7E1VCD06P6,8,1,1,9,6,34107,9/18/17 14:13,10591
A2NJ7N8INZOB00,caus_thomas_all_dis_v1,35LDD5557A56D3NOF8GX0TCI839MKV,8,0,0,7,5,26964,9/18/17 14:13,10592
"A1TCRUY62WUUDM",caus_thomas_all_dis_v1,32SCWG5HIH55ZRZC5KEO7E1VCD06P6,8,2,2,2,2,16517,9/18/17 14:13,10593
A2ZLJ54OLKRIN3,caus_thomas_all_dis_v1,3GA6AFUKOOPEPRE6358LR2NKGVOH36,8,0,0,10,4,44326,9/18/17 14:13,10594
 A2M4YIC3XU2693,caus_thomas_all_dis_v1,3TS1AR6UQQFCCEONARNB1YNN5IX7F3,0,1,1,1,10,54391,9/18/17 14:13,10595
A2NJ7N8INZOB00,caus_thomas_all_dis_v1,35LDD5557A56D3NOF8GX0TCI839MKV,8,1,1,10,8,13543,9/18/17 14:13,10596
AUK9BH35CQ4G7,caus_thomas_all_dis_v1,3B2X28YI3WG3VXY2MFWNCUW6V9L6BL,8,3,3,8,5,29833,9/18/17 14:13,10597
A1BLQCLUALGX78,caus_thomas_all_dis_v1,3WJEQKOXA83351SDAVKAMNLJ5GKA1W,7,0,0,1,2,69890,9/18/17 14:13,10598
A29ERTCD6HF72I,caus_thomas_all_dis_v1,3Z4GS9HPNVBZXL9HS8PZD6A67UE77Z,5,1,1,1,5,67603,9/18/17 14:13,10599
A2NJ7N8INZOB00,caus_thomas_all_dis_v1,35LDD5557A56D3NOF8GX0TCI839MKV,8,2,2,1,9,7473,9/18/17 14:13,10600
"A1TCRUY62WUUDM",caus_thomas_all_dis_v1,32SCWG5HIH55ZRZC5KEO7E1VCD06P6,8,3,3,10,10,14200,9/18/17 14:13,10601
A2ZLJ54OLKRIN3,caus_thomas_all_dis_v1,3GA6AFUKOOPEPRE6358LR2NKGVOH36,6,1,1,7,5,15496,9/18/17 14:13,10602
A2NG2CCBMVEBIA,caus_thomas_all_dis_v1,3XXU1SWE8MW3YC7VECGA8I290OEA0T,8,0,0,9,6,27022,9/18/17 14:14,10603
"A10DGGOQ9N186P",caus_thomas_all_dis_v1,337RC3OW0530NWZFE0TP2P8AOWQLVE,1,0,0,3,6,20981,9/18/17 14:14,10604
A2NJ7N8INZOB00,caus_thomas_all_dis_v1,35LDD5557A56D3NOF8GX0TCI839MKV,8,3,3,6,6,6370,9/18/17 14:14,10605
A1BLQCLUALGX78,caus_thomas_all_dis_v1,3WJEQKOXA83351SDAVKAMNLJ5GKA1W,7,1,1,6,8,11280,9/18/17 14:14,10606
A5BEH1IONAYMB,caus_thomas_all_dis_v1,3IHR8NYAM72RK4VYMWL9AGHHGMU4PJ,5,0,0,1,2,50705,9/18/17 14:14,10607
