subject,rating,trial_ind,green_prob,blue_prob,rt,stamp,,,,,,
586,2,3,1,6,1460,9/15/17 16:02,,,,,,
586,8,4,8,4,2981,9/15/17 16:02,,,,,,
587,1,0,9,5,43364,9/15/17 15:04,,,,,,
587,0,1,3,7,47030,9/15/17 15:05,,,,,,
587,0,2,6,2,10493,9/15/17 15:05,,,,,,
587,0,3,1,8,11238,9/15/17 15:05,,,,,,
587,0,4,2,3,8934,9/15/17 15:05,,,,,,
588,6,0,1,8,25260,9/15/17 16:08,,,,,,
588,3,1,4,2,16067,9/15/17 16:08,,,,,,
588,0,2,6,7,14300,9/15/17 16:09,,,,,,
588,0,3,9,9,2954,9/15/17 16:09,,,,,,
588,0,4,10,3,9112,9/15/17 16:09,,,,,,
589,0,0,10,6,17337,9/15/17 16:20,,,,,,
589,2,1,7,2,10564,9/15/17 16:20,,,,,,
589,4,2,8,7,12993,9/15/17 16:21,,,,,,
589,8,3,1,9,7667,9/15/17 16:21,,,,,,
589,0,4,5,1,7752,9/15/17 16:21,,,,,,
590,4,0,8,7,29482,9/15/17 13:57,,,,,,
590,4,1,9,5,21650,9/15/17 13:57,,,,,,
590,4,2,2,8,18850,9/15/17 13:57,,,,,,
590,4,3,4,4,16206,9/15/17 13:58,,,,,,
590,8,4,7,10,13788,9/15/17 13:58,,,,,,
591,7,0,9,10,31856,9/15/17 17:16,,,,,,
591,6,1,7,4,18287,9/15/17 17:17,,,,,,
591,6,2,8,8,24708,9/15/17 17:17,,,,,,
591,1,3,2,2,7930,9/15/17 17:17,,,,,,
591,4,4,3,3,6524,9/15/17 17:17,,,,,,
592,0,0,8,3,53445,9/15/17 14:54,,,,,,
592,0,1,1,6,21483,9/15/17 14:55,,,,,,
592,0,2,9,9,12470,9/15/17 14:55,,,,,,
592,0,3,3,10,13635,9/15/17 14:55,,,,,,
592,0,4,7,2,8274,9/15/17 14:55,,,,,,
593,1,0,9,8,62920,9/15/17 14:42,,,,,,
593,1,1,7,3,16656,9/15/17 14:42,,,,,,
593,1,2,6,1,18458,9/15/17 14:42,,,,,,
593,1,3,1,6,16157,9/15/17 14:43,,,,,,
593,1,4,2,5,9892,9/15/17 14:43,,,,,,
594,5,0,6,2,25630,9/15/17 15:27,,,,,,
594,5,1,2,8,10047,9/15/17 15:27,,,,,,
594,5,2,9,5,9990,9/15/17 15:27,,,,,,
594,5,3,4,9,6306,9/15/17 15:27,,,,,,
594,8,4,3,10,7685,9/15/17 15:28,,,,,,
595,4,0,3,1,43250,9/15/17 13:37,,,,,,
595,8,1,9,10,19502,9/15/17 13:37,,,,,,
595,2,2,7,4,11795,9/15/17 13:37,,,,,,
595,6,3,2,7,15255,9/15/17 13:37,,,,,,
595,2,4,4,2,13488,9/15/17 13:38,,,,,,
596,8,0,8,10,70648,9/15/17 15:17,,,,,,
596,4,1,9,5,36624,9/15/17 15:17,,,,,,
596,6,2,6,9,23500,9/15/17 15:18,,,,,,
596,6,3,1,6,29042,9/15/17 15:18,,,,,,
596,6,4,2,4,17882,9/15/17 15:19,,,,,,
597,6,0,3,6,24926,9/15/17 15:46,,,,,,
597,6,1,6,7,13116,9/15/17 15:46,,,,,,
597,3,2,2,4,6270,9/15/17 15:46,,,,,,
597,5,3,4,10,6327,9/15/17 15:46,,,,,,
597,7,4,8,5,4018,9/15/17 15:46,,,,,,
598,8,0,1,10,15775,9/15/17 16:07,,,,,,
598,0,1,10,4,9932,9/15/17 16:08,,,,,,
598,4,2,7,2,37285,9/15/17 16:08,,,,,,
598,5,3,4,5,31943,9/15/17 16:09,,,,,,
598,1,4,9,6,5235,9/15/17 16:09,,,,,,
599,5,0,3,7,28441,9/15/17 14:09,,,,,,
599,7,1,1,4,15597,9/15/17 14:09,,,,,,
599,5,2,8,3,11589,9/15/17 14:09,,,,,,
599,2,3,10,8,9337,9/15/17 14:10,,,,,,
599,4,4,9,9,7925,9/15/17 14:10,,,,,,
600,6,0,3,4,28812,9/15/17 14:57,,,,,,
600,6,1,8,8,102776,9/15/17 14:59,,,,,,
600,8,2,1,9,21462,9/15/17 14:59,,,,,,
600,8,3,5,10,7422,9/15/17 14:59,,,,,,
600,5,4,6,3,7034,9/15/17 15:00,,,,,,
601,0,0,7,3,26570,9/15/17 15:32,,,,,,
601,2,1,1,1,87846,9/15/17 15:33,,,,,,
601,0,2,10,8,19191,9/15/17 15:34,,,,,,
601,8,3,5,10,11835,9/15/17 15:34,,,,,,
601,5,4,9,7,4019,9/15/17 15:34,,,,,,
602,3,0,9,1,21691,9/15/17 16:12,,,,,,
602,4,1,5,8,4831,9/15/17 16:12,,,,,,
602,6,2,3,5,1775,9/15/17 16:12,,,,,,
602,4,3,1,10,1788,9/15/17 16:12,,,,,,
602,2,4,2,3,1895,9/15/17 16:12,,,,,,
603,1,0,8,8,21147,9/15/17 16:46,,,,,,
603,1,1,6,9,17604,9/15/17 16:47,,,,,,
603,1,2,7,2,8755,9/15/17 16:47,,,,,,
603,1,3,10,10,5902,9/15/17 16:47,,,,,,
603,1,4,2,4,6137,9/15/17 16:47,,,,,,
604,4,0,7,8,44888,9/15/17 16:27,,,,,,
604,5,1,5,9,37646,9/15/17 16:27,,,,,,
604,4,2,2,2,23239,9/15/17 16:28,,,,,,
604,5,3,6,6,15101,9/15/17 16:28,,,,,,
604,6,4,1,4,12562,9/15/17 16:28,,,,,,
605,8,0,1,2,22742,9/15/17 16:09,,,,,,
605,8,1,7,1,17042,9/15/17 16:09,,,,,,
605,8,2,6,6,8514,9/15/17 16:09,,,,,,
605,8,3,3,7,6760,9/15/17 16:09,,,,,,
605,8,4,9,8,4616,9/15/17 16:09,,,,,,
606,5,0,9,4,42984,9/15/17 14:01,,,,,,
606,5,1,1,6,17262,9/15/17 14:01,,,,,,
606,8,2,4,10,17433,9/15/17 14:01,,,,,,
606,5,3,5,2,14122,9/15/17 14:01,,,,,,
606,0,4,10,1,11050,9/15/17 14:02,,,,,,
607,3,0,5,7,25205,9/15/17 14:35,,,,,,
607,2,1,8,6,13530,9/15/17 14:35,,,,,,
607,2,2,7,4,12053,9/15/17 14:35,,,,,,
607,4,3,1,5,9324,9/15/17 14:35,,,,,,
607,1,4,2,1,9564,9/15/17 14:36,,,,,,
608,3,0,3,1,34475,9/15/17 15:50,,,,,,
608,4,1,8,4,18306,9/15/17 15:50,,,,,,
608,1,2,10,2,11819,9/15/17 15:50,,,,,,
608,4,3,2,3,6653,9/15/17 15:50,,,,,,
608,2,4,5,10,8301,9/15/17 15:50,,,,,,
609,1,0,7,1,37215,9/15/17 16:48,,,,,,
609,5,1,8,8,21853,9/15/17 16:48,,,,,,
609,5,2,4,4,13801,9/15/17 16:48,,,,,,
609,0,3,10,6,8853,9/15/17 16:48,,,,,,
609,1,4,9,5,8460,9/15/17 16:49,,,,,,
610,8,0,9,10,14076,9/15/17 16:50,,,,,,
610,8,1,10,7,13224,9/15/17 16:51,,,,,,
610,5,2,5,2,30242,9/15/17 16:51,,,,,,
610,6,3,8,5,8206,9/15/17 16:51,,,,,,
610,1,4,2,4,8511,9/15/17 16:52,,,,,,
611,6,0,8,8,38864,9/15/17 14:55,,,,,,
611,6,1,9,9,29334,9/15/17 14:55,,,,,,
611,1,2,7,2,21489,9/15/17 14:56,,,,,,
611,0,3,4,1,15123,9/15/17 14:56,,,,,,
611,8,4,5,10,12225,9/15/17 14:56,,,,,,
612,5,0,10,4,20865,9/15/17 16:02,,,,,,
612,4,1,5,8,7463,9/15/17 16:02,,,,,,
612,5,2,8,6,8496,9/15/17 16:03,,,,,,
612,5,3,6,9,5940,9/15/17 16:03,,,,,,
612,5,4,7,2,5515,9/15/17 16:03,,,,,,
613,0,0,10,1,35683,9/15/17 15:26,,,,,,
613,6,1,4,4,18910,9/15/17 15:27,,,,,,
613,4,2,9,6,7668,9/15/17 15:27,,,,,,
613,5,3,7,3,6735,9/15/17 15:27,,,,,,
613,5,4,5,5,5270,9/15/17 15:27,,,,,,
614,3,0,6,7,61985,9/15/17 16:21,,,,,,
614,1,1,10,1,15413,9/15/17 16:21,,,,,,
614,3,2,4,9,16083,9/15/17 16:22,,,,,,
614,2,3,8,3,20097,9/15/17 16:22,,,,,,
614,0,4,1,2,14947,9/15/17 16:22,,,,,,
615,2,0,10,8,25771,9/15/17 17:28,,,,,,
615,4,1,8,9,12928,9/15/17 17:28,,,,,,
615,2,2,4,1,20853,9/15/17 17:28,,,,,,
615,2,3,5,7,18710,9/15/17 17:29,,,,,,
615,5,4,3,5,6994,9/15/17 17:29,,,,,,
616,1,0,6,3,95136,9/15/17 16:21,,,,,,
616,1,1,2,6,141249,9/15/17 16:24,,,,,,
616,1,2,9,2,9012,9/15/17 16:24,,,,,,
616,1,3,3,7,6018,9/15/17 16:24,,,,,,
616,6,4,10,5,19263,9/15/17 16:24,,,,,,
617,0,0,9,7,40931,9/15/17 13:56,,,,,,
617,0,1,10,4,16478,9/15/17 13:57,,,,,,
617,0,2,6,6,15604,9/15/17 13:57,,,,,,
617,0,3,1,9,10104,9/15/17 13:57,,,,,,
617,0,4,2,2,11587,9/15/17 13:57,,,,,,
618,4,0,1,4,42032,9/15/17 14:12,,,,,,
618,4,1,2,6,19802,9/15/17 14:13,,,,,,
618,4,2,9,10,14304,9/15/17 14:13,,,,,,
618,4,3,8,1,16165,9/15/17 14:13,,,,,,
618,4,4,5,9,9269,9/15/17 14:14,,,,,,
619,1,0,3,3,32599,9/15/17 15:18,,,,,,
619,5,1,2,6,13316,9/15/17 15:18,,,,,,
619,2,2,7,8,18002,9/15/17 15:18,,,,,,
619,1,3,6,5,9338,9/15/17 15:19,,,,,,
619,2,4,1,2,7760,9/15/17 15:19,,,,,,
620,4,0,1,1,50829,9/15/17 14:56,,,,,,
620,4,1,7,7,16170,9/15/17 14:57,,,,,,
620,8,2,6,10,14017,9/15/17 14:57,,,,,,
620,4,3,9,3,7387,9/15/17 14:57,,,,,,
620,0,4,10,5,9646,9/15/17 14:57,,,,,,
621,8,0,6,6,35150,9/15/17 17:34,,,,,,
621,8,1,1,4,14718,9/15/17 17:34,,,,,,
621,0,2,10,2,7463,9/15/17 17:35,,,,,,
621,8,3,3,9,7962,9/15/17 17:35,,,,,,
621,8,4,5,3,8058,9/15/17 17:35,,,,,,
622,8,0,8,10,45329,9/15/17 16:47,,,,,,
622,0,1,10,8,60211,9/15/17 16:48,,,,,,
622,2,2,7,3,27786,9/15/17 16:48,,,,,,
622,4,3,9,9,19488,9/15/17 16:48,,,,,,
622,5,4,3,6,58741,9/15/17 16:49,,,,,,
623,8,0,7,2,42568,9/15/17 14:06,,,,,,
623,8,1,3,5,14344,9/15/17 14:06,,,,,,
623,8,2,4,9,10916,9/15/17 14:06,,,,,,
623,8,3,9,7,13225,9/15/17 14:06,,,,,,
623,8,4,10,8,10566,9/15/17 14:07,,,,,,
624,2,0,1,7,44263,9/15/17 14:32,,,,,,
624,1,1,5,3,31000,9/15/17 14:32,,,,,,
624,0,2,4,9,18626,9/15/17 14:33,,,,,,
624,8,3,8,10,16185,9/15/17 14:33,,,,,,
624,0,4,2,6,14218,9/15/17 14:33,,,,,,
625,4,0,4,1,43150,9/15/17 15:30,,,,,,
625,5,1,8,8,17952,9/15/17 15:30,,,,,,
625,2,2,7,4,8146,9/15/17 15:30,,,,,,
625,3,3,9,3,10988,9/15/17 15:30,,,,,,
625,4,4,5,2,6104,9/15/17 15:30,,,,,,
626,7,0,1,7,35219,9/15/17 17:28,,,,,,
626,4,1,6,9,28946,9/15/17 17:28,,,,,,
626,6,2,4,8,22076,9/15/17 17:28,,,,,,
626,0,3,10,2,11171,9/15/17 17:29,,,,,,
626,1,4,8,1,19517,9/15/17 17:29,,,,,,
627,1,0,7,1,25468,9/15/17 17:18,,,,,,
627,1,1,5,5,15192,9/15/17 17:18,,,,,,
627,7,2,9,6,26070,9/15/17 17:19,,,,,,
627,4,3,1,10,17615,9/15/17 17:19,,,,,,
627,6,4,3,4,11994,9/15/17 17:19,,,,,,
628,4,0,6,2,226473,9/15/17 14:27,,,,,,
628,7,1,3,10,13014,9/15/17 14:28,,,,,,
628,2,2,7,4,18057,9/15/17 14:28,,,,,,
628,2,3,8,7,10683,9/15/17 14:28,,,,,,
628,1,4,9,3,5123,9/15/17 14:28,,,,,,
629,6,0,3,8,43158,9/15/17 14:37,,,,,,
629,5,1,2,3,17034,9/15/17 14:37,,,,,,
629,1,2,9,7,12157,9/15/17 14:38,,,,,,
629,0,3,10,6,11991,9/15/17 14:38,,,,,,
629,3,4,6,5,15304,9/15/17 14:38,,,,,,
630,3,0,8,2,25134,9/15/17 16:11,,,,,,
630,3,1,5,8,9914,9/15/17 16:11,,,,,,
630,2,2,3,1,11490,9/15/17 16:11,,,,,,
630,2,3,7,6,11171,9/15/17 16:12,,,,,,
630,3,4,4,9,9072,9/15/17 16:12,,,,,,
631,8,0,1,10,37851,9/15/17 17:10,,,,,,
631,8,1,8,8,14879,9/15/17 17:10,,,,,,
631,1,2,10,4,14936,9/15/17 17:11,,,,,,
631,7,3,3,2,9451,9/15/17 17:11,,,,,,
631,8,4,2,9,4486,9/15/17 17:11,,,,,,
632,0,0,6,5,75765,9/15/17 14:31,,,,,,
632,1,1,9,4,34660,9/15/17 14:31,,,,,,
632,4,2,8,7,21015,9/15/17 14:32,,,,,,
632,1,3,4,2,19012,9/15/17 14:32,,,,,,
632,6,4,5,10,21853,9/15/17 14:32,,,,,,
633,0,0,6,1,145365,9/15/17 14:12,,,,,,
633,0,1,7,5,24018,9/15/17 14:13,,,,,,
633,0,2,5,8,9907,9/15/17 14:13,,,,,,
633,0,3,3,4,17414,9/15/17 14:13,,,,,,
633,0,4,2,9,7144,9/15/17 14:14,,,,,,
634,0,0,10,1,24635,9/15/17 17:04,,,,,,
634,7,1,3,9,19959,9/15/17 17:04,,,,,,
634,2,2,6,3,18852,9/15/17 17:04,,,,,,
634,5,3,1,2,17658,9/15/17 17:05,,,,,,
634,1,4,9,4,15012,9/15/17 17:05,,,,,,
635,8,0,4,4,119192,9/15/17 16:31,,,,,,
635,8,1,1,9,39063,9/15/17 16:32,,,,,,
635,8,2,3,5,14286,9/15/17 16:32,,,,,,
635,8,3,5,3,13625,9/15/17 16:32,,,,,,
635,8,4,7,10,30542,9/15/17 16:33,,,,,,
636,8,0,8,4,157613,9/15/17 14:45,,,,,,
636,5,1,6,3,81856,9/15/17 14:47,,,,,,
636,6,2,4,5,15581,9/15/17 14:47,,,,,,
636,8,3,7,9,25195,9/15/17 14:47,,,,,,
636,8,4,9,10,10293,9/15/17 14:48,,,,,,
637,5,0,3,4,11212,9/15/17 14:40,,,,,,
637,5,1,10,2,1562,9/15/17 14:40,,,,,,
637,5,2,9,7,1839,9/15/17 14:40,,,,,,
637,5,3,2,3,1919,9/15/17 14:40,,,,,,
637,5,4,5,5,2132,9/15/17 14:40,,,,,,
638,1,0,3,3,21790,9/15/17 17:05,,,,,,
638,1,1,4,6,10562,9/15/17 17:05,,,,,,
638,0,2,2,9,5066,9/15/17 17:05,,,,,,
638,0,3,1,4,14074,9/15/17 17:05,,,,,,
638,3,4,5,2,4864,9/15/17 17:05,,,,,,
639,6,0,4,7,40621,9/15/17 13:53,,,,,,
639,7,1,9,5,19103,9/15/17 13:53,,,,,,
639,5,2,7,9,17906,9/15/17 13:54,,,,,,
639,2,3,2,4,12469,9/15/17 13:54,,,,,,
639,1,4,5,2,32084,9/15/17 13:54,,,,,,
640,5,0,4,5,31781,9/15/17 15:42,,,,,,
640,2,1,2,2,26055,9/15/17 15:42,,,,,,
640,0,2,10,4,13019,9/15/17 15:42,,,,,,
640,2,3,8,7,18046,9/15/17 15:43,,,,,,
640,5,4,5,6,864342,9/15/17 15:57,,,,,,
641,3,0,9,8,29153,9/15/17 17:34,,,,,,
641,7,1,1,10,16268,9/15/17 17:34,,,,,,
641,3,2,2,2,8626,9/15/17 17:34,,,,,,
641,2,3,7,4,10995,9/15/17 17:35,,,,,,
641,3,4,5,5,7722,9/15/17 17:35,,,,,,
642,8,0,10,6,33051,9/15/17 14:16,,,,,,
642,8,1,1,3,31539,9/15/17 14:17,,,,,,
642,8,2,7,1,24785,9/15/17 14:17,,,,,,
642,8,3,2,4,17258,9/15/17 14:17,,,,,,
642,8,4,6,10,16863,9/15/17 14:18,,,,,,
643,1,0,1,2,53931,9/15/17 14:10,,,,,,
643,5,1,3,5,29604,9/15/17 14:11,,,,,,
643,3,2,2,3,16108,9/15/17 14:11,,,,,,
643,8,3,6,8,10459,9/15/17 14:11,,,,,,
643,8,4,9,7,158652,9/15/17 14:14,,,,,,
644,8,0,8,4,32390,9/15/17 14:33,,,,,,
644,8,1,6,9,19989,9/15/17 14:34,,,,,,
644,8,2,4,3,13445,9/15/17 14:34,,,,,,
644,8,3,9,2,12286,9/15/17 14:34,,,,,,
644,8,4,2,7,10391,9/15/17 14:34,,,,,,
645,4,0,3,1,49733,9/15/17 16:35,,,,,,
645,3,1,6,9,14352,9/15/17 16:35,,,,,,
645,4,2,7,5,9853,9/15/17 16:35,,,,,,
645,5,3,2,8,7200,9/15/17 16:36,,,,,,
645,2,4,9,10,7665,9/15/17 16:36,,,,,,
646,0,0,10,10,34497,9/15/17 15:44,,,,,,
646,8,1,3,7,12067,9/15/17 15:44,,,,,,
646,8,2,4,4,10251,9/15/17 15:44,,,,,,
646,8,3,1,9,6050,9/15/17 15:45,,,,,,
646,8,4,7,5,6365,9/15/17 15:45,,,,,,
647,4,0,10,1,65569,9/15/17 13:50,,,,,,
647,6,1,2,9,15574,9/15/17 13:50,,,,,,
647,4,2,7,10,6197,9/15/17 13:50,,,,,,
647,4,3,6,4,4652,9/15/17 13:50,,,,,,
647,6,4,1,3,6940,9/15/17 13:50,,,,,,
648,0,0,4,8,32358,9/15/17 14:23,,,,,,
648,0,1,10,1,21324,9/15/17 14:23,,,,,,
648,0,2,6,4,14908,9/15/17 14:24,,,,,,
648,0,3,9,2,12929,9/15/17 14:24,,,,,,
648,0,4,1,6,14117,9/15/17 14:24,,,,,,
649,2,0,2,3,51830,9/15/17 17:17,,,,,,
649,2,1,3,8,13769,9/15/17 17:17,,,,,,
649,2,2,5,6,12037,9/15/17 17:17,,,,,,
649,2,3,9,10,11055,9/15/17 17:17,,,,,,
649,2,4,8,5,7774,9/15/17 17:17,,,,,,
650,0,0,3,1,76203,9/15/17 16:34,,,,,,
650,0,1,4,5,50019,9/15/17 16:35,,,,,,
650,0,2,10,9,39330,9/15/17 16:35,,,,,,
650,0,3,1,7,21533,9/15/17 16:36,,,,,,
650,0,4,5,2,20064,9/15/17 16:36,,,,,,
651,5,0,8,5,70724,9/15/17 16:56,,,,,,
651,0,1,3,7,24302,9/15/17 16:57,,,,,,
651,0,2,10,3,15701,9/15/17 16:57,,,,,,
651,8,3,7,10,15678,9/15/17 16:57,,,,,,
651,8,4,9,8,16232,9/15/17 16:58,,,,,,
652,0,0,10,1,35885,9/15/17 17:09,,,,,,
652,5,1,1,2,27371,9/15/17 17:10,,,,,,
652,6,2,2,5,17949,9/15/17 17:10,,,,,,
652,1,3,9,3,19443,9/15/17 17:10,,,,,,
652,3,4,8,6,17818,9/15/17 17:10,,,,,,
653,2,0,4,6,31196,9/15/17 15:44,,,,,,
653,2,1,7,3,18759,9/15/17 15:44,,,,,,
653,2,2,2,4,37166,9/15/17 15:45,,,,,,
653,2,3,3,5,9547,9/15/17 15:45,,,,,,
653,8,4,9,10,8269,9/15/17 15:45,,,,,,
654,3,0,9,5,44145,9/15/17 17:05,,,,,,
654,3,1,7,4,23557,9/15/17 17:06,,,,,,
654,4,2,6,6,5000,9/15/17 17:06,,,,,,
654,5,3,4,10,8002,9/15/17 17:06,,,,,,
654,6,4,2,8,12490,9/15/17 17:06,,,,,,
655,1,0,9,1,39541,9/15/17 13:47,,,,,,
655,7,1,1,3,19949,9/15/17 13:48,,,,,,
655,4,2,4,4,13784,9/15/17 13:48,,,,,,
655,0,3,10,5,10669,9/15/17 13:48,,,,,,
655,8,4,8,10,14922,9/15/17 13:48,,,,,,
656,6,0,9,7,30460,9/15/17 15:14,,,,,,
656,6,1,4,8,16166,9/15/17 15:14,,,,,,
656,6,2,3,6,14929,9/15/17 15:14,,,,,,
656,6,3,2,3,6848,9/15/17 15:15,,,,,,
656,6,4,8,9,6665,9/15/17 15:15,,,,,,
657,2,0,6,5,2967,9/15/17 14:29,,,,,,
657,5,1,1,10,2372,9/15/17 14:29,,,,,,
657,2,2,2,4,9149,9/15/17 14:30,,,,,,
657,-1,3,9,3,3222,9/15/17 14:30,,,,,,
657,4,4,3,9,2449,9/15/17 14:30,,,,,,
658,3,0,9,4,49440,9/15/17 15:55,,,,,,
658,4,1,10,3,11295,9/15/17 15:56,,,,,,
658,4,2,7,5,11981,9/15/17 15:56,,,,,,
658,2,3,6,1,10759,9/15/17 15:56,,,,,,
658,8,4,2,10,8545,9/15/17 15:56,,,,,,
659,1,0,3,8,61363,9/15/17 14:08,,,,,,
659,1,1,8,5,16624,9/15/17 14:08,,,,,,
659,1,2,1,3,26865,9/15/17 14:08,,,,,,
659,1,3,5,10,11094,9/15/17 14:08,,,,,,
659,1,4,6,1,6213,9/15/17 14:09,,,,,,
660,0,0,5,2,35401,9/15/17 15:40,,,,,,
660,0,1,8,7,24051,9/15/17 15:40,,,,,,
660,0,2,6,3,11250,9/15/17 15:40,,,,,,
660,0,3,1,10,11061,9/15/17 15:41,,,,,,
660,0,4,2,1,12610,9/15/17 15:41,,,,,,
661,6,0,8,4,38101,9/15/17 14:16,,,,,,
661,6,1,4,8,17729,9/15/17 14:16,,,,,,
661,6,2,9,7,11892,9/15/17 14:16,,,,,,
661,0,3,10,1,10231,9/15/17 14:16,,,,,,
661,8,4,5,10,9853,9/15/17 14:16,,,,,,
662,6,0,5,4,75989,9/15/17 13:38,,,,,,
662,4,1,8,6,19228,9/15/17 13:38,,,,,,
662,7,2,10,1,14949,9/15/17 13:39,,,,,,
662,4,3,6,3,12129,9/15/17 13:39,,,,,,
662,2,4,3,7,11205,9/15/17 13:39,,,,,,
663,6,0,10,10,67510,9/15/17 14:26,,,,,,
663,6,1,7,5,24987,9/15/17 14:26,,,,,,
663,6,2,4,1,12092,9/15/17 14:27,,,,,,
663,6,3,9,3,9962,9/15/17 14:27,,,,,,
663,6,4,5,4,17908,9/15/17 14:27,,,,,,
664,0,0,5,4,38827,9/15/17 15:12,,,,,,
664,0,1,4,6,14501,9/15/17 15:12,,,,,,
664,0,2,10,8,10809,9/15/17 15:12,,,,,,
664,0,3,9,5,12648,9/15/17 15:12,,,,,,
664,0,4,6,3,11924,9/15/17 15:13,,,,,,
665,3,0,10,10,497858,9/15/17 15:26,,,,,,
665,4,1,5,2,18025,9/15/17 15:26,,,,,,
665,5,2,4,8,8306,9/15/17 15:26,,,,,,
665,2,3,8,4,4602,9/15/17 15:26,,,,,,
665,4,4,2,1,9695,9/15/17 15:26,,,,,,
666,0,0,10,2,22540,9/15/17 16:40,,,,,,
666,4,1,4,5,13324,9/15/17 16:40,,,,,,
666,4,2,5,8,12916,9/15/17 16:41,,,,,,
666,6,3,7,9,16183,9/15/17 16:41,,,,,,
666,7,4,1,6,7435,9/15/17 16:41,,,,,,
667,4,0,4,6,78714,9/15/17 13:35,,,,,,
667,2,1,3,1,37449,9/15/17 13:36,,,,,,
667,6,2,1,4,19875,9/15/17 13:36,,,,,,
667,2,3,6,2,24008,9/15/17 13:37,,,,,,
667,7,4,5,9,21130,9/15/17 13:37,,,,,,
668,4,0,9,6,24740,9/15/17 15:32,,,,,,
668,5,1,3,7,14342,9/15/17 15:32,,,,,,
668,4,2,6,1,9621,9/15/17 15:32,,,,,,
668,4,3,10,5,7917,9/15/17 15:32,,,,,,
668,4,4,7,8,6962,9/15/17 15:32,,,,,,
669,4,0,2,7,51292,9/15/17 16:43,,,,,,
669,1,1,10,4,25112,9/15/17 16:44,,,,,,
669,7,2,3,10,20506,9/15/17 16:44,,,,,,
669,4,3,5,6,18501,9/15/17 16:44,,,,,,
669,4,4,1,1,19846,9/15/17 16:45,,,,,,
670,3,0,4,3,37027,9/15/17 14:02,,,,,,
670,8,1,6,10,16533,9/15/17 14:02,,,,,,
670,4,2,2,4,18432,9/15/17 14:03,,,,,,
670,2,3,3,1,13961,9/15/17 14:03,,,,,,
670,0,4,10,5,11515,9/15/17 14:03,,,,,,
671,3,0,7,4,44875,9/15/17 15:47,,,,,,
671,3,1,8,3,30733,9/15/17 15:48,,,,,,
671,5,2,9,10,30863,9/15/17 15:49,,,,,,
671,3,3,3,5,15247,9/15/17 15:49,,,,,,
671,6,4,10,9,7332,9/15/17 15:49,,,,,,
672,0,0,3,5,37784,9/15/17 14:15,,,,,,
672,0,1,4,8,17078,9/15/17 14:15,,,,,,
672,0,2,7,7,12681,9/15/17 14:15,,,,,,
672,0,3,2,2,10928,9/15/17 14:15,,,,,,
672,8,4,9,10,9116,9/15/17 14:16,,,,,,
673,7,0,9,7,24769,9/15/17 15:12,,,,,,
673,6,1,10,6,10594,9/15/17 15:12,,,,,,
673,6,2,3,8,3691,9/15/17 15:12,,,,,,
673,4,3,1,1,16289,9/15/17 15:12,,,,,,
673,6,4,7,4,7715,9/15/17 15:12,,,,,,
674,0,0,1,3,42236,9/15/17 15:16,,,,,,
674,4,1,7,4,18706,9/15/17 15:16,,,,,,
674,5,2,4,7,12689,9/15/17 15:17,,,,,,
674,7,3,6,6,10259,9/15/17 15:17,,,,,,
674,4,4,3,5,8331,9/15/17 15:17,,,,,,
675,1,0,6,2,41849,9/15/17 15:40,,,,,,
675,4,1,9,9,16489,9/15/17 15:40,,,,,,
675,0,2,10,6,8880,9/15/17 15:40,,,,,,
675,3,3,7,5,14058,9/15/17 15:40,,,,,,
675,8,4,2,10,10606,9/15/17 15:41,,,,,,
676,8,0,2,10,26597,9/15/17 14:40,,,,,,
676,4,1,6,7,21752,9/15/17 14:41,,,,,,
676,4,2,5,5,9245,9/15/17 14:41,,,,,,
676,1,3,8,3,11005,9/15/17 14:41,,,,,,
676,7,4,4,9,7123,9/15/17 14:41,,,,,,
677,5,0,3,2,115211,9/15/17 16:50,,,,,,
677,3,1,5,7,15983,9/15/17 16:50,,,,,,
677,5,2,8,5,16967,9/15/17 16:50,,,,,,
677,1,3,7,8,12155,9/15/17 16:51,,,,,,
677,0,4,10,4,8909,9/15/17 16:51,,,,,,
678,3,0,6,7,58231,9/15/17 14:53,,,,,,
678,2,1,10,5,15552,9/15/17 14:53,,,,,,
678,2,2,4,2,17803,9/15/17 14:54,,,,,,
678,8,3,7,10,18179,9/15/17 14:54,,,,,,
678,2,4,3,4,17702,9/15/17 14:54,,,,,,
679,7,0,6,5,45654,9/15/17 16:30,,,,,,
679,2,1,2,8,33463,9/15/17 16:31,,,,,,
679,4,2,10,4,24588,9/15/17 16:31,,,,,,
679,6,3,7,7,11527,9/15/17 16:31,,,,,,
679,5,4,9,2,11896,9/15/17 16:32,,,,,,
680,5,0,9,9,32886,9/15/17 17:54,,,,,,
680,6,1,7,8,22230,9/15/17 17:55,,,,,,
680,3,2,8,1,14412,9/15/17 17:55,,,,,,
680,4,3,10,10,8938,9/15/17 17:55,,,,,,
680,6,4,4,5,6729,9/15/17 17:55,,,,,,
681,7,0,8,5,384975,9/15/17 13:44,,,,,,
681,6,1,7,4,14258,9/15/17 13:44,,,,,,
681,4,2,5,6,3901,9/15/17 13:44,,,,,,
681,8,3,10,7,4215,9/15/17 13:44,,,,,,
681,1,4,1,9,4443,9/15/17 13:44,,,,,,
682,8,0,1,6,63540,9/15/17 14:00,,,,,,
682,8,1,9,9,24621,9/15/17 14:00,,,,,,
682,8,2,7,1,70367,9/15/17 14:01,,,,,,
682,8,3,2,2,35161,9/15/17 14:02,,,,,,
